"species","gdd","urban"
13,282.238057186164,1
13,237.629750248002,1
13,257.394482071191,1
13,287.763848318706,1
13,262.290343924579,0
13,249.46457401327,0
13,258.517354082619,0
13,277.02594047986,1
13,315.884129078751,0
13,262.808867847243,0
13,224.961911233787,0
13,251.717652574148,0
13,263.62410307612,1
13,307.435076781844,0
13,256.770958770607,1
13,279.925320666919,1
13,300.267284769164,1
13,244.238552488768,0
13,273.391631219974,0
13,276.776337160419,0
13,232.066598018039,0
13,266.633752315095,0
13,234.723030722697,0
13,254.398171330557,1
13,251.556998039796,1
13,271.393994458673,0
13,265.774564795016,0
13,255.887960518926,1
13,279.491832367764,0
13,233.213158927024,0
14,234.455943051127,0
14,331.390853084214,1
14,273.017938672178,0
14,268.85312669072,0
14,314.615007777578,1
14,353.838591889773,1
14,318.533610698125,1
14,334.250682749105,1
14,274.764954095905,1
14,315.382899136531,1
14,321.263462753438,1
14,307.601781076852,1
14,226.89619225299,0
14,307.25025604199,1
14,304.217228732922,1
14,250.983779352362,0
14,264.905397068275,0
14,306.39429426851,1
14,254.818539116586,0
14,276.473291328676,0
14,304.155144956795,1
14,340.430168131575,1
14,327.793500948367,1
14,309.388921113312,1
14,296.388481498513,1
14,260.676034554857,0
14,301.110987859228,1
14,323.900187416428,1
14,259.186783174582,0
14,248.396414735559,0
14,308.540514502178,1
14,326.061329211101,1
14,310.317776821492,1
14,351.075258491283,1
14,309.288893892951,1
14,322.280429695898,1
14,324.708556829124,1
14,305.595293947178,1
14,351.844050305409,1
14,302.393753440776,1
14,243.942091806297,0
14,286.000760518369,0
14,297.296799245805,1
14,236.420396409131,0
14,277.118943014924,0
14,268.960973892803,0
14,320.706884846158,1
14,323.610650894981,1
14,339.974180734388,1
14,261.625237270877,0
14,257.823056928917,0
14,277.470030823754,0
14,340.741631944669,1
14,249.5968241922,0
14,306.539385359506,1
14,302.796825001265,1
14,258.242301966829,0
14,271.603982889117,0
14,270.498136291739,0
14,320.11935001624,1
14,325.036731773741,1
14,310.000696896411,1
14,326.985175586184,1
14,325.066337873418,1
14,232.640384862272,0
14,332.489622674234,1
14,247.074515361343,0
14,336.587473593158,1
14,297.52394054888,1
14,319.612751354542,1
14,245.726204085147,0
14,260.004444385193,0
14,316.070515674895,1
14,289.36379951096,0
14,308.653679172023,1
14,282.28898988551,0
14,318.779138734567,1
14,268.340310668234,0
14,272.178435228367,0
14,314.830135542617,1
14,300.665008398556,1
14,255.555634447105,0
14,310.584139792665,1
14,291.577053650487,1
14,295.851764117151,1
14,292.353812407531,0
14,222.343147974411,0
14,300.367302702376,1
14,236.648775306963,0
14,313.994359406115,1
14,198.363438285475,0
14,250.742578077825,0
14,337.778675584107,1
14,270.143176908694,0
14,280.449891130857,0
14,249.295963041561,0
14,349.708076996333,1
14,276.461807940197,0
14,258.076963249967,0
14,234.962611655053,0
15,417.325560528966,0
15,419.329361028021,0
15,356.067563586211,0
15,401.406344524261,1
15,408.106039071067,0
15,411.800544013022,0
15,392.253464809162,1
15,424.971501256089,0
15,351.830121597258,1
15,401.056634866419,0
15,363.1860362736,0
15,410.499818697401,0
15,391.91281389727,1
15,389.190849500808,1
15,381.997394212072,1
15,418.700623034871,1
15,380.952937910661,0
15,440.832600647632,1
15,419.188436282672,0
15,392.070954121483,1
15,425.81332010095,0
15,409.829412979672,0
15,389.239141090441,1
15,401.902698646983,1
15,376.73094844838,1
15,394.785298190622,0
15,390.877833440117,0
15,414.381368060081,0
15,389.851817301643,0
15,386.567212215423,1
15,398.425257794496,0
15,365.051700755743,0
15,429.468732681651,1
15,406.549569099258,0
15,392.987572490459,0
15,449.110211745529,1
15,429.074164252508,0
15,391.141521580329,0
15,407.378949331886,0
15,396.160684355828,1
15,364.208920199899,1
15,387.483311934343,0
15,375.742554760679,0
15,394.890833536635,1
15,428.063927578216,1
15,394.235500940897,0
15,411.309552190981,1
15,386.736504232518,0
15,410.597172877703,0
15,388.578528838902,1
15,408.641017685671,1
15,420.216528650268,1
15,412.436419216259,1
15,409.771091860394,0
15,397.123706334318,1
15,371.017237323323,1
15,396.133353913951,0
15,391.07452243472,1
15,413.932762631034,1
15,402.416154764474,1
15,400.956838380338,0
15,369.016554842421,0
15,395.817289727929,0
15,353.731809205036,0
15,384.798688503681,1
15,395.718979541553,0
15,397.104856013035,0
15,409.913950899483,0
15,372.346915057057,0
15,418.9059319898,0
15,423.496803071463,0
15,388.938217294387,0
15,394.487790168507,1
15,379.24889033474,0
15,429.20108564183,0
15,407.48176729582,1
15,385.660729901473,0
15,388.26868875055,1
15,426.802649428808,0
15,426.690558590583,1
15,426.434669014034,1
15,397.266366002831,0
15,369.842835596463,0
15,401.733397019769,1
15,450.712946249643,1
15,378.035418579226,0
15,423.403351824455,1
15,404.460191278433,0
15,385.448555036821,1
15,397.858516920119,0
15,398.142141641761,0
15,450.65713684321,1
15,405.33859524771,0
15,387.706444694349,0
15,406.416264959242,0
15,422.126887528964,0
15,366.829612782631,0
15,353.076523074707,0
15,437.170094834966,0
15,410.173895638871,1
16,377.577321570575,0
16,328.986437574772,1
16,368.7052690959,0
16,349.976227577141,0
16,355.969510081853,1
16,369.852526933086,0
16,366.477176898472,0
16,350.670805138319,0
16,327.93468021277,1
16,364.376728138601,0
16,327.553952641302,0
16,331.997488600526,0
16,344.300704562725,1
16,394.803731007108,0
16,311.477843895595,0
16,353.97076335422,1
16,337.41463322064,0
16,378.067780483358,1
16,398.349840395559,0
16,352.104067605957,0
16,369.063136281955,1
16,335.715558688995,0
16,322.706769038164,1
16,346.135574907758,1
16,359.209273673857,1
16,362.6517160886,0
16,321.685398750953,1
16,332.436850171868,1
16,375.325054042939,0
16,354.050178004981,1
16,411.822273423043,0
16,358.909470905248,0
16,344.452619604385,1
16,370.908010958335,0
16,347.775182370457,1
16,341.823479122482,0
16,365.697717200372,1
16,355.000563354032,0
16,368.693644773491,1
16,370.43416879419,1
16,373.164124448391,1
16,351.655373107305,0
16,363.342081288665,1
16,349.331973858744,1
16,361.427481833661,0
16,345.428733271686,0
16,360.357525796712,1
16,354.312038642525,1
16,407.38331340314,0
16,360.58341984362,0
16,357.321531227303,1
16,353.756160378544,0
16,308.494542405059,0
16,326.978447134252,1
16,371.870968327681,1
16,374.593207111344,1
16,365.904750393226,0
16,365.879408470238,1
16,349.571138466106,0
16,399.625649693289,0
16,376.997356843455,0
16,378.864809736557,0
16,371.966718757305,0
16,360.994763647275,1
16,353.200289302194,1
16,321.372128951894,1
16,341.053002740612,1
16,352.78930962748,0
16,352.228898872482,1
16,369.99518473382,1
16,345.302682820787,1
16,348.745680250938,1
16,361.105009825011,0
16,353.632248475515,0
16,363.481124555065,0
16,340.620021552464,1
16,358.261038262926,1
16,392.164875800536,0
16,416.248820945702,0
16,358.722696541088,0
16,331.082316826684,1
16,321.626658008741,1
16,370.482251052032,0
16,379.935136763221,0
16,370.207324919972,0
16,348.768636708942,1
16,331.525760707728,0
16,341.021260363922,0
16,351.113040989171,1
16,337.366755885168,1
16,349.413318170196,0
16,356.811967075558,1
16,360.491878192208,0
16,303.000525015546,1
16,345.920571327173,0
16,337.730818215989,1
16,338.319635207234,0
16,371.429264365629,1
16,365.865549095644,1
16,375.882330129888,0
17,270.157340348572,1
17,290.908367761517,1
17,280.888909173695,0
17,303.282840278135,1
17,231.252028124377,0
17,319.913894895948,1
17,308.223140607637,1
17,288.14435368999,0
17,257.354693613147,1
17,253.017288983801,1
17,250.848905347893,0
17,250.212033601551,0
17,204.569264210896,0
17,250.897107313014,0
17,318.018806849267,1
17,292.740478838319,1
17,243.824692835675,0
17,285.042771848508,0
17,248.039977259579,0
17,236.647151331301,0
17,264.477487313086,0
17,294.933587208547,1
17,306.392189198932,1
17,312.063776979876,1
17,325.898780319802,1
17,301.222585019311,1
17,238.821259591744,0
17,294.911992601341,1
17,317.055121535825,1
17,304.365509403785,1
17,278.131800974298,1
17,246.02914301332,0
17,255.484315704936,0
17,267.861864321952,0
17,253.078303890552,0
17,260.247348262751,0
17,288.733361599169,0
17,253.574757846549,0
17,252.802903332851,0
17,260.779214591709,0
17,290.684152429685,0
17,325.20456443761,1
17,310.922881207403,1
17,242.47363019097,0
17,335.646984772534,1
17,229.746844800887,0
17,305.109438160283,1
17,233.818213576744,0
17,255.632077433378,1
17,244.70161022428,0
17,296.157659413269,1
17,317.614386071356,1
17,324.609493569982,1
17,261.771812528352,0
17,306.115835164696,1
17,219.643134302849,0
17,271.475528136209,0
17,266.58715940415,0
17,268.886210851836,0
17,256.946015217527,0
17,318.696497883839,1
17,259.5445056158,0
17,293.148513585937,1
17,244.700139803765,0
17,259.996763074062,1
17,286.320847586169,1
17,307.855794865018,1
17,305.266961351802,1
17,274.43344044144,0
17,252.897328988108,0
17,283.762374914821,1
17,335.134687483887,1
17,300.283374495773,1
17,234.313027528953,0
17,288.966059764726,1
17,313.203452434876,1
17,316.952981114083,1
17,330.467132383511,1
17,301.019540185794,1
17,256.801774671742,0
17,267.324070116011,0
17,249.479920232406,0
17,241.943906780957,0
17,297.272624469782,1
17,322.831580441185,1
17,284.403883919416,1
17,282.140889906913,1
17,267.395815140751,0
17,304.445288399244,1
17,260.137254237127,0
17,293.411992343368,1
17,283.387313969603,0
17,291.225103948494,1
17,277.669723430473,1
17,268.588090619014,1
17,288.353989031618,1
17,318.032288425017,1
17,217.810450351902,0
17,266.815930640141,1
17,270.791414405372,0
18,320.318176746946,0
18,285.452179158024,0
18,305.412359643242,0
18,337.723571925316,1
18,342.753683637848,1
18,311.558321189722,0
18,318.492055433872,0
18,309.548525243381,0
18,297.150046460333,0
18,332.309834837933,1
18,364.481133700983,1
18,325.907891847927,1
18,380.201037702369,1
18,313.432317833803,0
18,319.326705929759,1
18,350.329614424544,0
18,305.728452149654,1
18,273.874525388821,0
18,330.610609669701,1
18,282.641829544016,0
18,332.088696340749,1
18,282.075841035473,0
18,321.032645066938,1
18,301.253149643259,0
18,316.102900758286,0
18,284.009596762556,0
18,350.936209980083,1
18,373.49652491921,1
18,284.839846015938,0
18,267.207948999799,0
18,323.128103434859,1
18,292.707667417892,0
18,294.091602169091,0
18,342.393449372957,1
18,324.094201785202,1
18,354.079679565732,1
18,315.541681083246,1
18,312.131321201941,0
18,313.065944758112,0
18,331.6997905539,1
18,302.404587694078,0
18,283.750853070303,0
18,346.600323613627,1
18,333.487182999331,1
18,361.206969364412,1
18,285.616378906743,0
18,383.475823590587,1
18,296.119461515107,0
18,341.241067969228,1
18,296.940589903582,0
18,288.381773000246,0
18,279.972558695767,0
18,319.619793158822,1
18,360.752280724313,1
18,329.190354700495,1
18,308.00501918053,0
18,369.324273515281,1
18,329.162315963237,1
18,319.950214293453,0
18,282.126475755846,0
18,389.622616308066,1
18,308.173485612636,0
18,347.873359394609,1
18,301.340017047094,0
18,370.461634361397,1
18,321.466819584122,0
18,319.915548823941,0
18,326.573962307307,0
18,298.475817138973,0
18,343.742391505286,1
18,275.520596686377,0
18,355.777135815583,1
18,320.777966729643,0
18,366.154163729058,1
18,335.530799817626,1
18,399.908379814823,1
18,252.27767435996,0
18,307.209222339091,0
18,289.666605856547,0
18,304.60536623852,0
18,343.771117432688,1
18,318.242866782772,0
18,339.078757762367,0
18,294.107689702702,0
18,353.951942009421,1
18,344.903672168304,1
18,289.185914132466,0
18,326.023522985354,1
18,346.826129006408,1
18,302.902503514474,0
18,287.721167562989,0
18,303.599159220535,0
18,333.059568446455,1
18,334.593150052523,1
18,274.642012667151,0
18,337.53413929793,1
18,284.563377607312,0
18,290.156023376227,0
18,311.431748857926,0
18,370.788413491348,0
19,271.371082497098,0
19,284.788305515222,0
19,304.292274450133,0
19,324.579858007901,0
19,353.495920875417,0
19,310.365569096845,0
19,296.932782240475,1
19,304.571133759442,0
19,304.016603284349,1
19,326.650543388887,0
19,307.506908135034,1
19,341.089244828054,0
19,316.131927937604,1
19,286.894982575376,1
19,310.563220700669,0
19,308.979026320208,1
19,285.971346491488,0
19,279.422569055578,0
19,324.517451857786,0
19,339.178105595077,0
19,322.270639463919,0
19,297.946631319636,0
19,323.947839496439,0
19,261.790318138354,1
19,339.271909611878,1
19,320.94406352225,0
19,320.470780745835,0
19,295.012711579008,0
19,258.945934803256,0
19,325.829034023176,1
19,285.907453630601,1
19,311.420379161057,0
19,287.469754973081,1
19,292.776506223969,1
19,334.477403225881,1
19,301.401219203634,0
19,293.126758847449,1
19,321.649749998327,0
19,310.475355327404,0
19,300.902386879062,0
19,328.296135772444,1
19,308.464012327652,1
19,347.357454141186,0
19,300.588411836087,0
19,321.454550262444,1
19,259.502968661708,0
19,343.758651562545,0
19,344.456121901617,0
19,314.654526903045,0
19,320.503896690942,1
19,310.182138540459,0
19,297.993466865011,0
19,348.956016342452,0
19,317.598801803002,0
19,313.917003224523,1
19,287.478154292866,0
19,319.00382914161,1
19,322.682887685237,1
19,297.100440703861,1
19,308.220723729079,1
19,323.26211062964,0
19,316.322741940112,1
19,295.768525912537,1
19,299.459480958679,0
19,300.702434279388,1
19,314.44769133636,0
19,285.299688463062,1
19,337.42736616347,0
19,300.250574081821,0
19,294.510489065456,1
19,321.949406579066,1
19,358.914581518303,0
19,316.100015482337,0
19,296.498188280409,1
19,297.204676071747,1
19,334.25937352404,0
19,324.484694146976,0
19,287.819049858776,0
19,322.103987849616,0
19,319.484656664513,1
19,296.904667516508,0
19,262.717616199091,1
19,287.069925289296,1
19,331.255317089824,1
19,302.093101324626,0
19,275.954922941457,1
19,282.801729722681,0
19,313.570887770151,0
19,318.301246032198,0
19,287.617509474692,1
19,308.336429611787,0
19,304.483517241281,0
19,297.349762435058,0
19,326.304416009147,1
19,307.306264665798,0
19,291.197859447308,0
19,333.326442793809,0
19,363.059205475242,0
19,317.129115667426,1
19,312.701715040533,0
20,338.888106569144,1
20,319.365684745241,1
20,357.899493669003,1
20,269.337745669268,1
20,290.955476394665,0
20,323.439128137942,1
20,259.748281785305,0
20,281.912652547597,1
20,247.304491482732,0
20,291.70007783777,0
20,285.255074079411,0
20,268.832639572141,0
20,273.102109316773,0
20,295.414071188847,1
20,313.840198930413,1
20,280.592507411871,0
20,272.371683442929,0
20,275.997936537658,0
20,294.996549493147,0
20,282.226814274594,0
20,298.093432014131,1
20,313.154380618118,1
20,297.536213424449,1
20,320.33989835903,1
20,270.031619413672,0
20,233.436725651376,0
20,257.425290765052,1
20,313.010612091007,1
20,284.65280654125,0
20,276.08506837856,0
20,273.997967315266,0
20,318.657831105331,1
20,238.861119614961,0
20,307.74722923511,1
20,327.495311284826,1
20,289.92363245477,1
20,292.329807206499,1
20,295.312181888091,0
20,300.977075782893,0
20,263.548338061171,0
20,272.396183594283,0
20,311.270285109073,1
20,291.373456989139,1
20,274.41507253854,1
20,251.549591911167,0
20,331.086609070441,1
20,297.387828929781,1
20,293.280110439958,1
20,253.361811323831,0
20,351.382520111722,1
20,298.48176860465,0
20,249.379642500946,0
20,265.184834651326,0
20,287.6167131871,1
20,271.710248418261,0
20,344.903067119619,1
20,277.432554960046,0
20,267.135411166802,0
20,281.3830840573,1
20,283.799907639677,1
20,324.561153210643,1
20,263.91821879096,0
20,245.539650623383,0
20,255.399302320753,0
20,322.692058446187,1
20,292.177840793521,1
20,308.730152044716,1
20,228.251848530057,0
20,291.296580164257,1
20,262.625784693239,0
20,286.405346820966,0
20,272.994070092895,0
20,315.22608713148,1
20,306.515661489183,1
20,304.570471005119,1
20,316.858601324742,1
20,238.459817363599,0
20,246.532114377516,0
20,326.701879495817,1
20,311.316577097095,1
20,314.030478627752,1
20,223.649152047942,0
20,316.191976789249,1
20,318.822139150863,1
20,235.550211915742,0
20,305.317578768895,0
20,298.155130439986,0
20,338.50656365879,1
20,315.41915878007,1
20,320.080393394846,1
20,308.139018914645,1
20,264.872947372551,0
20,265.138892955216,0
20,332.400898951753,1
20,243.253813903576,0
20,300.830545415613,1
20,320.790617751757,1
20,270.587989763811,0
20,300.977009982446,1
20,295.737360610476,1
