"species","gdd","provenance","method"
4,671.127522615894,40.6610504412541,0
4,538.029607328113,40.1599252249412,1
4,603.060395569261,44.6917402794358,1
4,550.016504454419,38.2330350087716,1
4,613.439834560871,47.41776812258,1
4,715.072088670527,44.3209054125,0
4,577.95571386623,43.2040707735529,1
4,695.144766096535,40.8130906227345,0
4,583.896460402823,45.5302714197784,1
4,568.682158243417,38.6518327803895,1
4,640.798151010188,32.2389494614555,0
4,724.464839504167,40.8122855027303,0
4,535.199821263057,33.5660216257526,1
4,597.954973455084,34.4474202855737,0
4,682.653607031643,38.9535292388822,0
4,535.036475682242,37.2366326261498,1
4,578.125118281735,40.5927047351858,1
4,599.268841120044,38.9581478673735,1
4,607.887917040659,46.5318763882859,1
4,598.40191331906,45.3576279611869,1
4,676.604355931632,40.1599252249412,0
4,668.229965802535,38.7689880596047,0
4,641.494024474651,37.6677841689274,0
4,598.301553583635,40.7481016670041,1
4,754.376294397178,52.0818133045699,0
4,704.846442963805,42.0856344128282,0
4,756.039202649638,49.0392444412287,0
4,596.132536264331,38.8434403188758,1
4,674.22818485909,39.5450766058523,0
4,729.861467112745,48.8607569730117,0
4,673.01620265125,34.1164899015013,0
4,688.169948452195,39.9427867736943,0
4,573.128430378878,43.5221802025769,1
4,599.625621603972,45.2899435997145,1
4,594.711693839871,40.6519751542446,1
4,673.202374720907,41.3881641776111,0
4,729.575848700803,47.8359067680338,0
4,652.541533173927,41.2781210358791,0
4,676.668840483438,40.466643855348,0
4,734.418920916478,47.7701857980693,0
4,714.420346611024,42.5068313198289,0
4,746.942501953363,50.2801947729035,0
4,526.023788032133,38.2167946576932,1
4,640.426057556014,33.4819414249196,0
4,730.936580820447,43.3230721882853,0
4,722.843973577896,43.3924591804376,0
4,725.820346421698,42.6811778419944,0
4,753.705681603417,48.6674415219874,0
4,739.582659483715,39.4818654571486,0
4,726.330501086506,47.3963421382497,0
4,683.888823021568,43.1685364377601,0
4,523.202308373196,33.7602154445816,1
4,671.576897390688,41.7632511993336,0
4,672.874840895617,41.5279532273574,0
4,715.766249926416,45.3701164996276,0
4,676.951327980881,43.7023369911425,0
4,628.816619725215,48.0156083093075,1
4,623.005820977925,47.3963421382497,1
4,721.170009263776,47.7550243440131,0
4,583.210474383911,44.7981459074845,1
4,583.467761585212,43.5249800738096,1
5,553.367591423681,39.516175086279,1
5,747.006294001918,46.4261247852775,0
5,694.37891446288,48.0850338842573,0
5,648.810308249267,31.7139941574774,0
5,528.284870665118,33.4950501840705,1
5,694.308290537677,45.4967067205079,0
5,591.217448960346,44.2708037980508,1
5,688.13947948883,52.0818133045699,1
5,673.534284530392,54.433958935672,1
5,709.154375394517,42.3667647180165,0
5,621.87425049305,46.6431609778452,1
5,659.515222224426,38.6844277458749,0
5,673.19972316356,40.1469342818211,0
5,584.5650406363,47.7701857980693,1
5,581.019298428744,40.750948878611,1
5,605.304121808951,33.9388195832318,0
5,644.399178629891,50.1974114492384,1
5,639.351473083924,49.7526957270257,1
5,610.758586297566,42.0812966977226,1
5,570.069282134914,41.9923618602377,1
5,543.735328416906,38.7254765431179,1
5,620.145647902294,46.4261247852775,1
5,712.339892692925,42.5068313198289,0
5,543.803769245281,40.6365345641359,1
5,750.683299138593,49.3591176046667,0
5,745.249643842479,49.2481395892814,0
5,524.072669995088,38.6104286484968,1
5,651.855274757988,36.8655686171801,0
5,574.710105291956,45.2441118322737,1
5,583.05924094233,41.5873993965163,1
5,590.664133518849,41.5873993965163,1
5,595.055647964513,39.4329071433243,1
5,627.050332619346,51.4589866055395,1
5,723.134242963928,41.1948231649821,0
5,762.322189518338,45.0561556463631,0
5,726.030366869416,47.8359067680338,0
5,689.941100120779,36.1806018010484,0
5,553.536593667596,37.70654604133,1
5,709.366741114713,47.645405143113,0
5,623.15942484544,43.2553324600732,1
5,534.707782282462,34.7897609233598,1
5,624.634306759768,44.0642751848093,1
5,609.670809552501,46.9132193222594,1
5,659.706732304144,39.7733520476012,0
5,600.995584373442,35.6445698866172,0
5,682.080483515245,43.497897071282,0
5,636.582897986959,47.6003528219633,1
5,574.147442341144,43.4158719707407,1
5,705.753505881196,38.4273903454327,0
5,693.9919027276,42.740569762035,0
5,658.835110005689,41.0670828400889,0
5,713.921322702834,44.1518766745958,0
5,739.22486278541,49.289625699886,0
5,664.087144896801,37.7018720079218,0
5,630.727339370706,37.2185554217206,0
5,689.088867610497,43.4320401180641,0
5,607.592318563556,44.0908452411526,1
5,675.250612014757,38.4273903454327,0
5,503.187481492947,35.191804505639,1
5,607.553443664987,43.578372602487,1
5,607.945714911655,31.1952001619839,0
5,687.328223448349,41.9923618602377,0
5,537.402608833413,38.2167946576932,1
5,720.42231678191,44.7710183205304,0
5,700.928306528595,47.2341511335024,0
5,594.079598723765,43.2056702180416,1
5,544.585131443833,37.9190724936376,1
5,590.737658771368,44.9125340985993,1
5,602.283185859725,44.7202361596434,1
5,622.799984779965,42.9688178374564,1
5,601.133905277586,43.2668341009981,1
5,547.537643880544,35.6487591678402,1
5,572.135524236947,38.9724847297907,1
5,675.886177889876,43.2270518724496,0
5,676.691607945636,40.8925866273548,0
5,592.661334524271,45.0549333453051,1
5,738.733374971056,49.2481395892814,0
5,639.981398136477,48.7496495175762,1
5,609.846525605524,45.9301682977866,1
5,635.960140185491,36.8655686171801,0
5,496.758337961902,32.6439741732749,1
5,693.4104694105,44.0831091813728,0
5,686.453374723716,43.6091527802146,0
5,676.735323485983,39.2648230566725,0
5,556.887486372432,40.4152076399171,1
5,716.024026022576,40.5927047351858,0
5,669.167079538739,43.0763343069894,0
5,546.29760436384,41.6918940660893,1
5,618.410630313877,48.6674415219874,1
5,612.35973800084,44.9459412104551,1
5,599.494447683926,41.6918940660893,1
5,655.292995645226,41.1755243422459,0
5,613.657446167994,44.4751826896342,1
5,540.636963511188,35.1929708848234,1
5,698.600265862287,45.3265862839591,0
5,697.399856727958,47.0475828679926,0
5,521.294637560148,35.7507668816203,1
5,779.604177794408,55.767338240448,0
5,610.614846050569,46.8825817953069,1
5,709.480461951358,42.0812966977226,0
5,631.386435876468,48.7209383046218,1
5,715.340558522043,46.5586436255736,0
5,616.39253251142,47.8274618512577,1
5,647.525715567199,37.4981008010688,0
5,561.281217428091,36.1558521690044,1
5,593.248470392686,43.1870613626606,1
5,647.97030748131,35.8481845886939,0
5,576.772257784409,38.4033732098198,1
5,708.586047199078,42.4980420078937,0
5,578.794410505369,45.3787489858997,1
5,645.194778700129,50.0363378991744,1
5,524.813534884403,40.02175910832,1
5,651.619178532023,45.3701164996276,1
5,560.88763826436,37.1060445831565,1
5,570.127534839925,42.9014907117287,1
5,596.304661312311,44.9033660299964,1
5,609.632693589952,30.8302110601912,0
5,709.890283351394,46.3278288614242,0
5,581.43640043562,41.7848274916697,1
5,629.308911277801,47.6003528219633,1
5,664.823217124078,40.3852323553648,0
5,739.878188574339,49.4979765152858,0
5,694.955567258423,38.9276745905795,0
5,566.596665136905,38.6104286484968,1
5,533.852554886049,34.2018655861993,1
5,623.574830601116,47.9150903830909,1
5,743.478135878747,46.1764670261863,0
5,736.472504929113,49.5385764268745,0
5,701.174151031049,41.871594881907,0
5,619.009600707837,45.9503023904316,1
5,603.742529711477,47.0060156529048,1
5,633.049314399919,52.605644110921,1
5,609.134001224057,42.6435244386148,1
5,602.18977280333,48.5878294027914,1
5,716.972279654959,42.6474105120686,0
5,676.677709918237,43.2668341009981,0
5,606.235345702966,49.2327216249578,1
5,657.539959827449,38.8521186035882,0
5,506.19791998968,28.2773507368543,1
5,593.312280536085,45.5287899842354,1
5,618.712687486441,39.1966198868495,0
5,710.686190370155,44.803831316755,0
5,655.849499783802,35.4637757944475,0
5,684.027511352957,46.6976103135021,0
5,700.449401607599,41.6264925013449,0
5,712.029447668068,46.9472195195708,0
5,556.028466054431,42.3287877788977,1
5,582.525935398156,47.8086628669335,1
5,704.073737990291,40.4233944376592,0
5,623.608889229202,48.2656378498586,1
5,565.517434086717,45.0939127676435,1
5,661.680152672924,43.1874665027883,0
5,525.707145520274,37.2336263178252,1
5,457.099090422597,28.3295842954608,1
5,739.825647703225,49.289625699886,0
5,612.269936167476,47.8676038295405,1
5,703.516043595521,40.3124379886763,0
5,641.324265102095,40.4464331324689,0
5,703.811618193764,45.1669866351648,0
5,651.652244420938,37.3229852415141,0
5,610.17669791346,50.3835708208351,1
5,588.649339257612,43.0989206662667,1
5,598.454005715358,43.0763343069894,1
5,537.565989006257,38.2066469220079,1
5,703.392513908293,40.0984855934934,0
5,566.059772350477,45.5812683228267,1
5,559.40225850592,41.9142594755924,1
5,617.282532538503,36.1806018010484,0
5,589.749814909924,40.4365015402324,1
5,672.243301050862,41.0670828400889,0
5,574.848388019859,38.9506608819768,1
5,696.309362506908,45.2899435997145,0
5,595.438902328802,46.0433604862249,1
5,596.447020227489,44.803831316755,1
5,651.990050610583,49.3211965233356,1
5,741.87405488941,51.4651483981213,0
5,616.780602458089,34.7897609233598,0
5,693.882242247924,40.8216529578015,0
5,674.910463864687,40.802625800927,0
5,723.047668453154,48.2656378498586,0
5,712.748845530067,40.1469342818211,0
5,592.742151665427,44.8568073184229,1
5,732.210388878368,43.8029272937898,0
5,749.710110697984,45.6916353085311,0
5,584.051822488637,43.578372602487,1
5,701.81307195211,42.2535984759713,0
5,618.509881374157,32.602878128191,0
5,698.869052175991,42.4787788750285,0
5,619.270464542846,46.9955823814546,1
5,580.907009770605,43.4320401180641,1
5,703.75798589475,44.8878297687539,0
5,773.818211708034,51.9420520221242,0
5,565.373488143036,41.0355193416746,1
5,612.664726742743,44.2695744170792,1
5,554.991510305031,39.0108603505991,1
5,630.389961984496,46.9472195195708,1
5,626.108608351107,48.5555249697525,1
5,597.71393958324,41.7981288135208,1
5,709.545163550262,41.9719730614637,0
5,698.688219728324,45.9503023904316,0
6,447.276546204994,46.9132193222594,1
6,412.583900132648,41.491111066484,1
6,565.381132494921,41.1755243422459,0
6,544.557361055884,38.3929726064349,0
6,562.575045475102,41.7017137150153,0
6,580.136120208051,43.4452015192747,0
6,444.197736453043,40.520901994449,1
6,431.771451873846,33.5825597271604,1
6,566.953414571657,38.1823635061392,0
6,439.983995842286,47.3136791582856,1
6,560.169707222345,38.9276745905795,0
6,575.817049554718,38.7620477146664,0
6,426.293287276265,36.9608694947539,1
6,377.819922800836,38.0289448730965,1
6,556.716628084344,38.9535292388822,0
6,554.906612007137,44.9512281759452,0
6,550.435975438936,40.8359130547776,0
6,615.97860944927,46.9232031711093,0
6,585.135977225351,38.4743431988261,0
6,560.574110368373,38.6190408827475,0
6,562.664476053959,44.2695744170792,0
6,590.674175334937,48.2656378498586,0
6,397.396613242224,40.6610504412541,1
6,545.880577583068,38.06278260368,0
6,458.796207631119,37.9768080052708,1
6,579.935870406532,37.1060445831565,0
6,539.207318548738,51.9420520221242,1
6,519.788191940678,34.7897609233598,0
6,437.35060796124,37.4981008010688,1
6,592.709770376729,44.0642751848093,0
6,585.760941665798,44.7135114484071,0
6,599.204374195048,46.713771489925,0
6,562.1095628459,43.368624850989,0
6,450.465509270731,37.9170552474157,1
6,609.486445252494,49.2564990373191,0
6,431.61438166766,41.4561295553877,1
6,567.143359450629,42.9827736357835,0
6,425.334243493956,39.6961375030827,1
6,558.195255467102,39.1779740602374,0
6,596.051302323472,38.8161757158931,0
6,381.725963807245,38.6190408827475,1
6,423.68905843681,33.6366884994231,1
6,585.226490496043,43.5294056518815,0
6,571.250891400475,45.8087076136531,0
6,451.14429322716,45.927724200238,1
6,420.893716215341,34.1164899015013,1
6,598.263667704485,44.803831316755,0
6,584.116787967255,43.8375866757586,0
6,560.083448680958,40.4152076399171,0
6,570.877594774083,44.3230750894499,0
6,581.688627040465,44.2585150360125,0
6,433.205628846795,41.8903153020258,1
6,439.431725145572,43.4789327910533,1
6,561.849647850712,38.7931432505868,0
6,455.162085562829,54.1282651480606,1
6,618.856491778201,51.7098022136156,0
6,451.575686490941,43.5249800738096,1
6,480.485569293209,54.8257318627621,1
6,391.808559410833,41.5332818766407,1
6,422.488055019548,49.0435186718475,1
6,438.659448778971,48.648976776618,1
6,628.599080543435,54.1282651480606,0
6,588.258759469274,43.3521282638572,0
6,460.649574785745,45.6963892827394,1
6,521.824744530507,28.2773507368543,0
6,464.555751423063,48.126500561788,1
6,389.945797868121,34.9544462507145,1
6,607.537593692727,50.9050022791055,0
6,604.510582883922,49.3734375492714,0
6,438.085438670356,40.3613353355224,1
6,455.114523015951,43.5247899497943,1
6,456.335195242241,47.7612949767615,1
6,469.322764341208,49.5887414148322,1
6,473.585343934119,54.2515235342999,1
6,573.843625658917,53.0448929715955,0
6,484.093635649118,46.0283987791487,1
6,454.13477885239,44.3422802400025,1
6,576.443555526396,47.6567258259475,0
6,390.005491464049,43.5221802025769,1
6,548.397413574422,37.3006155506044,0
6,405.689481794239,39.9091971582454,1
6,412.408867897715,33.7693471929079,1
6,439.868056157628,40.5903460423793,1
6,417.248503928685,39.4753126966146,1
6,407.766664272708,29.8930619964173,1
6,616.979640865174,46.0520371342482,0
6,611.85868994028,56.8213964771743,0
6,555.865502870516,34.0676709155892,0
6,479.354818138353,51.5380446493682,1
6,420.942577767414,36.7030871613021,1
6,412.618393265126,36.649435739118,1
6,572.680497133683,40.4929265038615,0
6,522.14870900389,37.5168993968054,0
6,410.877811322734,38.8554947222654,1
6,472.859846323349,52.0566726456435,1
6,479.875100603901,47.41776812258,1
6,613.363786444241,49.7526957270257,0
6,556.853797551805,35.327766871027,0
6,470.593892868205,43.497897071282,1
6,529.594592244485,33.5660216257526,0
6,594.253090535921,43.0763343069894,0
6,507.313036719582,55.8867860499627,1
6,562.308270379924,43.2040707735529,0
6,433.226868225794,44.7202361596434,1
6,557.91343420563,33.7693471929079,0
6,478.535161710825,48.7209383046218,1
6,458.072595535019,45.4869169667244,1
6,440.723257532537,48.4238968048177,1
6,483.038483364843,52.568507905562,1
6,427.516141076121,42.2106136271418,1
6,471.083808726237,45.81914518889,1
6,540.942270071257,38.4999217314495,0
6,603.563328260293,44.0831091813728,0
6,444.749715221603,42.5061304157908,1
6,586.614914579622,44.0642751848093,0
6,532.641153508265,38.3929726064349,0
6,562.914339744881,43.9919720531153,0
6,432.668619386168,46.7841978434047,1
6,578.014099499542,43.3924591804376,0
6,567.821958291898,41.4561295553877,0
6,418.213016134825,41.1444996870459,1
6,439.621722628832,43.1870613626606,1
6,503.115162926766,49.3211965233356,1
6,612.369432142669,41.9225113553082,0
6,582.999797859792,41.5505471171749,0
6,592.334282133188,48.0991791229292,0
6,466.164105647138,40.8122855027303,1
6,457.537941636152,44.3063564606504,1
6,598.199613390211,46.9872660750994,0
6,479.574825663903,52.2502387739378,1
6,465.908326928181,45.2075209303023,1
6,392.22999867602,37.8312130816646,1
6,444.401221122138,44.1518766745958,1
6,567.974813110256,42.9831201246017,0
6,471.534274912018,40.8925866273548,1
6,579.190622453043,42.7769661855781,0
6,444.75255689348,41.5046228701646,1
6,460.288524383386,43.0763343069894,1
6,359.949746048767,27.672363875042,1
6,492.037856051554,54.4199022779188,1
6,559.762220603678,46.1764670261863,0
6,594.706359032586,49.2327216249578,0
6,400.538819975564,38.8434403188758,1
6,614.257932037288,48.0976683072392,0
6,582.046839795464,38.2696983403923,0
6,439.538691164983,41.0444702146882,1
6,578.176980471907,40.3733557096678,0
6,419.923098715425,37.3229852415141,1
6,605.849111060959,46.2140079477642,0
6,568.405836220739,39.3837291451263,0
6,406.947380637858,43.4099574292657,1
6,572.705625095951,47.3829421733779,0
6,597.36873034994,42.0212486178056,0
6,593.931523556307,46.2140079477642,0
6,446.913455915669,40.4427604023368,1
6,590.008730472048,44.622544257119,0
6,427.972113334715,38.2066469220079,1
6,422.092212942307,32.6439741732749,1
6,573.305125499022,44.3355278781633,0
6,465.341871339443,38.7689880596047,1
6,550.679425408005,33.8345695376238,0
6,406.088848869554,35.3560665147044,1
6,449.071306733234,45.068089374708,1
6,658.115554882467,52.5495970170326,0
6,468.3825806302,50.8193772553329,1
6,412.413781580562,40.4464331324689,1
6,608.844888448975,46.6324743708012,0
6,425.205679654949,39.9598934889769,1
6,596.002948422985,42.9688178374564,0
6,585.181745546476,41.5266534672532,0
6,554.516002102285,36.649435739118,0
6,466.854865070085,47.3918722047114,1
6,572.46121364551,37.7858195454614,0
6,448.062494629136,47.0738520606193,1
6,474.183201342898,45.2750486432378,1
6,624.608191895582,50.2801947729035,0
6,577.612463978789,41.8092878665904,0
6,576.894635801081,36.7030871613021,0
6,365.981368920895,28.7497001930627,1
6,590.927445738454,45.2075209303023,0
6,389.847094065435,34.4474202855737,1
6,610.809029673965,48.0995191645429,0
6,464.832451880803,44.4919145660619,1
6,428.462906610726,44.4751826896342,1
6,401.40859701807,38.0573148430125,1
6,483.317487328065,48.7496495175762,1
6,398.721339887064,38.0705034834911,1
6,462.317070235293,47.155195297103,1
6,561.577699616041,38.8339360952976,0
6,558.919312743706,37.954980546735,0
6,604.402115739359,40.8047173976761,0
6,442.688897878765,46.7560627774754,1
6,548.207260911664,41.1948231649821,0
6,449.242178823311,49.2481395892814,1
6,419.807280948238,45.3576279611869,1
6,454.498741715368,39.4019200908117,1
6,558.430666944471,43.280964503991,0
6,444.399926957387,42.9827736357835,1
6,572.513751850828,38.8434403188758,0
6,636.370606854758,49.2055918915047,0
7,555.152393970382,39.551737717505,0
7,485.902763555116,34.9926540250126,1
7,467.807054214662,38.6095563990307,1
7,484.220409414586,42.5068313198289,1
7,585.800616665643,46.6833345158697,0
7,605.512569423049,46.6491735419274,0
7,508.539876119676,31.7139941574774,0
7,470.463280394322,42.9688178374564,1
7,500.467869368589,44.4135208426905,1
7,514.266664664647,47.4317838046259,1
7,590.341083154075,43.1870613626606,0
7,486.632018093519,38.4743431988261,1
7,550.192473345621,44.8878297687539,0
7,518.184822891287,45.2825240638304,1
7,613.248488494666,44.813222350424,0
7,556.125096960964,45.7513329813718,0
7,571.837611627807,37.5758567849651,0
7,441.702202942672,28.3295842954608,1
7,555.636575719584,41.5837644694514,0
7,442.842681850261,37.6677841689274,1
7,580.634774896097,38.9438255307999,0
7,531.040336834684,44.4163314316449,1
7,633.356659747585,52.0818133045699,0
7,617.582747803251,48.0823604863628,0
7,494.469743633216,40.6610504412541,1
7,587.872184489243,48.0995191645429,0
7,598.63677923647,45.2899435997145,0
7,501.2793572392,43.1864882591449,1
7,592.431696704925,47.2574132525275,0
7,522.242913326089,43.3521282638572,1
7,498.448556210841,40.5635661401311,1
7,462.051321995447,40.8130906227345,1
7,486.93791327013,45.3576279611869,1
7,500.425043918423,40.8122855027303,1
7,470.403676585556,36.5720467020976,1
7,571.478592589582,47.9296027783822,0
7,460.132669807442,41.0485036964568,1
7,541.574332364665,41.4372653234418,0
7,601.161252197422,48.3029055387434,0
7,603.57144993436,49.7695932682255,0
7,584.790623619627,40.6519751542446,0
7,491.948873451161,43.1360187622355,1
7,575.182188991469,47.8274618512577,0
7,446.411606947808,35.4778784384861,1
7,539.464755753091,43.5221802025769,0
7,584.793704604837,45.640242240538,0
7,563.360694470159,54.433958935672,1
7,567.819638788633,35.3302242083366,0
7,563.873971336817,45.8113423225324,0
7,555.066954850852,41.1836771605735,0
7,564.390246174648,42.8559820291568,0
7,576.083907278904,37.9525777505893,0
7,581.429410326586,39.6017737568596,0
7,487.015066782888,38.8161757158931,1
7,453.347264294704,33.5825597271604,1
7,569.911902819544,47.7320584007386,0
7,601.754073146313,42.740569762035,0
7,449.018647734707,39.6961375030827,1
7,560.340564821018,42.7783352171393,0
7,608.525547342294,47.7701857980693,0
7,579.940060621469,49.2949898455466,0
7,465.513465609904,43.6938698022314,1
7,588.391689559337,45.81914518889,0
7,579.693707990068,43.0989206662667,0
7,490.433460384875,44.2585150360125,1
7,460.978839416465,38.0198743157499,1
7,545.414621386091,47.7612949767615,1
7,468.793441713722,42.7783352171393,1
7,522.761914232419,42.3188281683857,1
7,585.678025250264,43.1526857006325,0
7,513.31034475713,39.9273061225778,1
7,496.665708032906,39.9598934889769,1
7,442.38312390918,37.6969761357918,1
7,552.822207447272,34.1216598617245,0
7,581.006829714367,41.0485036964568,0
7,619.092679301163,46.2471101220229,0
7,617.511921474443,50.3835708208351,0
7,598.055936402243,46.6324743708012,0
7,645.240610024759,51.0835230537834,0
7,527.511748755767,55.767338240448,1
7,511.049657012649,44.3483755032113,1
7,607.02446754755,45.4751744536582,0
7,492.599217180182,42.5303325530373,1
7,588.692715814643,40.3812830364065,0
7,530.830740031626,36.8655686171801,0
7,596.224666895321,41.9923618602377,0
7,502.149595922662,43.0756120591274,1
7,583.061072363153,39.6032688241084,0
7,543.904089465518,33.463201433225,0
7,497.41233211919,44.3367872015225,1
7,592.231304112722,37.5168993968054,0
7,445.330751919539,36.9776944202063,1
7,537.224039759335,48.3644947443905,1
7,592.040708640747,50.1389070674287,0
7,501.633656389122,45.3787489858997,1
7,562.50964965993,54.8257318627621,1
7,606.023452042273,44.3209054125,0
7,457.923112747074,43.6449316577817,1
7,584.221550820365,37.1060445831565,0
7,504.639057180216,50.2297571683204,1
7,511.114326200031,45.3787489858997,1
7,563.967108287309,40.4075600247149,0
7,465.660157141978,41.5783828488088,1
7,515.430113962519,48.4414002275652,1
7,564.518810455108,39.1966198868495,0
7,459.270476328802,46.8891644229601,1
7,586.955993998103,48.4195024472101,0
7,518.390500262022,49.9825806092586,1
7,590.347869031104,48.6174815284107,0
7,562.566761000377,44.3927406493122,0
7,537.905092190899,38.6095563990307,0
7,552.698502280498,39.6330220744981,0
7,566.381204001825,45.3701164996276,0
7,486.42834474404,41.5279532273574,1
7,488.18441984647,38.5834962939288,1
7,572.805420018696,40.9953254406754,0
7,512.830992250093,46.1764670261863,1
7,512.305996607158,49.2949898455466,1
7,569.939177080156,40.981251271076,0
7,565.801999051966,40.4075600247149,0
7,558.872723146481,40.1599252249412,0
7,472.351289269137,38.374139619024,1
7,575.51260717329,45.4952815308056,0
7,570.356246042658,44.9668245090114,0
7,598.142574402063,44.1160143798416,0
7,592.676325853962,45.6916353085311,0
7,634.529359086796,47.5765523981706,0
7,613.778477545703,44.7875782810158,0
7,423.817513904194,33.6366884994231,1
7,568.929927611086,37.2366326261498,0
7,503.714526927267,47.8908188382984,1
7,465.590871462325,36.0743642471787,1
7,463.973012897654,39.7624940366298,1
7,584.580285558989,51.7098022136156,0
7,482.660912440031,42.5068313198289,1
7,473.76670713039,38.2491976959988,1
7,561.967375494863,40.4152076399171,0
7,617.6030272791,45.2263236954184,0
7,576.248624145795,43.9966721121048,0
7,418.929358358548,34.4474202855737,1
7,580.570942656323,39.6691607751459,0
7,501.702023441532,43.5178763568687,1
7,578.749472389419,41.1649174483632,0
7,547.735836219524,37.408008862826,0
7,570.129039802716,42.0226383422191,0
7,586.038670278747,45.4194445114275,0
7,464.416821138229,38.5763107942986,1
7,559.038130503445,44.7202361596434,0
7,528.526076087843,50.4734198657262,1
7,610.255849526062,38.816339680616,0
7,544.507845463983,34.0282958831094,0
7,575.867314677066,45.0549333453051,0
7,498.130546692435,52.4776196726008,1
7,591.425384696068,43.6406205449439,0
7,513.467977972444,49.0392444412287,1
7,533.549394540014,50.3978901971792,1
7,623.169691485089,53.4410751395952,0
7,540.1215138066,45.3787489858997,0
7,505.758780925459,47.3918722047114,1
7,477.404896472326,40.6596215385933,1
7,608.579218542341,44.7202361596434,0
7,541.973948546314,35.9353038779279,0
7,581.223402104286,38.5834962939288,0
7,575.062153388241,47.5765523981706,0
7,456.085372142975,40.2029705082497,1
7,570.366741409921,46.4333422690935,0
7,445.8511493201,34.753375959377,1
7,558.478108552271,31.0745343285926,0
7,587.049669488095,41.5332818766407,0
7,556.760520243538,37.9360967352106,0
7,476.168678544758,38.868307227362,1
7,501.442072116284,40.7218355778661,1
7,447.460051502738,39.516175086279,1
7,635.333514944465,46.6752197155099,0
7,584.187821249246,49.9588621721716,0
7,475.28386606783,40.750948878611,1
7,547.719843869232,39.6017737568596,0
7,513.343207119297,52.5495970170326,1
7,486.100707555635,38.0374175948038,1
7,545.272542849903,34.4474202855737,0
7,540.509390997591,44.3422802400025,1
7,569.805462547851,41.4118609539255,0
7,454.658384558573,33.9730406412006,1
7,595.166082108674,38.2653569843185,0
7,600.978221858917,46.8490046613718,0
7,607.760109085651,45.640242240538,0
7,507.606833077898,48.3382776710315,1
7,599.355563188824,46.1606350962719,0
7,568.58294225664,40.6877770462166,0
7,490.906788188359,44.3927406493122,1
7,587.171592139302,43.3521282638572,0
7,586.584922213559,43.6445978680359,0
7,500.599424198097,51.7098022136156,1
7,540.54997512525,38.1823635061392,0
7,537.06711649391,39.7788668937112,0
7,513.977676984538,37.2336263178252,0
7,576.756065885272,43.8029272937898,0
7,476.455894174215,44.071632555331,1
7,601.647774511175,43.1685364377601,0
7,616.524505817001,47.8299597550552,0
8,571.763821210294,39.9635222565986,1
8,707.941669451825,45.2825240638304,0
8,704.622260197023,42.9827736357835,0
8,567.274487444748,40.750948878611,1
8,553.932748885929,40.02175910832,1
8,720.178055378877,48.3416745361135,0
8,663.840892039525,49.5254364170113,1
8,699.373711888536,44.2708037980508,0
8,556.220447793376,35.0164052816958,1
8,714.955645010595,44.3163140650111,0
8,628.520409648555,46.4261247852775,1
8,749.787796159824,52.4776196726008,0
8,722.276848329438,45.7910584390343,0
8,525.294797037914,39.9091971582454,1
8,552.480211787378,37.7472449689777,1
8,678.087796547547,38.2066469220079,0
8,559.192524503216,42.4787788750285,1
8,602.994893970526,39.2244381271353,1
8,700.95909744181,42.9688178374564,0
8,548.167747149494,37.7107487474129,1
8,674.028286669072,55.8867860499627,1
8,555.813715989291,42.901855151216,1
8,696.931657158021,41.5873993965163,0
8,749.738122552193,47.2291448087416,0
8,680.924793147224,41.2440453901425,0
8,698.460723662844,44.6450951618795,0
8,593.120882422358,44.4751826896342,1
8,689.73401735777,43.1360187622355,0
8,731.697268203105,48.3854490633547,0
8,683.279273198668,34.9135951197218,0
8,480.237879004064,28.7497001930627,1
8,705.822018841456,39.7624940366298,0
8,611.303850966439,32.6439741732749,0
8,602.000404258165,40.5953778683873,1
8,561.698223347457,38.5834962939288,1
8,675.214912895114,37.4181332785903,0
8,720.689798615432,42.3287877788977,0
8,716.985732249932,43.6153403512832,0
8,560.120835429438,38.020490401767,1
8,591.538318843995,42.9227310823537,1
8,777.100759940513,54.1282651480606,0
8,607.807147711312,46.2140079477642,1
8,599.378982477018,38.2653569843185,1
8,621.317152264957,45.6916353085311,1
8,629.44935703839,43.0273060974138,1
8,663.32054480513,35.6487591678402,0
8,715.50553503517,44.3927406493122,0
8,606.858323078608,41.6664640124479,1
8,664.781604266053,37.7018720079218,0
8,587.797689725392,45.6519114563003,1
8,575.316382377153,40.4152076399171,1
8,575.78967076111,43.0763343069894,1
8,669.560162343628,36.8655686171801,0
8,724.625685463429,45.9301682977866,0
8,573.99537872461,40.6610504412541,1
8,706.964201471658,48.8953975024295,0
8,716.759177372563,43.2270518724496,0
8,564.657313238312,34.684051113768,1
8,725.540969519341,44.8159016547361,0
8,656.080423386302,41.4365994854667,0
8,727.290624609058,39.6961375030827,0
8,554.155234343236,39.9592868964789,1
8,573.286406299738,37.9170552474157,1
8,662.521765851982,39.9295709160828,0
8,603.283767946687,46.8891644229601,1
8,560.365799931339,36.0511734768515,1
8,599.829711386021,44.180738027155,1
8,638.662321116366,41.537390482843,0
8,552.204187360817,35.4637757944475,1
8,585.042553941707,40.4075600247149,1
8,645.201464970245,47.3750847959343,1
8,618.739300419888,49.2496626934376,1
8,698.891436322576,43.1281036669171,0
8,612.091059000495,46.8891644229601,1
8,538.898222690991,34.478673967244,1
8,626.802896266787,47.7701857980693,1
8,505.228861878197,29.8930619964173,1
8,747.979457795788,46.6324743708012,0
