"species","gdd","urban","provenance"
4,591.235446275841,0,40.9333961240212
4,286.837063230334,0,46.3881887463764
4,213.065025876384,0,35.0351837657227
4,775.259004681055,0,50.0096692918428
4,645.915806868343,1,53.2095365600182
4,622.609803673546,1,66.2052864817435
4,367.891941901384,0,49.708889575983
4,208.920496002373,0,44.4172852323518
4,469.667641733174,1,57.6601249032183
4,309.320067718122,1,34.9920383675111
4,203.927319465752,1,28.1615754661915
4,542.862772513154,0,46.0519663380065
4,641.825211635892,1,25.0527338572233
4,216.718682485204,1,43.3059592926945
4,663.006813196153,1,40.7273964843545
4,621.807970829964,1,49.8170319760713
4,610.089647294837,1,66.8562730032076
4,238.823301951234,1,41.2793479815576
4,266.100886246298,0,40.085732654229
4,642.820821352675,0,46.0519663380065
4,543.637559313686,1,17.2151410227802
4,360.351137800072,1,44.3239734811798
4,644.273191860816,0,48.7557982663795
4,331.026301903397,1,51.2154253508394
4,438.741848731203,0,25.3510253757664
4,615.584803645711,1,52.820034748666
4,115.241472475158,1,42.2107236333572
4,617.416220375746,0,52.6671023828886
4,536.287295046344,1,55.9886803489608
4,367.337767110016,0,51.5980118640626
4,651.160458279211,1,43.8113349014199
4,322.244627143407,0,52.2602068188719
4,329.708036880313,1,43.149009892243
4,278.066192318354,0,67.6633410914706
4,84.3343278140355,0,21.3981011942304
4,680.073275975166,1,31.4913646563543
4,553.768482149736,1,53.1985434141109
4,649.530343520889,1,56.112343860271
4,216.68944147175,0,44.9696122107726
4,165.615058442977,0,42.67289831701
4,337.726492532463,1,52.2724983579956
4,488.456927933287,0,51.4975400342613
4,221.833041532475,1,48.6252327957701
4,645.179290752439,1,30.5550195168307
4,603.546421520807,0,46.53825353906
4,769.178481833944,0,60.1600818574518
4,453.869840714285,0,55.2422069035914
4,384.007781719561,0,47.4163660308085
4,391.50755974737,0,51.9371873928038
4,253.385364501534,1,42.3508830506327
4,580.742370278643,1,58.4091690452294
4,906.682235496524,1,41.5783638172574
4,233.12869159467,0,36.5417072610043
4,500.717198500125,1,50.0096692918428
4,520.809627185504,1,55.65999637997
4,421.651449329653,0,56.3068695137535
4,1170.68370795261,0,61.450193994588
4,381.425480731144,1,55.1809438405008
4,592.626621407049,0,58.4091690452294
4,569.931986902789,1,35.4452948581727
4,318.341771786876,0,42.4094125000571
4,192.469184845742,0,49.8317063054602
4,492.831441603684,0,43.3126334537526
4,550.662636810101,1,60.8864429331019
4,353.417716666714,0,54.1007677150904
4,630.123196188519,0,47.3289924503162
4,463.966993706321,1,48.5092908844902
4,915.39223439506,1,44.2382943822382
4,90.9764613300471,1,37.1017812673104
4,241.30303354378,0,45.4627247001535
4,328.496752599743,1,44.3466471932634
4,361.856446167816,1,37.7215570098792
4,646.040943827761,1,36.5840432921195
4,595.531261457971,1,38.4635417518037
4,498.397300121935,0,64.6633505029343
4,492.448234188244,1,35.1029531484411
4,632.457444399275,1,44.4172852323518
4,552.274678934538,0,37.6348520150958
4,494.07678645999,0,46.0025760247294
4,297.879290107208,1,34.5088778458266
4,522.546649816256,1,44.6339006093087
4,761.992816507362,1,45.4509505388542
4,405.617247963756,0,55.6592069980595
4,407.673158643934,1,44.3466471932634
4,530.101623805446,1,68.3459770233937
4,241.769698177357,1,41.7889265781269
4,784.133165155763,1,40.1739487025906
4,631.739753469925,1,49.4663333104095
4,463.644611513032,0,35.97894039245
4,713.078955110154,0,55.0418337096876
4,145.559458311869,0,38.6990068078127
4,602.182899069657,0,17.2151410227802
4,534.159895514192,1,44.8310280573687
4,244.257285234086,1,49.6026980388663
4,349.682274916593,1,52.7161238143509
4,396.815401123717,0,59.3571426624957
4,536.851678224425,1,49.6619154518618
4,468.283698399126,0,37.326013237946
4,519.778372283541,1,43.0241361098577
4,436.903100458643,0,50.9851612306098
4,363.513493834537,1,51.0362430352664
4,458.683615024881,1,50.5592854723642
4,612.20447254263,1,58.8793879033363
4,918.206840656973,1,39.7936369210404
4,611.945950551671,1,42.2606973966576
4,229.516713138012,0,58.4091690452294
4,939.711562215265,1,39.7052638384968
4,600.203779063873,1,50.6598110278575
4,525.589968806315,1,32.2968836251741
4,509.685409985109,0,39.7936369210404
4,360.130355646678,1,39.2376392654876
4,568.115614180322,0,35.5450729375361
4,677.657637710724,0,30.0947922734479
4,640.87520561102,1,66.4083462181142
4,534.270080233503,0,65.5603368956508
4,566.694814541656,1,44.0953227793051
4,391.474306888327,1,30.6592478500475
4,550.792077379236,1,66.797866473169
4,348.659791700431,0,47.9020402642735
4,621.19960494054,1,35.5415446677336
4,525.622051188846,0,47.3289924503162
4,726.818948634198,0,55.2422069035914
4,621.049058506168,1,19.7634599372293
4,304.126929131325,1,36.0382538094404
5,-1241.50424773371,1,47.3313451444922
5,-873.671340066947,1,41.5401906308964
5,-1132.10665508384,0,50.5592854723642
5,-946.386844330836,0,46.8899629823447
5,-1220.73098081908,1,52.820034748666
5,-687.743723751712,0,39.0627311415952
5,-176.289310183347,0,23.4365379153263
5,-939.778086958662,0,48.8197095526932
5,-887.368092091593,1,42.0495782974682
5,-975.602389136459,0,44.5581298971318
5,-1788.41189950937,0,66.797866473169
5,99.8016186001124,0,20.9844602459843
5,-1369.7745362203,1,49.2624292828345
5,-1046.28804620343,1,51.5111891909923
5,-801.166258650389,1,36.619577076302
5,-351.73531655481,0,33.0638181260077
5,-1158.71335174426,1,52.0561437071019
5,-752.057808598623,0,47.9020402642735
5,-909.647524885882,0,52.820034748666
5,-889.912712038133,0,39.7052638384968
5,-590.520317942606,0,44.7759776687173
5,-213.486418207321,1,40.9740240614294
5,-542.558834061557,0,32.2702292078819
5,-281.652686257317,1,30.5550195168307
5,-952.236374148818,0,49.8149405081573
5,-1098.14880680715,1,61.3437248148916
5,-805.915085686064,1,47.9555968546997
5,-684.550964394792,1,51.2071477169799
5,-1145.25007251132,1,59.9530877365544
5,-1580.25444748777,1,59.3571426624957
5,-505.019416249695,1,37.3865414949374
5,-732.494732040458,0,38.3426154092691
5,-381.084763989981,0,35.872095419592
5,-1315.33458609009,0,65.3350167403439
5,-806.699700590938,0,34.4305323447718
5,-1253.00965118608,0,55.3146741943476
5,-1139.72872140315,0,65.5015397440733
5,-898.637382442347,0,50.7043512888532
5,-531.938341281506,0,39.076188283428
5,-1052.20026081458,1,45.1423684868272
5,-1607.57031185797,1,64.2151206612696
5,-917.106859367617,0,45.9114521778598
5,-1372.66174594759,1,60.4584212461271
5,-680.317975339647,1,45.3095885239361
5,-750.196005896054,0,32.3448238007418
5,-1061.6690583068,0,46.6494477292793
5,-610.779364562096,0,31.872791268852
5,-914.354667308724,0,50.9239390262292
5,-943.749536271983,1,36.8957479932319
5,-831.710702807974,0,38.1423829070128
5,-631.685660981465,0,43.149009892243
5,-499.218890250811,0,50.5592854723642
5,-1011.05812282088,1,54.1352737986864
5,-479.555555671879,1,46.9928827285389
5,-496.350130135703,1,29.6261393105896
5,-819.398261064094,1,52.6671023828886
5,-642.992232835849,0,32.150253668305
5,-890.14637998625,1,53.9908574783656
5,-221.690438671467,1,33.1040731539809
5,-888.470428439685,1,35.166937534396
5,-258.278753666771,1,31.7919893832496
5,-1368.06395691902,1,52.8773508082835
5,-1058.73863877881,0,46.8320016434364
5,-886.18927407075,0,35.358651876921
5,-1033.05903375461,0,46.6117716048362
5,-875.369650923764,0,46.9928827285389
5,-411.506313705596,1,43.3126334537526
5,-997.106122971394,0,52.0724586467947
5,188.571956482736,0,19.7634599372293
5,-787.703383536139,1,49.2624292828345
5,-435.777026227244,0,34.9920383675111
5,-566.358244823342,1,32.0480804712185
5,-1187.3926272641,1,61.9950608129547
5,-740.251974621413,0,42.222206394042
5,-1206.98073491449,1,46.5992730194231
5,-679.06461017496,1,52.6025708946983
5,-950.712431134345,1,46.5055201016663
5,-703.265199985894,1,41.8186462942353
5,-686.67978122634,0,30.5550195168307
5,-1256.89887955546,1,51.7694285918108
5,-1006.52059206816,1,50.0947495550762
5,-859.949083625944,0,50.5592854723642
5,-877.410464369776,1,43.6077183011871
5,-1394.35571005124,0,51.8166617133975
5,-758.135593351546,0,43.4680907081094
5,-1449.26739803898,1,61.4286412743753
5,-999.228502667032,1,53.0697930647236
5,-1448.87785131506,0,65.5015397440733
5,-708.88636731728,1,43.926028309014
5,-920.699622255321,1,42.3526566369527
5,-364.754896089296,0,35.5357586271517
5,-579.156149157297,0,52.7274060715048
5,-689.926794181433,1,45.6818694586555
5,-1166.73842413955,1,46.0025760247294
5,-647.090097569897,1,46.7338276107072
5,-1644.19909906608,0,60.525369801788
5,-642.365515794021,0,40.8172418920225
5,-848.060238222979,0,45.1423684868272
5,-845.685892578472,1,38.3570922616545
5,-246.320302660274,0,30.8655173929064
5,-1107.31799279949,0,64.5700891091841
5,-738.970193998414,1,45.3955328660107
5,-519.583791448251,0,49.2695125253889
5,-830.648980175628,0,40.7725043019298
5,-1326.44578968857,0,66.4083462181142
5,-256.569755918258,0,26.2491596206719
5,-727.793145636894,0,51.8166617133975
5,-910.352370201554,1,51.0362430352664
5,-602.778764882718,1,46.7709968090287
5,-1034.87293637581,1,43.7221563659983
5,-1523.92941459426,0,68.4130348356494
5,-749.130687563098,0,39.5944235748462
5,-900.069149882846,0,49.8082859874778
5,-320.951146423092,0,36.5405956252698
5,-662.018290947526,1,33.2874804214919
5,-769.604785811859,1,40.9333961240212
5,-931.273005233218,0,49.5387880207686
5,-482.746843419707,0,40.6684423307851
5,-1185.75709909736,1,49.6386231861257
5,-1162.81903898702,1,47.5626887798962
5,-803.715231462545,0,36.7889041639424
5,-1416.38433073305,0,49.5681974298896
5,-895.563310215327,0,51.7694285918108
5,-703.445103680028,0,38.9554629638697
5,-742.58420481507,0,42.3526566369527
5,-597.562605694888,1,33.6853207635566
5,-1607.92804307096,0,69.8361284064978
5,-850.757717207694,1,48.8197095526932
5,-721.10846396181,0,38.0885721921716
5,-1136.67071424847,1,45.1133478358768
5,186.670583857173,0,17.2151410227802
5,-1216.24056546551,0,53.1016519343229
5,-1105.88072137607,0,60.5781835827765
5,-769.354124775282,1,42.5682995573658
5,-457.495246767995,0,40.3258272694278
5,-1152.15978625303,0,59.8329067898995
5,-360.492768944434,1,48.8983980582199
5,-858.179583875286,1,44.9069050844731
5,-996.420928800593,1,51.8166617133975
5,-861.901232802802,1,49.5585646472495
5,-795.518785667768,1,42.8294510102101
5,-1180.45435254852,0,40.8172418920225
5,-1586.59111574043,0,66.4083462181142
5,-684.092759433512,0,46.6494477292793
5,-995.270485258563,0,54.1392105262442
5,-465.754420985083,1,28.2609685764026
5,-470.304425138359,0,34.8055827421148
5,-707.895050627433,0,50.1832265887786
5,-889.560650974796,1,39.8672776431219
5,-1087.16854260983,1,47.3316562896349
5,-525.120468384992,0,51.7147847009052
5,-1122.4435011602,1,49.5387880207686
5,-989.343701880916,1,47.3822189718766
5,-1107.93762149319,1,42.2606973966576
5,-840.138790939444,0,43.963716827858
5,-1282.67760997509,0,48.2438538196609
5,-640.174551718912,0,39.2981549728581
5,-731.490661058103,0,41.4917095862672
5,-1134.56571207917,0,59.9530877365544
5,-1125.55498428284,0,57.2895436577642
5,-643.058853414409,1,37.4309883457163
5,-931.105311804615,1,40.3300117615263
5,-1097.78396106936,1,50.9851612306098
5,-1070.97763529291,0,52.7725769622798
5,-510.124131800967,0,38.4807793923156
5,-1357.89569703144,1,66.718164439828
5,-732.572860314773,1,38.3253814765398
5,-898.728349119541,1,51.2524469646778
5,-1814.13943543479,1,70.1216446682484
5,-374.585430173095,0,35.8622991558385
5,-1006.95491886613,0,46.0025760247294
5,-578.51810286913,1,44.4129200760469
5,-600.148397351318,0,33.3388450643555
5,-689.260373713919,0,37.7215570098792
5,-815.682863765836,0,54.1392105262442
5,-394.680581404217,1,26.0375676024977
5,-1365.90176027837,1,56.112343860271
5,-892.114944057607,0,39.7101418950974
5,-287.051556363191,0,28.4483627353513
5,-898.270162312375,1,49.2596670953319
5,-626.63950405666,1,40.46400069259
5,-981.958980883707,1,49.7493481190227
5,-671.890299057361,1,39.8330217559692
5,-1151.18653460281,0,45.1133478358768
5,-148.861367952734,0,32.5747636180984
5,-753.14280153401,1,37.0917012878742
5,-622.841615231307,1,38.8126621280252
5,-639.592886040212,1,39.1450368782232
5,-993.218435452869,1,50.1832265887786
5,-1238.38615286182,1,51.8473736862978
5,-1204.72433089416,1,54.7212844365069
5,-558.974742286237,0,32.0480804712185
5,-694.525028739453,0,38.8126621280252
5,-933.879370003597,1,43.3126334537526
5,-1182.74187363755,0,49.1171952013414
5,-429.967456329631,1,31.632901373512
5,-1080.3671262841,0,44.478551508641
5,-200.392505556757,1,32.0002533348307
5,-1078.24848392286,1,61.8754176954272
5,-804.833267249151,1,43.2252690664266
6,-4193.35781511117,1,23.9305120724992
6,-4898.25982813538,0,31.7919893832496
6,-5428.95028491173,0,32.3131907490341
6,-9000.57659122895,0,54.4192470463288
6,-4579.66014504204,0,30.025993662239
6,-7284.21038059283,0,44.6897627028499
6,-8111.39146797377,1,48.1499335815775
6,-6251.16595499286,1,36.5840432921195
6,-7257.04393603498,0,44.5593126187022
6,-8356.44216974178,0,50.0947495550762
6,-7249.37579555425,0,44.4129200760469
6,-5149.76197768406,1,30.0652605509894
6,-4406.76224312338,1,26.3573269635872
6,-9766.57627849798,1,57.2895436577642
6,-5682.88342225068,1,34.3170237927376
6,-5813.61096379603,1,31.872791268852
6,-7256.11551425498,1,45.0063778571082
6,-7335.23775059682,1,43.5050630067398
6,-8617.1652157551,0,55.1809438405008
6,-9648.24264848695,0,57.5682838105486
6,-7372.01979467465,1,44.9543295382814
6,-7116.00954590311,0,42.9473434517326
6,-10343.2911464841,0,63.9062853597626
6,-8025.6779843935,0,48.4674731302238
6,-7693.59576498132,1,45.2057848494343
6,-8768.48108009917,1,51.5980118640626
6,-6935.22734879634,1,40.3300117615263
6,-5234.731686761,0,32.4449830694746
6,-7812.62940579897,1,46.6597285107118
6,-6763.75499559642,0,41.5960655062417
6,-8107.45282035738,1,48.2438538196609
6,-7851.75548441719,0,48.7557982663795
6,-11261.1480287152,1,67.6933492307886
6,-8356.51774032477,1,47.5890589074575
6,-7346.22237925618,0,43.7306786622223
6,-6462.8081467599,0,39.7625045906796
6,-7267.14189928042,1,42.0903562129068
6,-8164.88753572297,1,49.2596670953319
6,-5858.62043045799,0,36.5417072610043
6,-7893.39608053253,0,48.1499335815775
6,-8302.1875808617,0,50.4427572235817
6,-5635.07680308615,0,33.4372547615554
6,-7294.65346328242,1,40.9333961240212
6,-11175.9092998739,1,66.718164439828
6,-6369.54905999918,0,40.0379230355274
6,-7268.08781612802,1,43.8113349014199
6,-6779.76046442338,1,40.9395531310823
6,-9931.48222635762,1,58.8237719468249
6,-8029.78824917038,0,49.8082859874778
6,-9218.00210170914,1,55.0418337096876
6,-8204.77057805062,0,47.3704499556071
6,-10787.9971381563,0,67.6633410914706
6,-7115.15962790656,0,44.4526321226354
6,-7435.9914804083,1,45.0262907147083
6,-6942.98281229859,1,41.6435549202281
6,-6017.21106300861,1,35.150742474755
6,-6876.42245208672,0,41.3393916497735
6,-8051.45895342432,1,48.5937380026945
6,-10154.2594576988,0,63.1180734822028
6,-9526.89168280456,1,56.5091905224799
6,-8446.71155904323,1,49.117026440158
6,-7197.68317850157,1,41.3851621028828
6,-9413.29105966357,1,56.7444852607987
6,-7435.840592529,0,44.4939781425553
6,-8798.44448861537,1,52.7274060715048
6,-5992.77270852121,1,36.7122287809524
6,-8149.08395916754,0,49.9049647022777
6,-7039.87090041673,0,42.8238192156412
6,-6810.08709878943,1,40.3300117615263
6,-7500.87387870457,0,46.5055201016663
6,-3157.00090714407,0,21.5611128801607
6,-3882.93130904651,0,26.2491596206719
6,-8068.5525949027,0,51.1203012804152
6,-8550.17486391265,1,50.4427572235817
6,-7559.46060655171,0,46.3881887463764
6,-4824.4345584992,0,30.6592478500475
6,-9452.8439941856,1,54.8002516078014
6,-5270.12475269466,0,34.4755688508833
6,-8555.52477260824,0,52.7910661884661
6,-7699.2456928345,0,48.6252327957701
6,-8194.75263422263,1,47.946605832743
6,-8893.4703577002,1,51.1203012804152
6,-7948.4821900327,0,48.7472150140039
6,-5030.35947208189,0,31.3522402593514
6,-6211.15596647636,1,35.358651876921
6,-8795.58236810877,0,55.2422069035914
6,-11525.4096029567,1,68.4130348356494
6,-8330.36447495329,0,49.4054313572604
6,-7813.18673610261,1,47.4733119895417
6,-9547.84743856653,1,58.491147304252
6,-5980.24242035575,0,37.8438003508034
6,-5827.23936279126,0,36.8011769380592
6,-7262.92543472677,1,42.9617186532886
6,-5443.41586942683,1,31.8283877478104
6,-5342.76431834204,0,35.5450729375361
6,-8308.35940758346,1,47.3313451444922
6,-4193.09736042754,0,29.0512396183163
6,-7176.64887260134,1,42.3712928284917
6,-7879.25157359055,0,47.9794593981317
6,-8183.55135198249,0,51.1203012804152
6,-7877.01396499451,1,46.5992730194231
6,-8488.36272127398,1,50.0734076703912
6,-10811.3947063987,0,66.5794709837344
6,-8757.46269154797,1,51.7648602976726
6,-3586.75136693563,0,23.7699327546355
6,-9544.90684879609,1,59.4468911135124
6,-5477.03431349451,0,33.9287462309772
6,-8543.12653251739,1,50.1832265887786
6,-7612.25791870922,0,46.0519663380065
6,-7738.14801865733,0,49.5681974298896
6,-8380.01034885582,0,51.8166617133975
6,-9111.7066505255,0,55.9248098349486
6,-6810.0614766943,0,41.7889265781269
6,-9929.02548445343,0,62.8162277214194
6,-9742.42586289592,1,60.4160490021297
6,-6569.72817146087,1,39.0777734942859
6,-8761.71759361318,0,53.7734540154046
6,-7201.76137373517,1,41.7835556552775
6,-10036.5603114288,1,60.3661584587768
6,-9898.09315767244,0,60.8864429331019
6,-11721.6005780712,1,68.3459770233937
6,-7716.35268144818,1,43.4070006077899
6,-10995.7299668251,0,66.4083462181142
6,-10224.3258435326,0,64.3926522467979
6,-6994.01301139405,0,43.4680907081094
6,-6755.59567305644,0,42.3526566369527
6,-7124.21808980909,0,42.759259519013
6,-8299.15010280208,1,51.0362430352664
6,-5505.34482089792,1,31.8257175524818
6,-10831.6279406191,1,63.7798295212693
6,-9157.84581024375,0,54.9075730823844
6,-5794.64351746833,0,36.7293182713725
6,-7356.55890498112,1,44.194638207636
6,-4534.66831653348,0,30.203405910073
6,-8191.49349374498,1,49.5422196625056
6,-8131.76264833292,0,49.1467269483372
6,-6811.72072281656,1,41.5401906308964
6,-6022.05799651118,0,39.5944235748462
6,-7202.53138971466,0,45.4547903366449
6,-6769.12768286138,0,40.7725043019298
6,-8797.74392108206,0,52.4604782274135
6,-9754.21877376386,0,60.5781835827765
6,-7759.71725147159,1,44.8582456570707
6,-4804.70264986487,1,26.2491596206719
6,-7011.26929789312,1,42.2642061558743
6,-7044.66282665344,0,42.9226195477967
6,-9184.50703537977,1,56.5091905224799
6,-6935.83541784443,0,44.9543295382814
6,-7359.04931320099,1,45.0262907147083
6,-8288.09179060969,1,49.8082859874778
6,-6333.23284239678,0,38.5637972148573
6,-8478.99131040669,1,50.3950049592644
6,-6378.28542735294,1,36.3973330921987
6,-5642.32611311081,0,34.5088778458266
6,-3791.51084243178,0,24.9729146450247
6,-9021.16556099952,1,54.3495688508667
6,-6153.02562596026,0,36.5840432921195
6,-9574.23346661865,1,57.612298192735
6,-7911.573887652,0,49.5387880207686
6,-5835.37491413932,1,32.834649668567
6,-6258.79333056992,1,35.8958676671068
6,-4883.98756084498,0,31.9134233123333
6,-6732.23252569416,0,42.2746640030315
6,-8044.36889336073,1,48.3203390407056
6,-7266.822864668,1,43.7836281179477
6,-4648.18001340906,0,28.8359618850281
6,-6775.68348571491,0,42.8867886693483
6,-7728.74825150839,1,45.2057848494343
6,-10518.0181990491,0,63.3708054501684
6,-8944.04174690715,0,54.4491679587798
6,-7375.1920707849,0,45.0216117485745
6,-5788.80229748361,0,35.97894039245
6,-8141.99118788069,1,48.0433051402514
6,-10690.6733854638,1,65.3350167403439
6,-9123.79441651753,1,53.7734540154046
6,-6273.83492138211,0,37.8438003508034
6,-6219.30503385301,0,38.8549883911742
6,-7695.52313141772,0,47.7274078564493
6,-6076.19148778468,1,36.4125282512741
6,-8604.64576884842,1,52.2724983579956
6,-6581.73925373869,0,42.2746640030315
6,-6953.58518056405,1,40.5346399044756
6,-6153.90867978064,1,36.5417072610043
6,-5548.72746211888,1,32.834649668567
6,-8728.08958620881,1,52.2724983579956
6,-8623.31029971676,1,50.9239390262292
6,-7072.87415968432,1,41.9033075969231
6,-8290.25758813649,0,50.5459430179191
6,-9147.17490608149,0,56.0000261565974
6,-5223.40734704006,1,31.0451927927339
6,-6516.41227664468,1,37.4994713577043
6,-10366.7106178501,1,62.8162277214194
6,-8681.65079229806,0,53.502968931139
6,-7025.21773936353,1,41.7889265781269
6,-11406.2575572956,1,66.8562730032076
6,-9156.11203784271,0,56.5528480554581
6,-7848.71099739103,1,44.5433040276263
6,-11857.0463554808,1,70.1216446682484
6,-9839.98531321362,1,57.5682838105486
6,-8063.10032207783,1,48.5092908844902
7,-1630.28918776371,0,26.9198487649727
7,-2917.34362755619,1,35.872095419592
7,-3315.20856389823,0,46.6117716048362
7,-4479.54378378326,1,56.8177822776952
7,-5267.12194706489,1,66.6708021259058
7,-2055.07547886073,0,34.5536693821795
7,-1950.13161981129,1,30.203405910073
7,-2744.23001505934,0,47.5626887798962
7,-3170.51282221291,1,40.9740240614294
7,-4441.47206392354,1,60.8864429331019
7,-2500.93909829537,1,35.286629452629
7,-2337.28460178387,0,35.5023756753531
7,-2355.51158340545,1,33.2874804214919
7,-3311.62427062877,0,47.270062949901
7,-4487.64002179301,1,61.7319814263922
7,-3816.87633738135,1,50.9562591196314
7,-3300.91272627255,0,46.6028990273297
7,-3595.02263644729,1,48.7472150140039
7,-3262.6538116821,1,43.7306786622223
7,-3953.93362811902,0,57.8498602240027
7,-1812.40863162872,0,28.4483627353513
7,-3232.26185492779,1,44.6339006093087
7,-4100.43399866829,1,54.8041460549607
7,-4417.90008718312,0,66.4083462181142
7,-2583.69885673117,1,36.1317091896899
7,-4430.79469742326,0,69.8361284064978
7,-2145.60979866509,1,23.5613771444004
7,-3416.90257375367,1,45.0063778571082
7,-2215.53693306061,1,27.6619162401202
7,-3433.78144642927,1,52.9825806105875
7,-3489.79259624177,1,47.5265722364231
7,-2420.33242664212,0,37.4309883457163
7,-2861.68908676836,1,40.3300117615263
7,-4252.28971233351,1,55.3146741943476
7,-2299.23941048565,0,32.4795967555863
7,-2919.70375573705,0,37.9417836283302
7,-2658.84523977065,1,35.3789320358444
7,-4163.05227940467,1,57.5682838105486
7,-2554.48423813057,0,35.9680590669874
7,-2975.2594564106,0,45.456857862335
7,-3361.56749771716,1,41.9912056970404
7,-3548.36918635264,0,52.2198709584067
7,-3651.05228965147,1,49.1164359097347
7,-3565.37307738879,0,53.8431577320925
7,-3184.60100984827,0,47.1599065324528
7,-3610.76585235949,1,48.2431429305251
7,-2401.89000701978,0,40.1749568162585
7,-3224.99413377188,1,47.1365722473443
7,-2723.37071527243,1,39.3245039569723
7,-3761.48665238289,1,47.7274078564493
7,-3235.25580703264,1,41.8186462942353
7,-1648.5169885858,1,27.1215896521047
7,-3926.855110954,0,60.5781835827765
7,-2246.82025036504,1,30.203405910073
7,-3077.29088368602,1,44.2888336116644
7,-3170.55880105052,0,47.9794593981317
7,-3328.53675713219,0,51.5111891909923
7,-2276.29214963624,0,40.8174102650263
7,-2381.07463326402,1,32.4795967555863
7,-3575.73361629942,0,51.6646990269044
7,-3290.89641932132,0,51.8382627234042
7,-1744.11605971591,1,24.9729146450247
7,-4452.38173089586,1,55.65999637997
7,-4242.70166273554,1,59.758891925574
7,-3091.8774987228,1,40.9232721794298
7,-3270.86385322496,1,45.536034352207
7,-2362.34301572927,0,36.5405956252698
7,-4434.8778799836,1,63.0982708330864
7,-3196.59716754969,0,48.7208417829823
7,-2452.05765814459,0,38.4851259212077
7,-2389.49632466379,0,33.7117089446448
7,-2982.85297746935,1,39.4892255842181
7,-4942.91482335805,1,64.3926522467979
7,-2423.86594022339,0,39.1931104466334
7,-1573.69741832563,0,21.3981011942304
7,-3723.58531314219,1,53.0278063871166
7,-2979.37184825269,0,44.2053878774819
7,-3183.76943563661,0,47.3704499556071
7,-2897.97975069639,0,49.9289340011121
7,-1813.3622663548,0,26.7481436364283
7,-2661.9975725461,0,37.3616624323589
7,-2360.64524863221,1,33.5329073389811
7,-2615.52933706462,1,31.3522402593514
7,-3861.24004025006,1,46.9788593615929
7,-4863.92358187511,0,67.4237629853179
7,-3063.04866231197,1,40.9232721794298
7,-4339.16522216162,1,56.6087968128308
7,-4162.86040143437,1,52.7910661884661
7,-1541.04909654562,0,27.1917863620956
7,-3993.66934122462,1,55.9886803489608
7,-2808.39535974475,0,41.7835556552775
7,-1427.79086908218,0,26.8945663536128
7,-3980.94625134053,0,56.5495321389446
7,-3714.45406275178,1,49.7493481190227
7,-2571.10545851271,0,41.2793479815576
7,-3743.97783766897,1,50.9851612306098
7,-3336.33876794657,1,47.2675555946106
7,-3851.33158843455,1,52.6595728032937
7,-4603.56485093473,0,61.9950608129547
7,-2371.54825487996,1,32.6813555368192
7,-1924.80410449268,1,26.7481436364283
7,-2155.28092307117,0,31.4913646563543
7,-2247.89692607992,0,35.5698686790616
7,-3480.95207680776,1,49.8701100340649
7,-3559.40881281497,0,49.5422196625056
7,-3131.85227783427,0,45.9553185235354
7,-3456.00858002302,1,46.5055201016663
7,-2302.69596325372,1,34.3170237927376
7,-3253.75874904359,1,39.2981549728581
7,-3792.34415396798,1,52.7122673692849
7,-4044.60316722406,0,56.6178865089192
7,-3256.91468383138,1,46.2912351834338
7,-3401.7967679931,0,53.1985434141109
7,-3676.14144486572,1,49.6032314570026
7,-2835.03599057946,0,42.3712928284917
7,-2802.73735625927,0,35.827479197203
7,-3668.82734588685,1,50.8281944710796
7,-2912.40487902101,1,45.9553185235354
7,-2461.11510675836,1,34.9138095825626
7,-2588.44425920467,0,36.8011769380592
7,-1670.55332973677,0,30.0652605509894
7,-3820.92766943566,1,46.668992312625
7,-2892.03307068648,1,37.3865414949374
7,-2774.28986932737,1,35.8958676671068
7,-3545.83063478564,0,50.7835791752029
7,-2009.12700627185,0,31.3522402593514
7,-2735.04573640093,1,34.4755688508833
7,-2847.85762120527,1,38.3035095215416
7,-3158.81893313814,1,40.9395531310823
7,-3939.36800021818,1,54.5230724733925
7,-2422.25423798387,0,41.116274855527
7,-2364.46105141901,1,35.7181703565215
7,-3256.63170492962,0,50.621396843146
7,-3940.14510785303,1,56.4992664959134
7,-3004.02948417691,1,34.7865634794813
7,-3507.88343078489,1,44.9695447337378
7,-1889.3816329463,0,34.0644427634922
7,-3972.93174821094,1,54.4491679587798
7,-2832.05187423376,1,38.4635417518037
7,-2366.90278710516,0,36.619577076302
7,-3598.60181484619,0,54.8041460549607
7,-2553.09152733596,1,36.4125282512741
7,-2861.46507736947,0,44.3239734811798
7,-2925.58040312715,1,41.8507033638596
7,-2726.51251909576,1,37.0848852146314
7,-2262.32265625372,0,36.7889041639424
7,-2754.63862796826,0,35.97894039245
7,-4294.72573190021,0,63.1180734822028
7,-4015.73283218417,1,52.820034748666
7,-4935.90590716453,1,64.6633505029343
7,-3574.09747485207,1,50.0096692918428
7,-3096.07000318949,0,49.6026980388663
7,-3354.45822496789,0,49.7493481190227
7,-4067.25559649462,1,55.6849414494351
7,-2289.81144287384,1,34.3076901513443
7,-2863.77895970618,0,43.4680907081094
7,-3330.18646076422,1,41.220689165378
7,-2000.67299051446,0,30.9501964512845
7,-4123.03550779843,0,64.928009770946
7,-4699.05705381217,1,66.6708021259058
7,-3356.40959331999,1,41.5142845541014
7,-4796.78728769187,1,69.8361284064978
7,-3478.91403316712,1,42.6016191653557
