"species","utah","urban"
6,1252.95508230102,0
7,793.833083546294,1
7,737.289673498413,1
7,894.811549635519,0
7,945.190461062932,0
7,779.279525544183,1
7,926.042555377609,0
7,906.14114610695,0
7,753.848317361626,1
7,676.909127760419,1
7,928.925539811171,0
7,732.060377627019,1
7,881.723725540067,0
7,890.351727638735,0
7,938.079853644179,0
7,929.296219499476,0
7,729.344199957995,1
7,780.713660907705,1
7,761.106565862545,1
7,924.570535259124,0
7,737.119753184588,1
7,789.780950659226,1
7,922.792662857371,0
7,926.895373772923,0
7,806.449530056145,1
7,935.612384578918,0
7,739.2494233559,1
7,765.779371175475,1
7,931.853187565377,0
7,949.152252298844,0
7,765.998341635878,1
7,915.351560593476,0
7,752.598962147021,1
7,755.968840629027,1
7,912.480185080281,0
7,807.702947595415,1
7,978.732660490103,0
7,915.974043804084,0
7,728.130211486285,1
7,758.45887201716,1
7,929.195737969684,0
7,903.192133116513,0
7,888.679674781965,0
7,854.720813416016,0
7,703.726820955754,1
7,931.219035043945,0
7,768.817912885792,1
7,928.217822338385,0
7,711.78038705075,1
7,960.195981106581,0
7,791.448257312628,1
7,795.994006287327,1
7,720.407576370765,1
7,923.123176050654,0
7,907.679519259505,0
7,765.687239586821,1
7,789.453996075974,1
7,947.991938992951,0
7,963.04999772112,0
7,754.269063125178,1
7,808.107877085728,1
7,955.081657767326,0
7,943.890079547877,0
7,755.760301805616,1
7,756.241269573256,1
7,749.661091458134,1
7,745.739143270654,1
7,903.116932573765,0
7,759.467515014931,1
7,733.566727558603,1
7,914.048116392405,0
7,741.072170834708,1
7,928.670063689294,0
7,778.76628019153,1
7,929.803351971685,0
7,922.777644335248,0
7,716.896781031887,1
7,821.306823409617,1
7,717.701576455479,1
7,768.620630011712,1
7,798.515720164199,1
7,726.101069530363,1
7,791.258143963483,1
7,757.057117463338,1
7,920.63293201501,0
7,740.797347626731,1
7,688.805687955194,1
7,764.798745342423,1
7,921.076215270166,0
7,921.359625661059,0
7,946.889474595255,0
7,780.251675935154,1
7,911.63871126411,0
7,958.288926659971,0
7,919.058096198088,0
7,735.354632473407,1
7,942.200334794103,0
7,770.213376287385,1
7,765.267373095524,1
7,756.708529676996,1
7,765.878397896293,1
7,963.56317771418,0
7,937.338442440683,0
7,803.33133079363,1
7,783.267105972868,1
7,917.393718101257,0
7,769.625101900006,1
7,875.600514801983,0
7,724.394190658622,1
7,758.17770253525,1
7,905.366073055519,0
7,798.439138352245,1
7,825.812210327636,1
7,898.751253758306,0
7,808.643763348412,1
7,707.417412607548,1
7,929.756368807064,0
7,953.101547594134,0
7,874.869616995078,0
7,866.075193624831,0
7,733.981169585625,1
7,957.586726944299,0
7,956.58901262997,0
7,749.488985590154,1
7,712.271959622679,1
7,782.726630238799,1
7,908.954192776083,0
7,790.799803345645,1
7,772.401008100832,1
7,754.96654728281,1
7,760.765788524222,1
7,903.101526947514,0
7,789.764643632401,1
7,911.227817488898,0
7,802.289096538787,1
7,932.190920858922,0
7,897.389294992164,0
7,739.530945971173,1
7,796.348188669599,1
7,961.27606098517,0
7,885.397598805621,0
7,757.297393227221,1
7,781.24133174806,1
7,924.598408531597,0
7,925.773749075506,0
7,741.00887297371,1
7,756.998484146005,1
7,912.30777795748,0
7,770.28112179983,1
7,738.717740539704,1
7,772.52419334389,1
7,889.290947562688,0
7,744.110933463071,1
7,726.631056728304,1
7,744.595680815628,1
7,929.760245906621,0
7,731.325165819792,1
7,922.815079151645,0
7,717.497025083273,1
7,957.857893302988,0
7,826.795801841919,1
7,802.60036924758,1
7,948.786283409945,0
7,746.590259962598,1
7,740.846138676805,1
7,924.823293903182,0
7,968.314524671984,0
7,757.876668179119,1
7,942.532756046001,0
7,961.077133704172,0
7,771.003541711742,1
7,762.217560521509,1
7,737.527557219784,1
7,715.647950245582,1
7,728.329775524683,1
7,784.012843814673,1
7,878.116906266808,0
7,931.915659505446,0
7,954.729747902711,0
7,892.330821157542,0
7,909.779707536285,0
7,890.221654472031,0
7,919.95604897272,0
7,877.50929410249,0
7,873.919122606497,0
7,740.990157868905,1
7,886.805883084808,0
7,776.661142700423,1
7,945.12648419642,0
7,750.571094579445,1
7,832.390530464703,1
7,744.227545851432,1
7,912.368941849739,0
7,875.893721355388,0
7,763.442913139952,1
7,750.471148504874,1
7,791.92671698792,1
7,723.784653081309,1
7,787.579875369534,1
7,891.587989645801,0
7,794.068245452013,1
8,1261.03664895995,0
8,1204.37901099913,0
8,1233.73622761018,0
8,1289.19559432472,0
8,1237.75900568303,0
8,1174.64007145501,0
8,1247.42363055918,0
8,1267.11896563664,0
8,1276.84677808626,0
8,1265.99948720983,0
8,1014.9681966784,1
8,1093.22944744039,1
8,1030.55978029686,1
8,1087.96476294036,1
8,1210.56768698998,0
8,1205.85577347404,0
8,1084.84433750269,1
8,1041.2678936905,1
8,1257.5602545968,0
8,1115.5066186791,1
8,1104.3536249258,1
8,1248.84841536565,0
8,1222.77149106106,0
8,1223.89229826559,0
8,1261.28443309453,0
8,1130.4933971791,1
8,1135.60588427022,1
8,1075.39341803211,1
8,1201.75154060555,0
8,1119.63174603841,1
8,1270.26880583042,0
8,1125.35919404838,1
8,1073.5729883667,1
8,1235.05365966959,0
8,1123.72535720136,1
8,1103.79744435096,1
8,1036.79392946835,1
8,1127.01531441476,1
8,1202.67410279787,0
8,1071.55374519359,1
8,1248.12893614967,0
8,1227.0681282557,0
8,1228.19681264822,0
8,1150.18746679715,1
8,1277.873204185,0
8,1146.21032441885,1
8,1097.92926015027,1
8,1265.99511776701,0
8,1230.73217613336,0
8,1212.9547655036,0
8,1072.46313729842,1
8,1204.71024710165,0
8,1269.4009096185,0
8,1290.50059195358,0
8,1137.17915320118,1
8,1234.02899397407,0
8,1192.44711517994,0
8,1090.11551636549,1
8,1213.67308454689,0
8,1268.71254309688,0
8,1239.17680057238,0
8,1082.95821035632,1
8,1124.6212905823,1
8,1221.57403889473,0
8,1081.50466245199,1
8,1270.60424558391,0
8,1276.08623349801,0
8,1219.63058637398,0
8,1158.07117513867,1
8,1236.99720196124,0
8,1114.25201205882,1
8,1140.88118675815,1
8,1126.0414849215,1
8,1144.32662432719,1
8,1129.18925784467,1
8,1101.04830562223,1
8,1205.4117195877,0
8,1120.9350449898,1
8,1070.6834733507,1
8,1076.01523530801,1
8,1244.28145351982,0
8,1235.32091161536,0
8,1293.41803838656,0
8,1128.79598494752,1
8,1239.03596069765,0
8,1088.52823226401,1
8,1251.48191456901,0
8,1092.6397664408,1
8,1066.19634533428,1
8,1115.76704815429,1
8,1219.71251280026,0
8,1110.76932882548,1
8,1207.98707237994,0
8,1262.63071687751,0
8,1108.78910524436,1
8,1122.0975003034,1
8,1258.58565142258,0
8,1256.08692456239,0
8,1093.52310506229,1
8,1257.37885719389,0
8,1089.40241492478,1
8,1136.49858863552,1
8,1102.59407255938,1
8,1125.40395434215,1
8,1225.84305734181,0
8,1208.08723490404,0
8,1107.43768873867,1
8,1142.8616844877,1
8,1219.56362280601,0
8,1237.42162387012,0
8,1225.9672183934,0
8,1224.718649361,0
8,1236.42978274009,0
8,1211.77928436172,0
8,1113.51683575364,1
8,1219.73632468864,0
8,1248.27326906225,0
8,1245.42945375484,0
8,1226.77995504904,0
8,1276.33089094052,0
8,1094.82726199079,1
8,1147.09401891055,1
8,1231.17516066904,0
8,1282.10899255487,0
8,1084.18714307431,1
8,1098.91778940791,1
8,1208.07025259951,0
8,1121.82801392809,1
8,1281.62048418364,0
8,1139.659256013,1
8,1263.22752774347,0
8,1114.10384596504,1
8,1138.32794260818,1
8,1205.22934181204,0
8,1046.66704590937,1
8,1268.45517198278,0
8,1249.1198123218,0
8,1235.74980107869,0
8,1077.20072531256,1
8,1095.1739214981,1
8,1229.34699352487,0
8,1192.04897987991,0
8,1266.34843971757,0
8,1073.89661769146,1
8,1236.73239886078,0
8,1108.23543529672,1
8,1039.59925018527,1
8,1288.68468553329,0
8,1286.04623187397,0
8,1138.85332730228,1
8,1258.97142516437,0
8,1310.44896439306,0
8,1235.16292102928,0
8,1129.96658826875,1
8,1103.52829693018,1
8,1240.45130072051,0
8,1156.43197802133,1
8,1198.59183614269,1
8,1247.19545175857,0
8,1273.33844914924,0
8,1210.39383996566,0
8,1103.33556655407,1
8,1067.89032422045,1
8,1207.00140239574,0
8,1147.50492491609,1
8,1113.6404932244,1
8,1130.06705071319,1
8,1220.95133534794,0
8,1100.51907811636,1
8,1202.75162550218,0
8,1280.22264213771,0
8,1179.98604843895,1
8,1099.32990394908,1
8,1097.47591289273,1
8,1229.40255986456,0
8,1072.15931080844,1
8,1228.31308113699,0
8,1177.78113318314,0
8,1089.74526549551,1
8,1222.29761265469,0
8,1252.31377222064,0
8,1074.86003692918,1
8,1244.95024019794,0
8,1100.62342234647,1
8,1110.20503592561,1
8,1101.01285590051,1
8,1090.460574647,1
8,1168.27707193041,1
8,1259.35869966825,0
8,1111.18902739426,1
8,1104.45202309626,1
8,1127.64627475464,1
8,1234.24895818347,0
8,1173.36361846405,0
8,1251.19386657024,0
8,1120.78031443029,1
8,1265.81999738733,0
8,1132.36320981784,1
8,1076.90395566171,1
8,1098.19731165852,1
9,1015.67309376509,0
9,1019.53146336026,0
9,828.024700384993,1
9,1052.0293789705,0
9,1066.46315932581,0
9,1032.2156830658,0
9,1079.56539646472,0
9,841.087346418973,1
9,867.760972568648,1
9,1128.16778929048,0
9,850.426122702583,1
9,834.13571646109,1
9,849.965450170536,1
9,869.349999219441,1
9,842.178882316801,1
9,857.375108454268,1
9,839.615639179559,1
9,863.819247765009,1
9,1058.05465285932,0
9,1078.14613514381,0
9,854.328857066949,1
9,824.772299229366,1
9,853.093634379662,1
9,849.852551600199,1
9,873.980774585678,1
9,1027.97962220676,0
9,843.545693005286,1
9,1089.26374196929,0
9,1090.62518843492,0
9,1109.91290880677,0
9,1042.62322275874,0
9,979.056051679252,0
9,852.621972504613,1
9,888.325650966198,1
9,1073.636245238,0
9,825.665695196805,1
9,879.952198631299,1
9,1060.6662588607,0
9,852.61713858131,1
9,864.920496175001,1
9,1032.61602888094,0
9,1054.72187609345,0
9,1018.38462237309,0
9,1004.11317316421,0
9,865.492264205,1
9,1068.83862762361,0
9,1051.00062078767,0
9,1044.29556735316,0
9,1028.77705733761,0
9,995.581129737807,0
9,860.176214749908,1
9,1043.06653429028,0
9,999.388119374015,0
9,877.259911742582,1
9,858.239079646629,1
9,824.148597950482,1
9,822.088833373052,1
9,836.875033690275,1
9,774.426819193092,1
9,873.018025260249,1
9,1054.23235585488,0
9,861.495081125765,1
9,811.386281606515,1
9,978.423918697267,0
9,1068.40623495421,0
9,796.917842707312,1
9,819.070591164022,1
9,851.178280059552,1
9,1047.66365802601,0
9,868.271928860776,1
9,1064.86027971256,0
9,885.825791824232,1
9,798.908150185389,1
9,854.95536936456,1
9,845.456407617419,1
9,1051.35362536163,0
9,1083.92139487382,0
9,831.217227938528,1
9,824.985002449243,1
9,854.274295804114,1
9,859.820594156774,1
9,1025.57721733069,0
9,873.720638250743,1
9,786.862055554698,1
9,861.74981343275,1
9,839.521271360444,1
9,1078.41427015232,0
9,1079.2980829204,0
9,854.715550430483,1
9,869.773046720279,1
9,1046.02879493522,0
9,830.205876533852,1
9,800.49701280111,1
9,1038.90937452605,0
9,819.312969677057,1
9,859.959540455002,1
9,1021.18089500636,0
9,919.498187323417,1
9,1051.14274287017,0
9,1067.57669352459,0
9,829.237548494608,1
9,1020.78754208064,0
9,1064.44511572322,0
9,1086.63037992213,0
9,852.660429897164,1
9,1045.16769352444,0
9,824.944625498014,1
9,1023.45121840951,0
9,1092.68543080074,0
9,898.623970538336,1
9,865.231374274667,1
9,826.590924515605,1
9,845.382601213244,1
9,816.264624543945,1
9,865.764854057166,1
9,812.640941753273,1
9,1077.15381779358,0
9,1035.46839994011,0
9,864.105731034888,1
9,1029.56573889938,0
9,813.83620512605,1
9,1079.42538799272,0
9,841.475009743981,1
9,1010.13970170933,0
9,851.386365293473,1
9,828.379998657389,1
9,1030.48082132464,0
9,1079.44620738338,0
9,1131.66582569739,0
9,1030.30283621364,0
9,887.788113756563,1
9,1074.47651567708,0
9,1093.96883365243,0
9,862.4436525798,1
9,867.41278667951,1
9,825.969160436744,1
9,849.184877851057,1
9,984.718217280446,0
9,792.607704365076,1
9,806.79036061148,1
9,1042.41892258257,0
9,1007.49004073983,0
9,861.759666519817,1
9,1077.86793664875,0
9,804.87686565622,1
9,1064.32986684241,0
9,1024.02734087139,0
9,857.55891280632,1
9,844.537601421342,1
9,850.801268599683,1
9,837.27191580438,1
9,1028.50445341808,0
9,1064.3060992786,0
9,1050.35631010875,0
9,1087.47221394174,0
9,885.732859263231,1
9,859.805594609421,1
9,824.942790217364,1
9,1053.41827686783,0
9,1051.42518758995,0
9,1044.89875256228,0
9,875.699530389591,1
9,867.699264484417,1
9,802.487248085833,1
9,857.17582394545,1
9,841.225170182322,1
9,848.889018048306,1
9,878.951960419691,1
9,1045.65351480408,0
9,1070.37665729267,0
9,1049.4978991754,0
9,904.38223152155,1
9,1080.85456773184,0
9,806.905600038042,1
9,825.552222626154,1
9,1054.93564047762,0
9,1040.91527076477,0
9,1095.59573958069,0
9,1092.40889176204,0
9,1042.20680134011,0
9,1071.0517957016,0
9,1068.1187180977,0
9,854.508774181494,1
9,845.125345541033,1
9,817.553656013191,1
9,964.037632520458,0
9,803.709880227959,1
9,868.278157568422,1
9,834.403107702877,1
9,996.835604560045,0
9,885.088590835305,1
9,854.452070373732,1
9,1102.63645472312,0
9,856.577694358694,1
9,880.85959882089,1
9,881.864953700411,1
9,1075.04571285323,0
9,820.517718839403,1
9,1056.19495555838,0
9,921.8248143784,1
10,1009.08575149838,0
10,666.754614795551,1
10,758.544300186862,1
10,1010.82779849897,0
10,1001.87553144942,0
10,762.249410154714,1
10,1022.84976785953,0
10,732.171307672403,1
10,729.354462084443,1
10,761.077553291075,1
10,709.240941298069,1
10,1002.31051087011,0
10,1022.34477876555,0
10,978.282239235736,0
10,722.437135609817,1
10,1016.99730692624,0
10,706.920517511575,1
10,940.907330652189,0
10,976.803179138276,0
10,954.807893368215,0
10,971.320293526986,0
10,949.427141004895,0
10,939.999443250983,0
10,981.689034367767,0
10,991.289797232418,0
10,741.408728438113,1
10,771.215908460973,1
10,951.307778284092,0
10,754.175460753159,1
10,958.912770322648,0
10,732.901524385872,1
10,693.585464862208,1
10,937.112983988722,0
10,734.027297468683,1
10,740.719737528667,1
10,720.244343606862,1
10,982.944831016782,0
10,1049.67013067138,0
10,650.286576330135,1
10,734.606043138543,1
10,939.034548909716,0
10,759.548581301414,1
10,940.865567579055,0
10,761.141999829181,1
10,966.14827824976,0
10,932.601406260147,0
10,772.747651250602,1
10,977.885343718422,0
10,955.235291522868,0
10,676.336408168374,1
10,749.464315009276,1
10,979.320960164489,0
10,707.727819865176,1
10,721.011181799618,1
10,935.342113727168,0
10,732.851175864389,1
10,730.763789284987,1
10,993.751113562224,0
10,724.453073936751,1
10,1000.69197021606,0
10,989.294437331529,0
10,1003.94661777749,0
10,741.181036133602,1
10,995.828750349146,0
10,736.25307223517,1
10,1000.32639065202,0
10,964.380889535554,0
10,788.358882294284,1
10,1012.76644164611,0
10,648.190436168412,1
10,968.557303520449,0
10,992.450085793542,0
10,1026.02879264238,0
10,975.764363843735,0
10,697.070820138973,1
10,720.144600474044,1
10,718.236693244105,1
10,728.297960674198,1
10,960.779130508543,0
10,654.014619526759,1
10,1010.55195608043,0
10,724.457915006235,1
10,736.027738834255,1
10,745.643845561396,1
10,742.197365744562,1
10,980.569534837105,0
10,953.876517315768,0
10,681.029471910848,1
10,939.53540811902,0
10,706.341638382397,1
10,700.607114014603,1
10,989.144574773293,0
10,761.955293489935,1
10,948.516332795844,0
10,780.322764320288,1
10,708.801678900891,1
10,705.281229269512,1
10,996.335350330353,0
10,960.70322804615,0
10,986.430406781582,0
10,726.732672783684,1
10,720.371814127661,1
10,752.619337193611,1
10,1007.0177994396,0
10,724.976724053093,1
10,968.185168796963,0
10,806.080838699826,1
10,774.290225134668,1
10,994.507430862156,0
10,987.81360803158,0
10,1005.65472643902,0
10,782.785133842066,1
10,732.023250457789,1
10,741.652989963811,1
10,720.243121284161,1
10,750.290637935783,1
10,693.447516510671,1
10,721.939057490989,1
10,719.553809497854,1
10,1001.88368767019,0
10,708.572305852531,1
10,754.207502016262,1
10,747.715708526983,1
10,708.890343417753,1
10,687.376554891154,1
10,711.698227517834,1
10,711.307744734695,1
10,1005.43004378357,0
10,1012.55419759133,0
10,687.220158526369,1
10,978.135039858188,0
10,736.798183614321,1
10,720.209256717666,1
10,963.61640389887,0
10,710.776455476133,1
10,716.887452948612,1
10,954.106885656997,0
10,984.555739327389,0
10,719.189005581371,1
10,724.503903964805,1
10,725.845966179289,1
10,950.123629877566,0
10,931.295996894849,0
10,977.729055847097,0
10,938.430301370222,0
10,975.045715722011,0
10,992.230398388296,0
10,727.955882107874,1
10,965.061636490471,0
10,759.07308734241,1
10,981.043467150139,0
10,949.659350854504,0
10,682.31049920683,1
10,746.586835861048,1
10,747.933468131103,1
10,715.791891793382,1
10,674.998521673272,1
10,940.805813314228,0
10,949.379790582938,0
10,731.974938273398,1
10,944.234117354628,0
10,945.747811198136,0
10,728.850575892907,1
10,925.493882463698,0
10,724.806430160606,1
10,981.054396432196,0
10,936.095014477308,0
10,1007.0302591433,0
10,707.125665119911,1
10,694.438944548605,1
10,958.091848542059,0
10,920.434306249733,0
10,902.38812512427,0
10,721.748013947541,1
10,973.622673765101,0
10,693.240065875598,1
10,734.410365668871,1
10,968.23164378772,0
10,944.383994892148,0
10,968.074346612275,0
10,737.103581793332,1
10,943.980581573569,0
10,998.944426173824,0
10,708.491137880499,1
10,989.46536324394,0
10,719.810861844021,1
10,719.776780568707,1
10,674.072548541352,1
10,748.316327455661,1
10,967.643444801951,0
10,778.012069081379,1
10,747.260309562139,1
10,790.361844129433,1
10,734.568569219732,1
10,761.778132864643,1
10,705.818823482358,1
10,997.753181579114,0
10,977.534413532036,0
10,722.78620315237,1
10,697.855665789823,1
11,1057.52225202215,0
11,1087.91653455398,0
11,927.439075803124,1
11,942.489440239688,1
11,1057.6629062375,0
11,1088.44277911229,0
11,953.607336727818,1
11,924.776117097345,1
11,1040.55187768838,0
11,1027.94939077207,0
11,907.069596985606,1
11,904.016654210411,1
11,942.237429512341,1
11,1017.56746387491,0
11,1031.77797141054,0
11,919.043883387397,1
11,1060.75144293005,0
11,1015.78659842869,0
11,1040.05989297948,0
11,1067.05964872559,0
11,912.077677147568,1
11,1106.83241900864,0
11,926.596819172274,1
11,910.013764751412,1
11,893.488426199604,1
11,882.682642395373,1
11,1015.56024506136,0
11,959.309578965528,1
11,912.339510779585,1
11,1085.50546407356,0
11,1072.61733347995,0
11,1001.13160438437,0
11,1031.95433692373,0
11,1068.17561219388,0
11,940.890489866107,1
11,907.983824787199,1
11,922.840321889128,1
11,1097.06271705265,0
11,1033.35665033183,0
11,965.893343091835,1
11,1065.16977536018,0
11,1065.13946923593,0
11,955.276796392289,1
11,935.648244020211,1
11,1038.30005059021,0
11,937.066951693183,1
11,1000.26351257456,0
11,1014.39416252843,0
11,1027.40440273869,0
11,1048.00000405237,0
11,1082.71754783187,0
11,1079.72928602879,0
11,951.150648001805,1
11,1069.66101296979,0
11,1002.973178962,0
11,920.246821883475,1
11,989.2434604365,0
11,913.828673581744,1
11,955.410326465393,1
11,1020.59221100705,0
11,1081.53373028554,0
11,1035.24902198232,0
11,973.588874474137,1
11,991.800697579845,0
11,963.794506353463,1
11,1044.82420397631,0
11,942.954553796211,1
11,931.032836548647,1
11,1040.6884825791,0
11,1050.5286168145,0
11,924.975913330143,1
11,914.355768802635,1
11,1042.28214835232,0
11,968.736994347581,1
11,988.075937898952,0
11,933.604107925903,1
11,906.839390428482,1
11,1006.45754599073,0
11,957.526276561353,1
11,1013.53655764104,0
11,1040.71769655747,0
11,1101.90636722204,0
11,913.848036964052,1
11,896.465615454689,1
11,994.154796217579,1
11,941.214490787624,1
11,1051.16880837931,0
11,962.017239621376,1
11,956.925323105545,1
11,962.63366318111,1
11,903.927949978956,1
11,1008.82873001135,0
11,914.867302238698,1
11,884.163997195039,1
11,914.588866402615,1
11,961.347973939095,1
11,962.853784608575,1
11,1031.73002592645,0
11,1012.62353740377,0
11,1015.11673712041,0
11,920.765768810946,1
11,1073.96338377693,0
11,982.916615112176,1
11,1060.48453215269,0
11,880.616717730871,1
11,885.372476908058,1
11,1071.69928091793,0
11,966.417839418475,1
11,1104.37915450151,0
11,1042.52172595394,0
11,1052.98615478531,0
11,950.914247909928,1
11,1050.85158822719,0
11,1022.27985432325,0
11,1008.02650030751,1
11,1030.65223365106,0
11,1026.12186655177,0
11,947.906644078322,1
11,932.342563459047,1
11,1034.34719366598,0
11,963.368603280616,1
11,1042.51438221902,0
11,943.372281817664,1
11,926.25705570071,1
11,1025.74127477132,0
11,1027.70566152797,0
11,955.171656611925,1
11,965.549569082763,1
11,1032.53412193328,0
11,998.15368585769,0
11,1005.64484786104,0
11,911.177449794898,1
11,1007.62513606276,0
11,1016.50511217194,0
11,945.252454362718,1
11,919.834206650419,1
11,951.1374555562,1
11,1009.58251953847,0
11,1039.24928698156,0
11,909.362479997443,1
11,915.414081834299,1
11,962.307363637478,1
11,942.097238351441,1
11,913.859072301446,1
11,1072.92972489782,0
11,924.240553338626,1
11,928.978375180883,1
11,920.508488842171,1
11,888.153729337924,1
11,1084.1839519725,0
11,1042.31144485712,0
11,1089.54639312567,0
11,1056.39991381104,0
11,869.214822166831,1
11,985.057972581528,0
11,1023.0247446938,0
11,1037.10000868121,0
11,901.360210063258,1
11,1079.71355383948,0
11,936.98299725998,1
11,1009.89123982018,0
11,1037.1196908395,0
11,1098.3489571899,0
11,901.806179422462,1
11,1042.47324939463,0
11,929.951755519562,1
11,878.491717372716,1
11,893.624709654047,1
11,1027.18104878251,0
11,874.6662424498,1
11,867.862805137722,1
11,1069.11004318299,0
11,1093.01276721968,0
11,936.728399877439,1
11,923.472362815121,1
11,1022.38376958157,0
11,954.686410753159,1
11,947.421843591696,1
11,1064.14241869042,0
11,942.780644397552,1
11,1021.36880480189,0
11,938.517708636458,1
11,1035.95726160784,0
11,1113.88556522495,0
11,1068.43202675306,0
11,1010.33815134602,0
11,1077.65162312971,0
11,1005.83414155195,0
11,1036.19813974864,0
11,1026.01267035988,0
11,1049.33613062019,0
11,939.520770352984,1
11,1004.73299759035,0
11,1050.78078805418,0
11,984.60488453897,0
11,1045.92628026535,0
11,930.290942576593,1
11,946.41510083868,1
11,988.019118924478,0
11,1055.62063650793,0
12,806.897954675055,1
12,775.590632733376,1
12,785.686699605614,1
12,755.379385477456,1
12,788.254436088673,1
12,1062.86151360213,0
12,1018.43150546518,0
12,981.51375973579,0
12,1078.18209773203,0
12,1036.03866155068,0
12,796.732901368134,1
12,999.459695620446,0
12,1098.93744366499,0
12,778.604941721671,1
12,790.130420766794,1
12,965.677736341859,0
12,1034.99064144662,0
12,791.573219421033,1
12,789.664385747358,1
12,785.58944370122,1
12,772.588908889038,1
12,786.967729730179,1
12,1024.45507940688,0
12,1022.03875465136,0
12,839.279718436908,1
12,837.953902093723,1
12,1017.17348637393,0
12,785.090856724105,1
12,821.619771181706,1
12,1051.96117233542,0
12,778.947454465644,1
12,720.107849282388,1
12,762.68202569982,1
12,1017.18952695926,0
12,809.292691933159,1
12,792.915228271839,1
12,971.919895793884,0
12,1017.24969834197,0
12,809.753399383385,1
12,783.165343067057,1
12,1030.84681519933,0
12,799.721765947494,1
12,1068.95715778043,0
12,1021.81472072731,0
12,1021.73986094671,0
12,830.178801567702,1
12,994.978342939945,0
12,985.264440856531,0
12,852.754259169979,1
12,1039.5654506359,0
12,864.14596906593,1
12,1075.79000779745,0
12,1090.03174317963,0
12,1041.85453251969,0
12,829.787471725101,1
12,837.328607512118,1
12,775.438492707822,1
12,1004.51918427358,0
12,797.402847945974,1
12,770.797680441783,1
12,804.696015817549,1
12,739.5650085616,1
12,772.701482919587,1
12,1054.72201578957,0
12,744.085396623651,1
12,853.032890663116,1
12,818.344812061599,1
12,763.774026429925,1
12,994.059140339807,0
12,1001.78620840924,0
12,970.164847684581,0
12,805.344865615746,1
12,1031.77976139827,0
12,808.087356647068,1
12,842.401243361609,1
12,807.909768929038,1
12,816.679090027475,1
12,772.040545301289,1
12,789.812287429509,1
12,749.757510562004,1
12,1078.89766247525,0
12,1010.83043784146,0
12,1132.79985033986,0
12,728.190060379577,1
12,1035.74695145611,0
12,1011.49136945278,0
12,827.225388268438,1
12,782.140817078814,1
12,1036.81309755881,0
12,792.324652733026,1
12,958.053150834189,0
12,1024.0193417088,0
12,782.041409307358,1
12,792.440549655802,1
12,782.629396192892,1
12,1023.9815616562,0
12,805.34890812298,1
12,782.048687092291,1
12,820.28479501473,1
12,821.513784748572,1
12,1025.83110790116,0
12,783.981817165653,1
12,1049.58776505271,0
12,1016.91743751051,0
12,1084.25396957887,0
12,816.687189228526,1
12,772.429778763548,1
12,765.513648772011,1
12,1039.00175225514,0
12,805.629826015464,1
12,1008.93880299874,0
12,1055.88010807388,0
12,821.633138324847,1
12,1047.01821727764,0
12,1016.06614076953,0
12,854.066161081371,1
12,738.65512352079,1
12,987.787979380919,0
12,844.119102808659,1
12,1012.9766958681,0
12,852.92368071265,1
12,1053.55721350597,0
12,806.709812607958,1
12,1088.34504358415,0
12,811.523358264136,1
12,776.293694167277,1
12,802.406711536706,1
12,1026.59292768498,0
12,835.931457459198,1
12,764.337180495155,1
12,781.378605223566,1
12,1076.72368715787,0
12,793.604118788279,1
12,755.416175087386,1
12,1032.04951488928,0
12,781.028633246324,1
12,807.848663141636,1
12,1024.90671531203,0
12,782.971196364053,1
12,795.250315724876,1
12,1006.24535963752,0
12,1004.3310816757,0
12,1075.05019203461,0
12,791.655469759575,1
12,831.40353996755,1
12,776.55426849523,1
12,774.357369275986,1
12,801.799110782988,1
12,815.915110243603,1
12,818.838172056912,1
12,840.891188171558,1
12,1105.33092442281,0
12,773.042745029626,1
12,965.11599228167,0
12,797.416310403866,1
12,1059.47439953031,0
12,1084.53027723481,0
12,850.037117977971,1
12,1084.50729628445,0
12,1034.79443548468,0
12,1084.32720767686,0
12,1055.66777304055,0
12,813.336756619208,1
12,835.686639106032,1
12,1016.64233960936,0
12,1007.67378684737,0
12,1041.26833345518,0
12,1051.33182560337,0
12,764.705916377745,1
12,1076.83924950723,0
12,826.104412424638,1
12,830.118851975229,1
12,819.5412172836,1
12,1043.19364088966,0
12,820.783731205701,1
12,1029.23504376231,0
12,800.551090463147,1
12,1021.66228879518,0
12,1028.67685535464,0
12,822.678578771763,1
12,1038.50900327066,0
12,798.400900071786,1
12,839.351947368068,1
12,1006.76526138647,0
12,1016.80472196702,0
12,1059.70583447526,0
12,793.923384213059,1
12,804.333268214078,1
12,818.574288127458,1
12,1024.8486687653,0
12,819.259390926032,1
12,1022.74119604767,0
12,1056.42756963684,0
12,1062.0231240018,0
12,786.957457070688,1
12,1022.4787768295,0
12,1016.80527851648,0
12,798.068425490538,1
12,1038.35611684524,0
12,1060.61213509183,0
13,900.665492946503,0
13,681.304883721331,1
13,715.527032654477,1
13,776.932814219688,1
13,865.771748409965,0
13,754.557028117158,1
13,968.041770367511,0
13,922.295446413188,0
13,757.95194151753,1
13,930.012795239195,0
13,944.576695594841,0
13,729.451456744402,1
13,709.27036816665,1
13,915.338171874862,0
13,748.448699539512,1
13,795.480376037073,1
13,953.188654966082,0
13,963.53971383793,0
13,701.481215824135,1
13,949.535100422093,0
13,718.946841546033,1
13,753.079541233363,1
13,729.523930049815,1
13,928.126330301951,0
13,948.796594508481,0
13,777.14183025816,1
13,890.877553137328,0
