DATE,  TREE ID,  TAG,FOPEN,FPAST,LF COLOR,LF FALL,CIRCUIT,COMMENTS,TOTAL LF
10/22/18,FAGR-07,PP039B,-99,-99,17,1,18,new tree spring 2017,
10/22/18,ACPE-03,PP040,-99,-99,72,20,19,,
10/22/18,BEAL-02,PP042,-99,-99,100,65,20,,
10/22/18,BELE-02,PP043,-99,-99,95,99,21,,
10/22/18,FAGR-06,PP046A,-99,-99,18,10,22,new tree 2004,
10/22/18,AMSP-03,PP056,-99,-99,65,50,23,,
10/22/18,NYSY-02,PP057,-99,-99,90,97,24,,
10/22/18,BEAL-03,PP059,-99,-99,90,99,25,,
10/22/18,NYSY-03,PP059A,-99,-99,95,98,26,,
10/22/18,QURU-02,PP061,-99,-99,60,8,27,,
10/22/18,ACRU-03,PP063,-99,-99,100,100,28,,
10/22/18,ACPE-04,PP067,-99,-99,90,23,29,,
10/22/18,QUVE-05,PP069A,-99,-99,45,10,30,new tree spring 2017,
10/22/18,ACRU-04,PP074,-99,-99,100,100,31,,
10/22/18,QUAL-02,PP075,-99,-99,95,97,32,,
10/22/18,BELE-03,PP079,-99,-99,100,75,33,,
10/22/18,QUVE-03,PP081,-99,-99,70,45,34,,
10/22/18,QUVE-04,PP083,-99,-99,60,37,35,,
10/22/18,QURU-03,PP084,-99,-99,38,3,36,,
10/22/18,PRSE-02,PP086,-99,-99,43,17,37,,
10/22/18,BEPA-07,PP087A,-99,-99,97,32,38,new tree fall 2016,
10/22/18,BEPA-06,PP088A,-99,-99,97,97,39,new tree 2014,
10/22/18,BEPA-05,PP089A,-99,-99,100,99,40,new tree fall 2012,
10/22/18,FRAM-07,PP091A,-99,-99,100,100,41,new tree spring 2008,
10/22/18,FAGR-04,PP092,-99,-99,22,5,42,,
10/22/18,QUAL-03,PP093,-99,-99,50,18,43,,
10/22/18,ACSA-02,PP095,-99,-99,90,93,44,,
10/22/18,FRAM-03,PP096,-99,-99,90,50,45,,
10/22/18,ACSA-04,PP103A,-99,-99,93,45,46,new tree fall 2007,
10/22/18,PRSE-04,PP104A,-99,-99,100,100,47,,
10/22/18,QURU-04,PP105,-99,-99,50,8,48,,
10/22/18,ACRU-05,PP106,-99,-99,100,99,49,,
10/22/18,FRAM-08,PP108A,-99,-99,100,100,50,new tree fall2014,
10/30/18,AMSP-01,PP003,-99,-99,100,100,1,,
10/30/18,FRAM-09,PP004A,-99,-99,100,100,2,new tree fall 2017,
10/30/18,PRSE-01,PP005,-99,-99,85,30,3,,
10/30/18,ACRU-01,PP008,-99,-99,100,100,4,,
10/30/18,AMSP-02,PP011,-99,-99,100,100,5,,
10/30/18,ACSA-01,PP012,-99,-99,100,99,6,,
10/30/18,BELE-01,PP013,-99,-99,98,95,7,ice storm damage,
10/30/18,BEAL-01,PP014,-99,-99,100,100,8,,
10/30/18,QURU-01,PP016,-99,-99,78,8,9,,
10/30/18,QUAL-05,PP019B,-99,-99,100,93,10,new tree 2005,
10/30/18,FAGR-01,PP020,-99,-99,45,5,11,,
10/30/18,ACPE-01,PP022,-99,-99,85,30,12,,
10/30/18,QUVE-01,PP024,-99,-99,55,12,13,ice storm damage,
10/30/18,BEPA-08,PP031A,-99,-99,100,97,14,new tree fall 2017,
10/30/18,ACRU-02,PP033,-99,-99,100,100,15,,
10/30/18,ACPE-02,PP035,-99,-99,95,97,16, ,
10/30/18,NYSY-04,PP037A,-99,-99,78,63,17,,
10/30/18,FAGR-07,PP039B,-99,-99,60,3,18,new tree spring 2017,
10/30/18,ACPE-03,PP040,-99,-99,100,100,19,,
10/30/18,BEAL-02,PP042,-99,-99,100,99,20,,
10/30/18,BELE-02,PP043,-99,-99,100,100,21,,
10/30/18,FAGR-06,PP046A,-99,-99,65,13,22,new tree 2004,
10/30/18,AMSP-03,PP056,-99,-99,100,63,23,,
10/30/18,NYSY-02,PP057,-99,-99,100,100,24,,
10/30/18,BEAL-03,PP059,-99,-99,100,100,25,,
10/30/18,NYSY-03,PP059A,-99,-99,100,100,26,,
10/30/18,QURU-02,PP061,-99,-99,65,15,27,,
10/30/18,ACRU-03,PP063,-99,-99,100,100,28,,
10/30/18,ACPE-04,PP067,-99,-99,100,100,29,,
10/30/18,QUVE-05,PP069A,-99,-99,60,10,30,new tree spring 2017,
10/30/18,ACRU-04,PP074,-99,-99,100,100,31,,
10/30/18,QUAL-02,PP075,-99,-99,100,100,32,,
10/30/18,BELE-03,PP079,-99,-99,100,100,33,,
10/30/18,QUVE-03,PP081,-99,-99,87,67,34,,
10/30/18,QUVE-04,PP083,-99,-99,90,50,35,,
10/30/18,QURU-03,PP084,-99,-99,60,5,36,,
10/30/18,PRSE-02,PP086,-99,-99,62,28,37,,
10/30/18,BEPA-07,PP087A,-99,-99,97,97,38,new tree fall 2016,
10/30/18,BEPA-06,PP088A,-99,-99,100,100,39,new tree 2014,
10/30/18,BEPA-05,PP089A,-99,-99,100,100,40,new tree fall 2012,
10/30/18,FRAM-07,PP091A,-99,-99,100,100,41,new tree spring 2008,
10/30/18,FAGR-04,PP092,-99,-99,55,13,42,,
10/30/18,QUAL-03,PP093,-99,-99,82,18,43,,
10/30/18,ACSA-02,PP095,-99,-99,98,97,44,,
10/30/18,FRAM-03,PP096,-99,-99,100,98,45,,
10/30/18,ACSA-04,PP103A,-99,-99,95,78,46,new tree fall 2007,
10/30/18,PRSE-04,PP104A,-99,-99,100,100,47,,
10/30/18,QURU-04,PP105,-99,-99,62,12,48,,
10/30/18,ACRU-05,PP106,-99,-99,100,100,49,,
10/30/18,FRAM-08,PP108A,-99,-99,100,100,50,new tree fall2014,
11/7/18,AMSP-01,PP003,-99,-99,100,100,1,,
11/7/18,FRAM-09,PP004A,-99,-99,100,100,2,new tree fall 2017,
11/7/18,PRSE-01,PP005,-99,-99,100,99,3,,
11/7/18,ACRU-01,PP008,-99,-99,100,100,4,,
11/7/18,AMSP-02,PP011,-99,-99,100,100,5,,
11/7/18,ACSA-01,PP012,-99,-99,100,100,6,,
11/7/18,BELE-01,PP013,-99,-99,100,100,7,ice storm damage,
11/7/18,BEAL-01,PP014,-99,-99,100,100,8,,
11/7/18,QURU-01,PP016,-99,-99,100,42,9,,
11/7/18,QUAL-05,PP019B,-99,-99,100,100,10,new tree 2005,
11/7/18,FAGR-01,PP020,-99,-99,100,15,11,,
11/7/18,ACPE-01,PP022,-99,-99,100,95,12,,
11/7/18,QUVE-01,PP024,-99,-99,100,78,13,ice storm damage,
11/7/18,BEPA-08,PP031A,-99,-99,100,100,14,new tree fall 2017,
11/7/18,ACRU-02,PP033,-99,-99,100,100,15,,
11/7/18,ACPE-02,PP035,-99,-99,100,100,16, ,
11/7/18,NYSY-04,PP037A,-99,-99,100,100,17,,
11/7/18,FAGR-07,PP039B,-99,-99,100,33,18,new tree spring 2017,
11/7/18,ACPE-03,PP040,-99,-99,100,100,19,,
11/7/18,BEAL-02,PP042,-99,-99,100,100,20,,
11/7/18,BELE-02,PP043,-99,-99,100,100,21,,
11/7/18,FAGR-06,PP046A,-99,-99,100,30,22,new tree 2004,
11/7/18,AMSP-03,PP056,-99,-99,100,100,23,,
11/7/18,NYSY-02,PP057,-99,-99,100,100,24,,
11/7/18,BEAL-03,PP059,-99,-99,100,100,25,,
11/7/18,NYSY-03,PP059A,-99,-99,100,100,26,,
11/7/18,QURU-02,PP061,-99,-99,100,50,27,,
11/7/18,ACRU-03,PP063,-99,-99,100,100,28,,
11/7/18,ACPE-04,PP067,-99,-99,100,100,29,,
11/7/18,QUVE-05,PP069A,-99,-99,100,65,30,new tree spring 2017,
11/7/18,ACRU-04,PP074,-99,-99,100,100,31,,
11/7/18,QUAL-02,PP075,-99,-99,100,100,32,,
11/7/18,BELE-03,PP079,-99,-99,100,100,33,,
11/7/18,QUVE-03,PP081,-99,-99,100,92,34,,
11/7/18,QUVE-04,PP083,-99,-99,100,100,35,,
11/7/18,QURU-03,PP084,-99,-99,100,15,36,,
11/7/18,PRSE-02,PP086,-99,-99,100,96,37,,
11/7/18,BEPA-07,PP087A,-99,-99,100,100,38,new tree fall 2016,
11/7/18,BEPA-06,PP088A,-99,-99,100,100,39,new tree 2014,
11/7/18,BEPA-05,PP089A,-99,-99,100,100,40,new tree fall 2012,
11/7/18,FRAM-07,PP091A,-99,-99,100,100,41,new tree spring 2008,
11/7/18,FAGR-04,PP092,-99,-99,100,78,42,,
11/7/18,QUAL-03,PP093,-99,-99,100,70,43,,
11/7/18,ACSA-02,PP095,-99,-99,100,97,44,,
11/7/18,FRAM-03,PP096,-99,-99,100,100,45,,
11/7/18,ACSA-04,PP103A,-99,-99,100,100,46,new tree fall 2007,
11/7/18,PRSE-04,PP104A,-99,-99,100,100,47,,
11/7/18,QURU-04,PP105,-99,-99,100,38,48,,
11/7/18,ACRU-05,PP106,-99,-99,100,100,49,,
11/7/18,FRAM-08,PP108A,-99,-99,100,100,50,new tree fall2014,
11/15/18,AMSP-01,PP003,-99,-99,100,100,1,,
11/15/18,FRAM-09,PP004A,-99,-99,100,100,2,new tree fall 2017,
11/15/18,PRSE-01,PP005,-99,-99,100,100,3,,
11/15/18,ACRU-01,PP008,-99,-99,100,100,4,,
11/15/18,AMSP-02,PP011,-99,-99,100,100,5,,
11/15/18,ACSA-01,PP012,-99,-99,100,100,6,,
11/15/18,BELE-01,PP013,-99,-99,100,100,7,ice storm damage,
11/15/18,BEAL-01,PP014,-99,-99,100,100,8,,
11/15/18,QURU-01,PP016,-99,-99,100,92,9,,
11/15/18,QUAL-05,PP019B,-99,-99,100,100,10,new tree 2005,
11/15/18,FAGR-01,PP020,-99,-99,100,82,11,,
11/15/18,ACPE-01,PP022,-99,-99,100,100,12,,
11/15/18,QUVE-01,PP024,-99,-99,100,99,13,ice storm damage,
11/15/18,BEPA-08,PP031A,-99,-99,100,100,14,new tree fall 2017,
11/15/18,ACRU-02,PP033,-99,-99,100,100,15,,
11/15/18,ACPE-02,PP035,-99,-99,100,100,16, ,
11/15/18,NYSY-04,PP037A,-99,-99,100,100,17,,
11/15/18,FAGR-07,PP039B,-99,-99,100,95,18,new tree spring 2017,
11/15/18,ACPE-03,PP040,-99,-99,100,100,19,,
11/15/18,BEAL-02,PP042,-99,-99,100,100,20,,
11/15/18,BELE-02,PP043,-99,-99,100,100,21,,
11/15/18,FAGR-06,PP046A,-99,-99,100,58,22,new tree 2004,
11/15/18,AMSP-03,PP056,-99,-99,100,100,23,,
11/15/18,NYSY-02,PP057,-99,-99,100,100,24,,
11/15/18,BEAL-03,PP059,-99,-99,100,100,25,,
11/15/18,NYSY-03,PP059A,-99,-99,100,100,26,,
11/15/18,QURU-02,PP061,-99,-99,100,99,27,,
11/15/18,ACRU-03,PP063,-99,-99,100,100,28,,
11/15/18,ACPE-04,PP067,-99,-99,100,100,29,,
11/15/18,QUVE-05,PP069A,-99,-99,100,100,30,new tree spring 2017,
11/15/18,ACRU-04,PP074,-99,-99,100,100,31,,
11/15/18,QUAL-02,PP075,-99,-99,100,100,32,,
11/15/18,BELE-03,PP079,-99,-99,100,100,33,,
11/15/18,QUVE-03,PP081,-99,-99,100,100,34,,
11/15/18,QUVE-04,PP083,-99,-99,100,100,35,,
11/15/18,QURU-03,PP084,-99,-99,100,63,36,,
11/15/18,PRSE-02,PP086,-99,-99,100,100,37,,
11/15/18,BEPA-07,PP087A,-99,-99,100,100,38,new tree fall 2016,
11/15/18,BEPA-06,PP088A,-99,-99,100,100,39,new tree 2014,
11/15/18,BEPA-05,PP089A,-99,-99,100,100,40,new tree fall 2012,
11/15/18,FRAM-07,PP091A,-99,-99,100,100,41,new tree spring 2008,
11/15/18,FAGR-04,PP092,-99,-99,100,99,42,,
11/15/18,QUAL-03,PP093,-99,-99,100,100,43,,
11/15/18,ACSA-02,PP095,-99,-99,100,99,44,,
11/15/18,FRAM-03,PP096,-99,-99,100,100,45,,
11/15/18,ACSA-04,PP103A,-99,-99,100,100,46,new tree fall 2007,
11/15/18,PRSE-04,PP104A,-99,-99,100,100,47,,
11/15/18,QURU-04,PP105,-99,-99,100,95,48,,
11/15/18,ACRU-05,PP106,-99,-99,100,100,49,,
11/15/18,FRAM-08,PP108A,-99,-99,100,100,50,new tree fall2014,
11/23/18,AMSP-01,PP003,-99,-99,100,100,1,,
11/23/18,FRAM-09,PP004A,-99,-99,100,100,2,new tree fall 2017,
11/23/18,PRSE-01,PP005,-99,-99,100,100,3,,
11/23/18,ACRU-01,PP008,-99,-99,100,100,4,,
11/23/18,AMSP-02,PP011,-99,-99,100,100,5,,
11/23/18,ACSA-01,PP012,-99,-99,100,100,6,,
11/23/18,BELE-01,PP013,-99,-99,100,100,7,ice storm damage,
11/23/18,BEAL-01,PP014,-99,-99,100,100,8,,
11/23/18,QURU-01,PP016,-99,-99,100,100,9,,
11/23/18,QUAL-05,PP019B,-99,-99,100,100,10,new tree 2005,
11/23/18,FAGR-01,PP020,-99,-99,100,100,11,,
11/23/18,ACPE-01,PP022,-99,-99,100,100,12,,
11/23/18,QUVE-01,PP024,-99,-99,100,100,13,ice storm damage,
11/23/18,BEPA-08,PP031A,-99,-99,100,100,14,new tree fall 2017,
11/23/18,ACRU-02,PP033,-99,-99,100,100,15,,
11/23/18,ACPE-02,PP035,-99,-99,100,100,16, ,
11/23/18,NYSY-04,PP037A,-99,-99,100,100,17,,
11/23/18,FAGR-07,PP039B,-99,-99,100,100,18,new tree spring 2017,
11/23/18,ACPE-03,PP040,-99,-99,100,100,19,,
11/23/18,BEAL-02,PP042,-99,-99,100,100,20,,
11/23/18,BELE-02,PP043,-99,-99,100,100,21,,
11/23/18,FAGR-06,PP046A,-99,-99,100,83,22,new tree 2004,
11/23/18,AMSP-03,PP056,-99,-99,100,100,23,,
11/23/18,NYSY-02,PP057,-99,-99,100,100,24,,
11/23/18,BEAL-03,PP059,-99,-99,100,100,25,,
11/23/18,NYSY-03,PP059A,-99,-99,100,100,26,,
11/23/18,QURU-02,PP061,-99,-99,100,100,27,,
11/23/18,ACRU-03,PP063,-99,-99,100,100,28,,
11/23/18,ACPE-04,PP067,-99,-99,100,100,29,,
11/23/18,QUVE-05,PP069A,-99,-99,100,100,30,new tree spring 2017,
11/23/18,ACRU-04,PP074,-99,-99,100,100,31,,
11/23/18,QUAL-02,PP075,-99,-99,100,100,32,,
11/23/18,BELE-03,PP079,-99,-99,100,100,33,,
11/23/18,QUVE-03,PP081,-99,-99,100,100,34,,
11/23/18,QUVE-04,PP083,-99,-99,100,100,35,,
11/23/18,QURU-03,PP084,-99,-99,100,99,36,,
11/23/18,PRSE-02,PP086,-99,-99,100,100,37,,
11/23/18,BEPA-07,PP087A,-99,-99,100,100,38,new tree fall 2016,
11/23/18,BEPA-06,PP088A,-99,-99,100,100,39,new tree 2014,
11/23/18,BEPA-05,PP089A,-99,-99,100,100,40,new tree fall 2012,
11/23/18,FRAM-07,PP091A,-99,-99,100,100,41,new tree spring 2008,
11/23/18,FAGR-04,PP092,-99,-99,100,100,42,,
11/23/18,QUAL-03,PP093,-99,-99,100,100,43,,
11/23/18,ACSA-02,PP095,-99,-99,100,100,44,,
11/23/18,FRAM-03,PP096,-99,-99,100,100,45,,
11/23/18,ACSA-04,PP103A,-99,-99,100,100,46,new tree fall 2007,
11/23/18,PRSE-04,PP104A,-99,-99,100,100,47,,
11/23/18,QURU-04,PP105,-99,-99,100,97,48,,
11/23/18,ACRU-05,PP106,-99,-99,100,100,49,,
11/23/18,FRAM-08,PP108A,-99,-99,100,100,50,new tree fall2014,
