"species","gdd","urban","provenance"
4,-5928.37281940883,1,54.7456974417158
4,-5740.88309938219,0,52.3996477019686
4,-3834.51989076657,1,34.7100042807011
4,-4678.95453034166,1,43.153147210343
4,-2405.19468435435,1,24.4636137730229
4,-6529.16968743365,0,59.3085543938373
4,-3971.12057043662,1,36.6672643184142
4,-2603.91872531284,1,25.794731149107
4,-2796.45830089874,0,27.4035593274345
4,-4184.09883977972,1,40.2591170695834
4,-4650.43963016902,0,42.8285392724107
4,-6542.14771519523,1,58.2299888606326
4,-5397.98505323266,1,48.9883429382768
4,-5383.0399024785,0,50.3614071937561
4,-2280.39052330537,1,23.6121353001134
4,-6932.24339220723,0,60.570382310148
4,-5077.96184971916,1,46.260576831472
4,-3707.16925590729,0,34.6133759470903
4,-6713.34187088168,1,60.0516646900074
4,-3545.37739954771,0,33.2874528362328
4,-5167.91493231229,0,46.8809469439491
4,-5744.46785952073,0,51.8072625630614
4,-4375.6611650975,1,40.9740637865101
4,-5439.20187173664,1,49.5640765751939
4,-3088.70177577313,1,28.5122482106111
4,-5331.49663000457,1,49.0927784240241
4,-5864.94119219205,0,51.4548791741204
4,-6877.75359087338,0,62.7524747282815
4,-4744.27692252062,1,43.9035620811701
4,-5978.06156837975,0,52.94628374561
4,-5480.592141093,1,50.4798081792916
4,-4666.62730631398,0,42.7867222883395
4,-6707.20410152947,0,58.2700595355578
4,-3499.75389415371,0,31.3944342161057
4,-5253.55445659246,0,46.8835766179075
4,-5245.6960292919,0,48.8266840182079
4,-5167.16884051652,0,47.4844137034356
4,-5884.85276341669,1,53.1825449103547
4,-2383.96594847097,1,25.6657163727271
4,-3352.79812233261,1,30.6902843445846
4,-2523.59645608424,0,23.7971529038266
4,-3104.12863245225,1,30.3597170479066
4,-3971.2532037779,0,37.6445988388563
4,-5020.14391836718,0,44.4744350068871
4,-5040.57396965923,0,45.5956985347981
4,-5206.45475027623,0,47.5011823029711
4,-5112.77104304955,0,46.0625193092023
4,-3695.58917116197,1,33.957946691037
4,-5431.67501842329,1,47.2690855555851
4,-3949.69389057065,0,36.8413388522907
4,-3241.33072953819,1,29.8719253877606
4,-3684.63727796995,0,33.3954877532755
4,-3395.88509691915,0,33.7979980572749
4,-5336.73393336516,0,47.9581763928874
4,-5017.00351677322,1,45.7972001359965
4,-4349.74055018284,0,40.8842480174918
4,-4654.13667746228,1,40.9740637865101
4,-5925.08925728101,1,53.8145650297582
4,-6024.72647119864,0,54.5661675120287
4,-4618.53312379044,0,43.6117150632791
4,-4365.93085100396,1,40.9086806859127
4,-3984.71836978097,1,38.2375301015571
4,-3155.76478628877,1,30.5169791989067
4,-3950.66197889426,0,36.7992354335015
4,-4068.92600920431,0,38.5722748934306
4,-6231.55012655197,1,55.4187673168035
4,-4031.9942854827,1,38.1013020031489
4,-1982.19574402338,1,21.3341082904036
4,-5669.2357427716,0,51.521422972699
4,-5789.72305832643,1,52.94628374561
4,-2961.50068843928,0,29.9905375393402
4,-4984.17428937086,0,44.8112452964174
4,-5887.16041942749,1,53.7323139571231
4,-2532.44597692331,0,24.3862880485071
4,-5264.37692548846,0,47.7451166671949
4,-5041.91675258689,1,46.7030268070978
4,-6077.74748710221,0,54.7456974417158
4,-4688.26158160882,1,44.2476963894508
4,-4527.28177842269,0,40.2735659483119
4,-4693.25071891345,1,44.2476963894508
4,-3553.65867443459,0,32.715182954391
4,-6535.04139949893,0,59.5183749177819
4,-5014.58941251192,0,44.4744350068871
4,-4074.5115665684,1,38.296042852868
4,-6159.57103670093,0,56.3566289690408
4,-6489.8926444291,0,57.5471171635965
4,-3374.04269825734,0,32.6717689280574
4,-3516.69485983111,0,32.2019836213609
4,-3691.94456467376,0,34.6046252175882
4,-4475.41756477913,0,42.7544549464747
4,-3449.85438519716,0,32.6173667042399
4,-4182.71612401359,0,37.6405880176424
4,-4930.57903539823,0,45.6067586692844
4,-3578.36899732824,0,35.1770172254612
4,-5313.12486843874,1,48.0258588329412
4,-7243.98651467117,0,62.2267734111567
4,-3117.59620498367,0,30.7114658845424
4,-4157.13687316678,0,38.2531185944066
4,-2903.53190110835,1,27.6347608997833
4,-5763.39482094641,0,51.7933879225137
4,-6088.18023873366,1,52.2401578067336
4,-5361.98336912611,1,49.0437158339594
4,-2784.51711239714,0,26.4929996484282
4,-2842.31334477488,1,27.9986826782447
4,-5354.82579952764,0,48.1432973195058
4,-4459.45777321828,1,43.1834590665435
4,-4033.33183468372,0,36.7992354335015
4,-5961.10131580233,1,51.9578939487937
4,-3308.66615527515,0,30.6877127366037
4,-3972.88516039347,0,36.385956048266
4,-4169.5980223763,1,39.2925795350314
4,-5471.20508942661,1,48.8073476569231
4,-6170.03527203806,0,54.9615851367144
4,-6055.71073946472,1,55.7206426882038
4,-4808.00796132504,0,44.4280115165293
4,-5058.16746594823,1,44.8473036981974
4,-3671.73202556366,0,36.0309869521082
4,-3296.09842017512,0,32.6173667042399
4,-6033.07319139286,1,54.930367984669
4,-4784.2166099173,1,43.1834590665435
4,-4516.87583333579,1,42.5671885436314
4,-6718.22441901162,0,58.9114708881889
4,-3785.13341012242,1,37.052199480697
4,-4817.84479664126,1,43.5069699670947
4,-5152.25283560143,0,47.0081178282647
4,-4717.52543359534,1,42.6640481856443
4,-6359.24390955202,1,57.1754547826729
4,-2372.44423415006,1,23.6121353001134
4,-5007.60918117447,0,47.0081178282647
4,-5851.52894782454,0,53.209658112774
4,-5464.63121872891,0,48.4048479332624
5,697.88650045933,1,33.7157167144847
5,540.930935192992,0,47.3218731675106
5,706.609481110305,1,41.8227719010441
5,700.664795512807,1,50.0454333610179
5,711.96091604646,1,54.8194266432444
5,587.424393241497,0,40.2127659999312
5,444.851066665178,0,43.2711521305847
5,518.26168830778,0,27.4281212721485
5,381.729494455425,0,26.3933312430739
5,544.062399336643,1,36.2409851013781
5,858.77357998078,0,66.1721119240674
5,667.139183900919,1,56.0207250225559
5,759.561305127723,0,46.3543371457045
5,643.651877221051,1,29.3561825181819
5,594.980036613778,0,39.6129628939871
5,767.924057592029,1,49.8423632323141
5,700.33104714537,0,40.6968431359919
5,631.402977204753,1,33.1054571988804
5,485.473647045364,1,22.956520545469
5,597.754505015039,0,47.695395718765
5,716.82175306424,1,49.0711256753663
5,584.495059536198,1,49.0437158339594
5,768.592277881437,0,51.9816569930605
5,689.109705957416,1,53.3728559106319
5,492.897853621678,0,42.8408996262658
5,516.226217550252,0,38.8175266734206
5,610.677648375262,0,48.7033898767505
5,774.773779187761,1,41.5168049895062
5,754.021507351417,1,51.0791637102477
5,804.439085003754,0,55.931805379424
5,944.121392196222,0,44.2744393016033
5,628.547624166908,0,49.6470039093798
5,667.685670897785,0,54.7954532393381
5,563.519626003726,0,33.4378929722092
5,763.461427761536,0,29.3099818457967
5,803.603573116876,1,58.362552495254
5,722.756634454551,0,46.0625193092023
5,525.320403280243,0,52.8094964951455
5,879.403133131827,0,43.7113542905757
5,453.877735125276,0,36.1596831318072
5,715.253924606487,0,51.7174685528817
5,659.581035856835,1,41.0096146322287
5,725.358067168303,0,52.8025415270477
5,687.239791994331,1,47.4844137034356
5,655.516677913676,0,58.2299888606326
5,690.743209072054,1,36.8322499348615
5,843.33621852917,0,61.1244943933982
5,451.131987656406,0,40.8842480174918
5,931.203094977366,0,45.5967164124952
5,632.172448433564,1,38.8852423250489
5,506.83844796586,1,38.8175266734206
5,788.759086766559,1,34.876515965546
5,674.111924243765,1,36.8413388522907
5,426.90608463421,0,28.1084032965052
5,593.222925737414,1,44.6050495846129
5,657.242788325688,1,57.3929046131096
5,750.370291953922,0,40.6968431359919
5,609.39238007484,0,55.1805905421126
5,688.567071208488,0,50.5668503457035
5,697.837698414392,1,30.0686213301497
5,610.737159763446,1,38.1013020031489
5,705.193899377451,1,36.0309869521082
5,576.581442459486,0,30.0381242073509
5,895.667941866578,1,51.3081267123871
5,481.661626401556,0,41.4019420229392
5,807.172507510754,1,50.5724234049688
5,789.713046563154,1,54.5864196672791
5,951.45121601321,0,53.922439503738
5,837.909931419504,0,62.0134807167987
5,762.260270028321,1,48.4695502512647
5,899.022010319221,0,67.062397155728
5,726.312503885555,0,38.2538798356255
5,637.926597866809,1,41.5253130244008
5,696.851942566011,1,52.5599148124201
5,731.438742914093,0,56.3450724056145
5,898.771637862309,1,61.1255601993507
5,661.553641911084,0,43.4570538404833
5,809.162161359385,1,46.5169842237222
5,740.462666264535,1,44.9230449429377
5,547.020354211366,0,46.2084259460995
5,693.817687651426,1,30.2542592128649
5,508.50701433036,1,44.9096808349944
5,658.720953060413,0,46.3715664563869
5,500.804046680806,1,33.3954877532755
5,560.844513372724,1,47.4705853111178
5,618.062542480847,1,44.2992624650723
5,716.889507954835,1,36.0221062625157
5,694.815821480011,1,50.4357742550678
5,693.814527171857,1,37.3008611274965
5,643.756400062731,0,26.4929996484282
5,855.389947674689,1,38.2354256055381
5,700.78179814859,1,47.1644746403386
5,620.300933336452,1,31.5553442646557
5,781.240316308877,1,39.6904742869013
5,822.020063102567,1,48.8073476569231
5,727.725250364448,0,56.2391959533116
5,761.664894042094,0,66.1721119240674
5,688.570963349557,0,51.2965990930076
5,709.511925341436,1,50.3075411854539
5,765.380007379067,1,48.7033898767505
5,864.457827300773,0,62.2267734111567
5,612.843305561643,1,33.4378929722092
5,647.453137892346,0,32.1147674669143
5,493.250416905709,1,51.2313256133408
5,754.637240244487,1,54.930367984669
5,727.626639338231,1,38.2354256055381
5,424.131847888199,1,30.7114658845424
5,710.270809807722,0,30.2542592128649
5,749.754888281216,0,63.8683061094054
5,718.57978696727,0,36.2099110542952
5,824.106432332632,1,41.5253130244008
5,563.517447522408,0,35.8510204948862
5,500.463734333409,0,39.4001429480171
5,616.982278576096,0,40.1812463282145
5,711.987337895239,1,45.5967164124952
5,627.362258665296,0,40.2576791430932
5,741.980012736072,0,56.7641258454586
5,706.762802646736,1,37.6897873196468
5,673.493433980703,1,41.8756272511849
5,684.155649641622,0,55.4187673168035
5,630.071264431782,1,26.9698312419272
5,843.568830489756,1,38.2375301015571
5,768.007180329953,0,56.2391959533116
5,509.57512644749,0,30.8498220397105
5,741.337941943016,0,49.9868582295284
5,663.990194388217,1,49.0711256753663
5,646.212715647076,0,35.8469863878095
5,691.058820017509,0,44.7292686123764
5,536.256699502702,1,31.7816680699828
5,674.486006979474,0,32.6717689280574
5,945.339375435094,1,62.2267734111567
5,647.437186719417,1,40.2127659999312
5,693.724831493763,0,28.1084032965052
5,689.686041495841,0,48.8722137124756
5,941.851158974122,1,51.1497878006269
5,511.27406530673,0,23.7971529038266
5,857.470280498277,0,45.4245799333953
5,390.270841875096,0,24.3466012894923
5,706.982162211977,1,50.6987024543295
5,839.628098058195,1,55.5459426026155
5,900.625269655968,1,45.7972001359965
5,766.347877219251,1,52.94628374561
5,401.765175026129,0,26.0880548676816
5,864.205164817579,0,56.3566289690408
5,686.164017842661,0,62.2267734111567
5,547.993899481769,0,44.7292686123764
5,604.435765106695,0,44.6050495846129
5,611.817338297567,0,41.6472008295035
5,733.822749121662,0,53.3729258471043
5,569.797187073221,1,40.7639030660134
5,824.324575017059,1,60.3821648393599
5,559.063300120668,0,33.6929245336687
5,751.760119126845,0,46.2396631660979
5,441.974220676005,0,36.657100671207
5,550.227528954957,1,25.794731149107
5,693.118895533271,1,56.5994977554042
5,689.587962436654,0,43.9054605938467
5,497.033701992028,1,45.4245799333953
5,553.909622922439,1,40.462408788252
5,644.692535376827,1,40.9740637865101
5,796.906523115525,0,52.5599148124201
5,730.579042284614,0,51.3755867468672
5,821.906245187919,0,54.4785108308236
5,695.621770075534,0,33.2874528362328
5,579.325116280557,1,34.6046252175882
5,743.676771266083,0,56.0207250225559
5,534.127375958886,1,35.1754098109561
5,853.076626107069,1,62.1844830381807
5,634.522776493202,0,43.4473308447607
5,789.496336325582,0,49.8710419868255
5,574.476741855064,0,35.6097719092372
5,648.877467680898,0,52.9572137715341
5,758.843005411089,0,70.4877892274082
5,633.54466995693,0,35.8280941243034
5,562.110691802314,1,32.8186760281989
5,743.835014588653,0,53.2367455910204
5,762.151478403283,1,33.7213123863581
5,514.226362557644,0,33.6059644187437
5,670.470267550308,1,38.4689687700358
5,534.608586493677,1,43.6117150632791
5,715.144846556082,1,51.2060615030379
5,482.253720511167,0,39.1440945090543
5,445.505296405063,0,38.4166299786704
5,781.731329877267,1,48.3684519412931
5,730.993184107112,1,43.6117150632791
5,716.106607085153,0,34.0925493968695
5,693.645909360775,0,34.9991119786042
5,669.638406114551,1,40.7145199484524
5,845.087768960552,0,60.3821648393599
5,692.219470158705,1,54.4061179296909
5,526.212436971086,0,38.1013020031489
5,735.491204827361,1,29.945793411896
5,931.039090540033,1,51.3227159870745
5,706.578201153362,1,41.1729309037559
5,643.131959849991,0,31.4537361409006
5,661.247387809851,1,33.4378929722092
5,783.510325139682,1,37.2983447769465
5,755.682571295757,0,50.171281939199
5,758.77658937188,0,58.7660758470559
5,670.120567336796,1,39.4001429480171
6,-4261.45761790206,0,58.2299888606326
6,-2928.67661950531,0,39.4249334649708
6,-3667.27805687189,1,48.6159442471487
6,-4112.70100195334,0,56.3450724056145
6,-4162.48362693637,1,51.717017131262
6,-2808.97618595296,0,38.7282386482152
6,-4841.42718883496,1,64.095318529067
6,-3063.51909164522,0,40.9614099081015
6,-4840.12232521873,0,64.095318529067
6,-3321.42147730413,0,44.2744393016033
6,-3632.06866580491,0,47.4844137034356
6,-3801.23427992681,0,51.1776082215998
6,-3076.07059917298,0,43.2696442941765
6,-3539.8033029514,0,49.1755248777002
6,-3401.81630779449,1,45.4869543126584
6,-3703.78219765037,1,47.7138002394155
6,-3920.14794614824,1,50.0443275966595
6,-2902.44224874813,0,38.296042852868
6,-3552.18831278983,1,44.4202700084695
6,-3257.74356177734,1,42.0637907339186
6,-3755.93534458137,0,50.0918638178411
6,-2798.78743867706,1,34.0274464681549
6,-2911.15572975011,1,37.1197891465949
6,-2695.57649557437,0,38.2354256055381
6,-3737.39539653498,1,49.1755248777002
6,-3107.33216714869,1,41.931475911149
6,-2541.90101295138,1,30.0686213301497
6,-2889.33995354416,1,35.6231646576733
6,-3377.263419699,1,42.6287782870855
6,-3953.76653870047,1,50.6987024543295
6,-3517.04883011099,0,48.6703802446799
6,-5392.33737757821,1,71.9401041216271
6,-4368.37456979266,1,55.9699473810957
6,-3079.16605026275,0,41.6490279775002
6,-3277.27753271038,0,46.0625193092023
6,-2939.17836817183,1,35.6782340024883
6,-4230.18154319727,1,54.930367984669
6,-3764.68180584475,0,49.9774710696109
6,-2880.37528131158,1,38.767790679095
6,-4523.7819142218,0,61.4117462802471
6,-2809.26939101197,1,35.1770172254612
6,-3070.80399232156,1,39.769592651944
6,-2520.67490597595,0,34.6713600994653
6,-3116.32675492428,1,40.7691502046617
6,-4026.14835064439,0,53.1822525061259
6,-3843.15871638465,1,49.4734475776858
6,-2944.93884750829,1,36.478914962462
6,-2740.63601007571,1,37.3394151197333
6,-3668.73300913393,1,46.6993854346841
6,-4290.05763816267,1,53.3616714424641
6,-3636.11377371953,1,46.2923214634943
6,-3744.75814980589,0,51.1497878006269
6,-4060.95405923667,1,50.5724234049688
6,-2589.84569548557,0,35.4541756307739
6,-4062.84637697866,0,54.0127930505044
6,-2884.97332983215,0,39.6129628939871
6,-2926.86797042434,1,36.1779834045837
6,-3405.6616703004,0,46.5623844360824
6,-2599.15267261946,0,35.6400570120601
6,-2769.06156632742,1,34.4487618928676
6,-2831.83986551824,0,37.9617922688149
6,-3275.02461257448,1,42.8125812227066
6,-3381.67135436947,1,44.1667203463117
6,-2433.61940080261,1,31.4537361409006
6,-3332.26149827537,0,42.8285392724107
6,-4928.37478263368,0,64.8473867880603
6,-3768.34520916374,0,49.5380211989422
6,-3405.62446783738,1,42.8125812227066
6,-3095.66380187739,0,40.7165958257993
6,-4648.70470495119,1,62.0729283666151
6,-2830.42598554313,0,38.8175266734206
6,-3400.77278290051,1,42.6640481856443
6,-3067.07727380592,0,40.7165958257993
6,-2942.41585288486,1,36.7153619536588
6,-2494.6152272631,0,34.4112623164841
6,-3793.49324241989,1,47.7334110263001
6,-2691.70774475505,1,35.6097719092372
6,-3586.59276717556,0,48.5348810890845
6,-3792.47646651925,1,48.6229593426281
6,-4704.47451970915,1,60.5207219903859
6,-3048.7321359232,1,39.2925795350314
6,-3299.36147751448,1,38.8983089713154
6,-4290.04432161167,0,53.3104492402064
6,-3408.97237945377,1,41.940955029148
6,-3099.45072683639,0,40.9797912130665
6,-4329.77774841298,0,57.7108406611733
6,-1658.66740805574,0,21.5044186925784
6,-4215.28314024502,0,56.6569590811524
6,-3630.38473935316,0,48.5305267239546
6,-3393.08676268193,1,44.4202700084695
6,-4684.84683957461,0,59.8536263389367
6,-2816.78545342493,1,35.8280941243034
6,-2338.8440477234,1,27.3999460977459
6,-2595.62975367231,1,34.0274464681549
6,-3876.40764330953,0,53.8059210626052
6,-3618.08995813898,1,45.911605039054
6,-2573.65447548274,0,33.9863724097872
6,-2993.80241679587,1,38.767790679095
6,-1941.52221525465,0,26.3933312430739
6,-3912.74874689499,1,49.1755248777002
6,-3316.44484607167,1,44.3258673874863
6,-4313.47738984884,0,57.7648154006465
6,-3967.80173922453,0,51.8072625630614
6,-3544.60322292898,1,45.2387192153426
6,-2077.33001291829,0,29.945793411896
6,-3328.75361496355,1,40.9740637865101
6,-2700.52700178829,0,36.2784707571099
6,-3768.62984878009,1,49.1812759485554
6,-4673.98139667579,0,63.6143010958128
6,-3319.66839402227,0,44.8975487535384
6,-3520.14861455749,0,45.6880205177136
6,-5457.42957667645,0,73.6354026462635
6,-2275.17399035988,1,27.993242822133
6,-3479.25958579149,0,47.6562474525676
6,-4096.82161751207,0,53.3435430633441
6,-3487.212840833,1,45.7869890941547
6,-3003.91838590619,0,39.1725849449357
6,-2725.81151002366,1,34.6539172956143
6,-2945.29032034985,0,42.0716122429546
6,-3958.17358020802,1,51.7933879225137
6,-3693.01371824642,0,51.0204023069974
6,-4411.99799967845,1,56.0688915996006
6,-2878.48508919957,1,35.9627962431712
6,-4138.63579317017,1,51.1776082215998
6,-4016.65660894496,1,51.9816569930605
6,-2807.81657673019,0,38.8175266734206
6,-3285.18268531146,0,46.5623844360824
6,-3215.63468383673,1,42.2898797360981
6,-2297.23821161942,1,29.2033598901677
6,-3199.62191810792,0,41.931475911149
6,-4037.72155044981,0,54.70074218967
6,-2969.57737469031,0,39.3907991817059
6,-4188.2640720602,1,55.6098849259195
6,-3272.69182114758,1,40.1812463282145
6,-4258.6789765104,1,56.1187302646954
6,-3127.82008755641,1,39.8403265502812
6,-4103.00679186401,0,56.8351449292472
6,-3283.99054179207,1,41.2124088490431
6,-2803.27458305521,0,37.795971202505
6,-3936.73431066644,1,51.8072625630614
6,-3993.53033038239,0,53.7323139571231
6,-2115.41157923941,0,27.3083039086017
6,-4927.47857084541,1,67.062397155728
6,-2923.53102346448,1,35.6400570120601
6,-2767.93818608591,1,34.8580881647652
6,-1574.7435263011,0,20.8316629484759
6,-2109.82702939844,0,27.6347608997833
6,-2570.27406896497,1,32.8186760281989
6,-4557.9467435167,0,60.4525501806417
6,-4269.4677382815,0,57.3929046131096
6,-3561.01646864058,0,46.1138272173792
6,-2579.50566939328,0,35.7473836074551
6,-3250.01495304814,1,41.9831226787925
6,-4197.04505540361,0,56.2781966093763
6,-4176.77066402094,1,56.6569590811524
6,-4086.01378074054,1,53.1209127305363
6,-2906.9966219066,0,41.8531204742173
6,-2685.11117338121,0,37.1528311472879
6,-3402.57244787997,0,47.2690855555851
6,-4050.0644343404,0,54.4061179296909
6,-4150.69779465804,1,55.0249343260091
6,-3773.23290061558,0,52.3961699988433
6,-3732.5420562507,1,45.6182848441168
6,-2805.58263069869,0,38.4689687700358
6,-4516.73556352347,0,58.9771743660906
6,-3993.2609688692,1,49.9968292270078
6,-3814.53376181329,1,48.6229593426281
6,-2695.74180374325,1,33.5482042349721
6,-4143.19813211797,0,57.1293922728171
6,-1969.87566943762,0,27.3999460977459
6,-3684.90191227926,1,47.0549603615929
6,-3518.28879837162,0,48.3684519412931
6,-3790.82017813402,0,50.1582970214786
6,-3759.03196359147,0,50.3037133781125
6,-2888.78078922788,1,38.7333376028227
6,-3728.90224927185,0,49.4734475776858
6,-3853.24853171469,1,49.1219631124988
6,-4745.0930729279,0,64.0397555736952
6,-2779.23369881409,1,33.8800058977503
6,-4308.43647137959,0,56.0590856205834
6,-3637.01020359397,1,48.4998478510859
6,-3968.84997864825,1,52.451767844373
6,-4137.97764924958,1,53.7690854403812
6,-3487.29253392093,1,43.792057185312
6,-4066.29256844372,0,56.0284023114479
6,-3352.21675107685,0,47.7334110263001
6,-3162.37318756566,1,41.1197313314409
6,-3602.57759557003,1,47.4128104366982
6,-3687.74659137119,0,48.8073476569231
6,-3712.70675936186,0,49.5640765751939
6,-3132.43509161152,1,39.1108101662953
6,-4252.42324893889,0,59.9320341382312
6,-3988.63384517958,1,51.2200483235962
6,-3428.16716672501,0,46.9012374194741
6,-3083.76197537668,1,39.3691511364746
6,-2990.94644002794,1,38.4166299786704
6,-3624.45859925174,1,47.3218731675106
6,-3022.81358280103,1,39.0327506595798
6,-3484.62180906465,0,45.5567060739237
6,-2585.07154862222,1,35.1640694072878
7,4108.1362318559,1,44.8473036981974
7,4527.81083414332,1,49.887826391531
7,4407.85939883801,1,47.0956358512058
7,2970.76990885084,1,30.7269153372517
7,3702.01433547258,1,39.7356666489068
7,2663.8086537001,0,27.3546190442171
7,4834.32878828855,1,52.4170110799581
7,4573.19233661446,1,50.4602851119437
7,4407.1248071551,1,46.5623844360824
7,2950.57932283266,0,30.0089870331731
7,3929.7293958878,1,42.9705650863621
7,4146.237781208,0,43.4473308447607
7,4568.77763062131,1,51.9888365633148
7,5133.44353438374,0,55.6232040472977
7,3857.17433641211,0,40.1812463282145
7,5327.28304285551,0,57.14018472371
7,4294.81357195025,0,46.9793218466581
7,3581.31430380477,1,38.1660000904739
7,5503.06326515428,1,60.4525501806417
7,4905.8355034738,0,55.4187673168035
7,3680.92236091423,1,40.462408788252
7,4223.17852156381,0,46.3715664563869
7,4208.4384341335,0,45.9679027849479
7,4060.15732238028,1,41.9831226787925
7,5146.20562971719,0,54.930367984669
7,4898.6228980436,1,51.9578939487937
7,3703.11593781651,0,41.5379426343714
7,3926.55257788063,0,40.7639030660134
7,2909.3374673794,0,29.945793411896
7,3998.58987840468,0,43.5850780743648
7,2957.45427432602,1,30.6090535656536
7,3990.00646320747,0,42.8427850376741
7,4286.85064068727,0,47.2632586962504
7,3583.36428265194,0,39.769592651944
7,3333.2115067593,0,37.052199480697
7,4178.53978491498,0,45.9759075849148
7,5138.70376465474,0,55.5663511453324
7,4448.16525144935,0,46.9660844965846
7,4669.4000464877,0,52.1022717054258
7,2831.1306226137,0,29.2033598901677
7,4889.2829417306,0,55.0010998318849
7,3494.81270187577,1,38.2538798356255
7,3972.54769040607,0,44.4506755098079
7,4331.57971896914,0,44.7292686123764
7,2790.75646987405,0,30.0089870331731
7,3484.89704353508,0,35.8925298216015
7,3387.83984689183,1,37.6897873196468
7,5187.62509115135,1,56.0284023114479
7,2677.05077572429,1,26.9698312419272
7,5217.99651419682,1,58.9771743660906
7,3074.26711262177,0,30.3915336264427
7,3684.26499159504,0,38.0071393328571
7,3253.05900995976,0,32.3983956909544
7,4091.39825113185,1,45.6880205177136
7,2107.59562404373,0,20.8316629484759
7,3539.95518764749,0,37.8088622015535
7,5270.57127203564,1,55.5459426026155
7,3163.19511848294,0,33.5482042349721
7,4471.20964070846,1,48.0142305089904
7,3735.19862495147,0,39.4249334649708
7,3289.97446686972,0,35.4541756307739
7,5591.08450919178,0,62.5746620210595
7,5513.32263029382,0,60.0525582995126
7,2168.04155267807,0,21.5044186925784
7,4841.34540180629,1,53.1582540412371
7,3998.53632800612,1,44.0549088896736
7,3296.1908287072,1,35.0475361299257
7,4519.75550300634,0,49.4368261715014
7,4241.63621950175,0,43.1606026528788
7,5743.67084945286,1,66.1721119240674
7,4275.56781327489,0,46.288085434924
7,3767.53359055298,0,38.5317702299636
7,3241.9147309184,0,32.4270368549963
7,4723.23929041284,1,53.1825449103547
7,4948.8412072727,0,53.922439503738
7,4425.77172790553,1,48.8796267838724
7,4332.72945445896,1,46.2663746285633
7,5162.0566723778,1,54.5370853922876
7,3617.04170131523,0,38.3883794004336
7,3310.75393164193,0,35.945694001118
7,4429.24025866203,0,49.1582931041342
7,3578.35930954637,0,38.7282386482152
7,3597.19630508357,1,40.8318228545783
7,3483.28912156583,0,35.8510204948862
7,4196.90632355118,1,48.6215590290262
7,4152.71484562071,1,44.0146678017046
7,4496.96716263774,1,47.9284551175835
7,3709.07735374282,0,39.7356666489068
7,6357.43451293887,1,71.9401041216271
7,4883.8804816748,0,55.1569725738234
7,3157.78923795199,0,34.0274464681549
7,4767.72627235392,0,52.4419289512127
7,3369.52660171713,0,35.8317020101029
7,4337.71989586514,1,48.3810693579681
7,5594.32659164388,0,59.8536263389367
7,4923.97636070167,0,53.2546343735965
7,4821.76965443673,0,54.1915890261783
7,4443.90460183279,1,47.0932759983608
7,3500.31094211169,0,38.8852423250489
7,3352.42174740189,0,34.4896927125494
7,4215.39056645018,0,46.8809469439491
7,4507.6824067778,1,49.0711256753663
7,3899.07284050042,1,42.1505604027084
7,3720.50136514966,1,39.4249334649708
7,4004.46288319762,0,42.9705650863621
7,4098.78969997703,0,42.2119952875306
7,4553.26675760853,0,50.4602851119437
7,4443.70216638968,0,49.5851122069519
7,5075.33431032974,0,54.7954532393381
7,5487.51524514103,0,59.0200938592294
7,4327.50381557747,1,45.9759075849148
7,4374.96104676899,0,47.8120097112291
7,4635.92493093081,0,51.6383452802729
7,3158.72182125005,0,33.2874528362328
7,4759.78298978629,1,50.4602851119437
7,2982.98091021439,1,32.3983956909544
7,5029.62159488493,0,53.7983272910235
7,5452.93670787084,0,60.4206445668743
7,4951.74612042842,1,53.6723783307031
7,3989.28780917936,0,42.6725796720112
7,5403.08792240162,0,59.5183749177819
7,4160.19840628083,1,44.8813323696009
7,4502.35941038515,0,50.5219265516351
7,3208.10918315499,1,35.6782340024883
7,3975.32741613046,1,42.8125812227066
7,4495.93958114337,1,50.5932280243146
7,3300.22194944899,0,33.8800058977503
7,3252.64341784232,0,33.3063178333363
7,5435.7150418437,0,58.5753404138903
7,4505.09517873978,1,50.3037133781125
7,4573.56196349544,1,48.7636648489341
7,5562.27643224476,0,62.2267734111567
7,4907.8932926125,0,53.1822525061259
7,4125.22794972463,1,42.6640481856443
7,3802.76740366133,0,40.2127659999312
7,3537.00702284387,0,38.5722748934306
7,5473.69947150459,0,62.5589124019179
7,5808.64134062958,1,65.494975825238
7,4592.35180712522,0,49.2005958790561
7,3909.77309300553,0,40.9086806859127
7,4529.49241785313,0,47.9284551175835
7,3210.9742445747,0,32.9522675021734
7,3815.80768040451,0,42.599268557283
7,3363.68304279212,1,37.3008611274965
7,4688.43766987113,0,52.94628374561
7,3453.63765034088,0,35.1640694072878
7,3454.11029009724,0,36.7153619536588
7,3941.64126094124,0,41.8531204742173
7,4055.52256421671,1,45.5596599187368
7,3236.02098381321,0,33.3170725577206
7,4433.86585010162,1,47.9284551175835
7,4798.55664716525,1,53.4760228292035
7,2824.94161441261,1,30.8498220397105
7,6431.12843094644,0,71.9401041216271
7,4743.62521071671,0,51.1776082215998
7,4584.56068467197,1,50.4747061581161
7,4469.39357354486,1,48.8796267838724
7,3769.21052850692,0,42.3320049313933
7,3310.61684814917,1,35.116536505654
7,3343.20307717622,1,33.7773387559106
7,3773.0942559004,0,39.8903560320813
7,3227.25304739964,0,32.0202000629054
7,3112.26999636415,0,33.1054571988804
7,4153.29557717335,1,44.8646456690121
7,4057.68179298259,1,42.1550625985469
