"species","gdd","urban"
13,241.354455154924,1
13,238.342167371596,1
13,240.321354282568,0
13,253.980124829644,1
13,224.689517198416,0
13,235.572294104325,1
13,238.521128898092,1
13,246.909989965885,1
13,265.361641403027,1
13,241.883401637611,0
13,219.944232509735,0
13,229.787768547548,1
13,247.702101184606,1
13,234.287731876328,0
13,236.136285789419,1
13,261.950280059953,1
13,242.254095076312,1
13,230.423055050389,0
13,224.477289734673,0
13,231.87967814745,0
13,222.017600699486,0
13,226.957589419215,1
13,234.581386301711,1
13,246.266075437443,1
13,244.728560821567,1
13,218.89257404197,0
13,234.386490061176,0
13,245.555372195703,1
13,208.49497221255,0
13,230.925640945161,0
14,401.85080820171,1
14,301.917026432365,0
14,306.709112917995,0
14,316.904170386856,0
14,412.656103196626,1
14,326.024997061239,0
14,409.739066052526,1
14,305.986413457981,0
14,367.584283921253,1
14,384.005705231593,1
14,397.980607248662,1
14,315.898009012528,0
14,317.776442427418,0
14,401.174376035336,1
14,389.483760099783,1
14,326.408212013717,0
14,387.584221501777,1
14,381.398308795883,1
14,390.438813878637,1
14,398.798261062089,1
14,312.647034973633,0
14,321.333339167816,0
14,394.213053389643,1
14,381.307357207965,1
14,387.765146670167,1
14,388.321235597905,1
14,305.387628705039,0
14,404.782857469924,1
14,383.853140832369,1
14,298.738967908829,0
14,409.41631290743,1
14,380.492074757381,1
14,386.629478184034,1
14,295.55878371671,0
14,327.315377946385,0
14,324.598303030676,0
14,333.683100946191,0
14,323.282639043043,0
14,391.541332949509,1
14,399.571991542034,1
14,298.424286124319,0
14,411.356208487228,1
14,390.166326101107,1
14,318.369517865467,0
14,395.69857452009,1
14,404.542517815674,1
14,323.402824236602,0
14,406.028112182636,1
14,387.334831589498,1
14,314.931819934074,0
14,401.120785492348,1
14,390.130130510469,1
14,318.352144641332,0
14,299.894536230741,0
14,387.172106792106,1
14,315.306564110788,0
14,327.176226496682,0
14,406.143170087593,1
14,390.276474162857,1
14,389.05908983676,1
14,398.947285045806,1
14,309.702295193666,0
14,406.092089842986,1
14,311.441201429088,0
14,380.323173769089,1
14,391.591786907695,1
14,302.865296415125,0
14,320.252981839631,0
14,395.211543376112,1
14,399.299711563466,1
14,414.209889576215,1
14,409.654603871323,1
14,298.340231723388,0
14,410.094073592139,1
14,302.766605749613,0
14,327.5109125276,0
14,298.98465441218,0
14,398.421637972249,1
14,289.679065784945,0
14,382.699789014235,1
14,391.604877631124,1
14,390.121546975922,1
14,313.680828557298,0
14,322.83741227881,0
14,308.267795476523,0
14,305.191339094555,0
14,386.284087036611,1
14,393.935205494178,1
14,305.020776550924,0
14,309.155175399401,0
14,396.664430956869,1
14,301.340974194396,0
14,412.855082716391,1
14,399.012530336984,1
14,389.007751385762,1
14,321.37861004404,0
14,383.293574009206,1
14,313.924687183067,0
14,382.971307784543,1
14,312.111996405578,0
15,255.576620854664,0
15,232.507800236634,1
15,230.771001163562,1
15,229.740824626233,1
15,236.317645815819,0
15,229.232510130695,0
15,249.252503561737,0
15,239.385582613044,0
15,250.949606534176,1
15,249.162413002307,1
15,258.175221793274,0
15,265.400344428001,0
15,234.328586037816,1
15,252.906569153426,0
15,229.903169119526,0
15,239.330675451142,1
15,236.009388140789,1
15,214.982464254496,1
15,246.604898013752,0
15,250.037284531508,0
15,242.995992390569,1
15,224.895690214266,1
15,255.91833080631,0
15,248.087161768818,1
15,269.165959081345,0
15,240.884935103349,1
15,234.912592761955,1
15,231.561837999991,1
15,235.854485717071,1
15,237.541053661017,0
15,231.842823804058,0
15,243.72581869421,1
15,242.697203533502,0
15,234.420591549369,1
15,244.373828658053,0
15,262.987667696974,0
15,255.850725434876,0
15,250.953746689987,0
15,244.980151284217,0
15,228.510130643981,1
15,245.23174494015,0
15,230.235496003071,1
15,235.886704896906,1
15,232.550692419534,1
15,233.712855085973,1
15,237.003090501222,1
15,240.64700945266,1
15,251.956517148285,0
15,244.238921392003,0
15,241.227945214763,0
15,241.90747151322,1
15,245.468828493299,1
15,241.486800383415,1
15,252.623313124322,0
15,237.564572543607,1
15,257.896873147488,1
15,253.33327365108,1
15,233.345991049274,1
15,252.394596348721,1
15,247.506463208622,0
15,239.530354501489,0
15,232.681104264418,1
15,242.63541279416,1
15,240.424051313766,0
15,235.739897992303,1
15,235.46951286271,1
15,239.219254218071,1
15,237.411841305126,1
15,218.74114600668,1
15,239.100730223843,1
15,250.592408776473,1
15,223.571871958057,1
15,257.605030121494,1
15,246.188568003321,1
15,240.846432121611,0
15,235.970759673347,1
15,235.694655748163,1
15,229.209065508066,0
15,222.015709558852,0
15,233.865388368066,1
15,249.630487921341,0
15,260.271428787754,1
15,237.484059358621,0
15,227.796734532671,1
15,227.544168912657,1
15,221.952353636524,1
15,246.214026132074,0
15,255.113435449203,1
15,236.434278934513,1
15,247.29712041801,0
15,236.245100717637,0
15,234.411804592466,1
15,232.620394179556,1
15,252.057987619596,1
15,235.488694186711,0
15,232.867515207086,0
15,240.888465536139,1
15,250.695534885166,1
15,238.734489092403,0
15,223.851928623818,1
16,315.879365099344,0
16,296.573986160744,0
16,354.253060627918,1
16,340.667237658856,1
16,333.821290751358,1
16,343.245425815997,1
16,331.640755658728,1
16,301.473923140118,0
16,353.998261057515,1
16,298.003504039867,0
16,326.499479631521,1
16,295.255641447539,0
16,288.958493603929,0
16,283.719806482927,0
16,342.3583881879,1
16,270.474274515295,0
16,339.444164681805,1
16,281.050029024024,0
16,362.128750861869,1
16,269.815636131549,0
16,339.460433981923,1
16,279.356797385546,0
16,335.346803687758,1
16,349.012324425967,1
16,360.810055134677,1
16,298.361691832033,0
16,278.013519505468,0
16,284.28626633583,0
16,292.442756127092,0
16,296.805839519415,0
16,345.588255405231,1
16,279.796087769782,0
16,349.205047400438,1
16,331.470962950214,1
16,283.953274664382,0
16,347.644756095692,1
16,299.607888137119,0
16,322.190858487171,1
16,273.9539037762,0
16,288.101902894263,0
16,290.057086949451,0
16,349.612956449701,1
16,289.943826429859,0
16,300.354045384594,0
16,283.454919341204,0
16,337.941689871448,1
16,355.577212225333,1
16,277.446504973753,0
16,303.905286957581,0
16,325.000980685334,1
16,324.355588080681,1
16,341.84611982096,1
16,342.885678873083,1
16,332.587062635771,1
16,353.786586119048,1
16,345.144309847825,1
16,283.616130385869,0
16,285.17740521385,0
16,331.972469105865,1
16,340.121616754313,1
16,343.515891901256,1
16,289.311527217323,0
16,295.727126796485,0
16,298.477920223456,0
16,318.551366219323,0
16,335.925912119001,1
16,332.944386018356,1
16,291.706002640315,0
16,279.359856046567,0
16,344.172802548471,1
16,325.089305192652,1
16,334.634825465081,1
16,341.445307962813,1
16,333.752767341758,1
16,304.613515592005,0
16,323.915452129369,1
16,302.018520959807,0
16,324.217624068961,1
16,285.667851278714,0
16,355.550055634303,1
16,284.986920003994,0
16,289.529935338888,0
16,328.882943863996,1
16,286.207170101279,0
16,296.761122671938,0
16,292.858082243093,0
16,344.98138445325,1
16,342.029812643969,1
16,289.557704599131,0
16,361.04836639566,1
16,282.018538479321,0
16,274.856208534134,0
16,298.374047955498,0
16,288.282593035932,0
16,342.635566102535,1
16,262.176481837102,0
16,343.405337759785,1
16,294.140284231129,0
16,338.771860930837,1
16,290.209055821021,0
17,318.041834501599,1
17,312.532193681254,1
17,247.385709510762,0
17,216.432399305757,0
17,320.9280882112,1
17,232.666691068959,0
17,299.721576762804,1
17,251.37147264566,0
17,306.998683828945,1
17,313.476218969845,1
17,297.149794926409,1
17,240.287454643532,0
17,265.645358678193,0
17,236.527583422549,0
17,310.919743877743,1
17,330.988353893986,1
17,256.215098435796,0
17,216.431220889702,0
17,226.447979261114,0
17,248.475071785267,0
17,235.666728037638,0
17,302.958985356455,1
17,315.662187114509,1
17,309.302688530248,1
17,305.058719915283,1
17,244.92199052251,0
17,259.401933427432,0
17,312.195041499072,1
17,239.161785360999,0
17,305.189532512068,1
17,301.815300395727,1
17,242.699128570032,0
17,222.133161113402,0
17,241.634178454554,0
17,250.279724634418,0
17,247.835850713632,0
17,313.865786908648,1
17,312.038904011555,1
17,255.600336263461,0
17,242.956448409243,0
17,237.794695836495,0
17,242.375252517312,0
17,234.44301673436,0
17,310.607741647914,1
17,254.402378427644,0
17,289.071254796237,1
17,223.974251568493,0
17,244.555902232197,0
17,247.985729808678,0
17,294.401298397326,1
17,310.853382505257,1
17,255.567162888151,0
17,224.288143858872,0
17,238.956133777169,0
17,300.031574250218,1
17,232.603822478389,0
17,315.200997937059,1
17,310.108631822577,1
17,254.41883907546,0
17,320.176472547489,1
17,308.926618140078,1
17,316.787863929008,1
17,224.612889921391,0
17,297.232260297793,1
17,317.989544907039,1
17,235.414497524724,0
17,246.122182284616,0
17,252.9441972576,0
17,303.814517891769,1
17,239.694309153153,0
17,317.373610092552,1
17,242.27347086367,0
17,257.857152014933,0
17,248.567046510454,0
17,246.892080425259,0
17,307.848071741523,1
17,255.874411559406,0
17,316.12677656482,1
17,237.767580045198,0
17,295.305398635153,1
17,321.401290390137,1
17,301.403684710418,1
17,295.597022954698,1
17,226.012507341445,0
17,302.320929650047,1
17,292.59222135265,1
17,319.080814175315,1
17,301.368776790489,1
17,244.510904791174,0
17,232.946435102483,0
17,309.40256137204,1
17,308.875657250731,1
17,243.4828534005,0
17,238.156568772849,0
17,321.055292089005,1
17,234.365583419043,0
17,237.255806438981,0
17,251.020340445048,0
17,236.345884511474,0
17,321.747044869523,1
18,215.350379349237,1
18,251.056742502956,0
18,246.494789038082,0
18,221.368629612997,1
18,210.716597264808,1
18,217.443105132659,1
18,233.181598886116,1
18,258.623804499191,0
18,255.023755817298,0
18,263.224425895721,0
18,220.362120980474,1
18,244.960824213158,0
18,231.885871031144,1
18,214.030952145586,1
18,253.721763981153,0
18,242.700546248251,0
18,253.762403324582,0
18,255.583161252532,0
18,238.65984043414,0
18,241.566150767935,0
18,224.723270495147,1
18,227.573638838184,1
18,213.372557128901,1
18,256.322831945001,0
18,210.434741464349,1
18,205.363278800091,1
18,243.169274685376,0
18,246.644536471128,0
18,219.329303780123,1
18,231.263474407303,1
18,251.365004239097,0
18,256.717318297464,0
18,253.550821991714,0
18,225.944170177305,1
18,224.038372990367,1
18,219.700383646594,1
18,246.961513699602,0
18,222.077600682256,1
18,220.167577778764,1
18,226.364531902457,1
18,230.324235647015,1
18,229.452641618267,1
18,265.917386838851,0
18,219.863556174447,1
18,207.571830479518,1
18,239.508116509722,0
18,257.878084848925,0
18,220.131349523164,1
18,200.92651182644,1
18,223.747810194205,1
18,206.70674162619,1
18,249.102081906141,0
18,210.40959383497,1
18,227.131463110136,1
18,220.903978135265,1
18,259.572879703209,0
18,211.557571814204,1
18,252.565882158336,0
18,205.416702582082,1
18,230.38148779554,1
18,248.115914904473,0
18,200.65321218368,1
18,213.394934704642,1
18,217.604565561821,1
18,256.065798401175,0
18,222.542199325347,1
18,206.441722051452,1
18,220.226141840789,1
18,213.534488498388,1
18,220.204347348511,1
18,253.112806585254,0
18,254.274893101159,0
18,214.922588906505,1
18,248.517618887432,0
18,200.304449112308,1
18,233.873300277693,0
18,222.42299144164,1
18,254.404051285843,0
18,203.013770610906,1
18,262.855093518977,0
18,230.252221757448,1
18,247.770538542166,0
18,245.596976748044,0
18,251.729692781272,0
18,238.530423255176,0
18,266.60577310881,0
18,217.917309951445,1
18,265.92143825803,0
18,273.616127833063,0
18,220.885486554403,1
18,247.011815107677,0
18,229.841893867842,1
18,228.57542879886,1
18,243.1983845893,0
18,242.884522154358,0
18,253.600399554069,0
18,222.382684005829,1
18,245.693064450012,0
18,213.655665267383,1
18,208.615372908118,1
19,239.561998831285,0
19,292.376903947657,1
19,248.128398110383,0
19,257.304887715334,0
19,289.276905994486,1
19,303.5109082499,1
19,286.821769422338,1
19,248.096191928709,0
19,299.196187696129,1
19,240.977483032619,0
19,234.431693267982,0
19,289.41516830317,1
19,249.920240874925,0
19,289.124241750676,1
19,243.261275208302,0
19,279.081858341858,1
19,232.736980660932,0
19,247.578738259511,0
19,300.324306275727,1
19,260.083113135787,0
19,303.996437282451,1
19,235.265878315506,0
19,289.187281859445,1
19,238.412644744096,0
19,226.1855318238,0
19,232.885522441667,0
19,253.077723060669,0
19,225.496571380979,0
19,293.801537651279,1
19,269.092442122338,0
19,248.535364438319,0
19,260.674000041119,0
19,276.689393341308,1
19,279.850422365273,1
19,300.161660446369,1
19,257.12072487998,0
19,289.705864919312,1
19,310.880995838972,1
19,257.487497531278,0
19,255.248928534084,0
19,294.850682979302,1
19,295.440018547376,1
19,256.625885914952,0
19,232.216594264249,0
19,242.915295270935,0
19,272.977612969055,1
19,302.38799753236,1
19,263.882812275014,0
19,261.319839461863,0
19,256.858757877746,0
19,243.514196994859,0
19,301.705822781755,1
19,296.587058996551,1
19,294.784786797607,1
19,255.466740480207,0
19,285.221522048782,1
19,243.985419536914,0
19,288.371174723977,1
19,246.638673660661,0
19,247.405117812906,0
19,307.967331765878,1
19,237.795623169659,0
19,228.277855640127,0
19,254.823677822891,0
19,256.199983113875,0
19,244.28242035842,0
19,314.99747166574,1
19,272.869289593981,1
19,281.213908614115,1
19,300.120266891802,1
19,298.906174407383,1
19,250.448331580619,0
19,286.775493891838,1
19,296.992918445044,1
19,292.594013193407,1
19,295.573998357148,1
19,246.840389554129,0
19,261.665308864437,0
19,254.111402815603,0
19,295.954811761743,1
19,258.353267494405,0
19,290.178634517575,1
19,256.039369712949,0
19,294.334835860327,1
19,294.643788649971,1
19,276.336100592595,1
19,272.856622644568,1
19,292.40862004418,1
19,236.152172691301,0
19,232.09878316602,0
19,253.643266716385,0
19,297.492357207815,1
19,241.623238746209,0
19,248.738878220035,0
19,252.876067850932,0
19,281.476925175898,1
19,250.56556228882,0
19,289.258835836456,1
19,252.963019113325,0
19,259.777487788663,0
20,234.422047593874,1
20,214.527572109065,0
20,223.936780800696,1
20,206.292604705914,0
20,201.5429016005,1
20,209.380649702877,0
20,218.972208165585,1
20,223.322788019415,0
20,204.359259758249,0
20,212.071198549544,1
20,217.928828388119,0
20,223.926221237054,1
20,207.00364967222,0
20,193.958069187703,0
20,199.892599418456,1
20,210.100790209456,1
20,210.645746484064,1
20,225.380180671167,1
20,195.551052496125,0
20,217.850834727403,0
20,216.631239148898,1
20,226.526711524815,1
20,214.356974118019,0
20,207.689452028096,1
20,193.707826877918,0
20,194.763379793913,1
20,207.246620056655,1
20,209.710889846638,0
20,204.40261548074,0
20,218.655334509923,0
20,210.229839166883,0
20,214.028368867636,1
20,191.302580624626,0
20,216.838977263163,0
20,228.555857183554,0
20,201.110476777452,1
20,198.696728806373,1
20,215.470134739696,1
20,221.580195137715,1
20,209.211608185922,0
20,204.595910862943,0
20,224.423687433762,0
20,193.727785859134,1
20,198.875614280474,0
20,214.250808513001,1
20,235.840897142379,0
20,203.778998625715,1
20,222.361804452492,1
20,217.104373404775,1
20,204.600137300173,1
20,217.649168209408,0
20,207.960044511785,1
20,207.416048740768,1
20,236.701908299347,1
20,207.96230343574,0
20,209.643643916097,0
20,227.7377039315,1
20,209.668417231123,0
20,226.96467365733,0
20,210.734874624446,1
20,228.16815576899,1
20,203.398450045698,0
20,219.873751991602,0
20,210.019929529353,0
20,236.800862900018,1
20,215.346568362032,0
20,234.476222030254,0
20,217.79322381693,0
20,209.689571986522,1
20,199.329800742117,0
20,223.602057192344,1
20,198.41793919982,1
20,228.681849320608,0
20,214.01396854591,0
20,237.035468611346,1
20,219.172989015679,1
20,211.314525996512,1
20,192.441240213103,1
20,210.429902804762,1
20,223.504146498319,0
20,197.569824153875,0
20,220.161542705935,0
20,213.446214757274,1
20,222.219181171274,0
20,180.8424360993,1
20,215.683245550865,0
20,199.91360776094,0
20,203.298054582273,1
20,220.275924914425,1
20,226.575076613619,1
20,223.568974328138,1
20,202.834033338343,0
20,227.446149634984,1
20,191.069820106292,0
20,202.26034707348,1
20,211.074815021755,1
20,226.218419584025,1
20,212.851242184995,0
20,197.948271647611,0
20,203.291177631329,1
