"id","provenance.lat","provenance.long","genus","species","year","budburst","leafout","yr.end","gdd.start","type","climatetype","id_year_type","gdd_bb","gdd_dvr","fs.count"
"92206",42.130481,-70.950015,"Acer","saccharum",2016,115,117,366,46,"Treespotters","weldhill","92206;2016;weldhill",454.007727272727,22.1325531914894,0
"92206",42.130481,-70.950015,"Acer","saccharum",2017,107,113,365,46,"Treespotters","weldhill","92206;2017;weldhill",349.632608695652,62.0740425531915,0
"92206",42.130481,-70.950015,"Acer","saccharum",2019,109,111,365,46,"Treespotters","weldhill","92206;2019;weldhill",295.035,54.6269565217391,0
"92208",42.307153,-71.120872,"Acer","saccharum",2016,121,130,366,46,"Treespotters","weldhill","92208;2016;weldhill",506.352944664032,84.9637234042553,0
"92208",42.307153,-71.120872,"Acer","saccharum",2017,101,113,365,46,"Treespotters","weldhill","92208;2017;weldhill",261.100434782609,144.885531914894,0
"92208",42.307153,-71.120872,"Acer","saccharum",2019,109,120,365,46,"Treespotters","weldhill","92208;2019;weldhill",295.035,140.666086956522,0
"92203",44.89206,-122.914957,"Acer","saccharum",2016,130,133,366,46,"Treespotters","weldhill","92203;2016;weldhill",588.275118577075,57.1846808510638,0
"92203",44.89206,-122.914957,"Acer","saccharum",2017,127,131,365,46,"Treespotters","weldhill","92203;2017;weldhill",577.892173913044,44.0041489361702,0
"92203",44.89206,-122.914957,"Acer","saccharum",2018,125,127,365,46,"Treespotters","weldhill","92203;2018;weldhill",487.634920948617,44.7136170212766,0
"92203",44.89206,-122.914957,"Acer","saccharum",2019,120,126,365,46,"Treespotters","weldhill","92203;2019;weldhill",415.871086956522,64.7439130434783,0
"169171",42.307153,-71.120872,"Viburnum","nudum",2019,173,109,365,46,"Treespotters","weldhill","169171;2019;weldhill",NA,NA,NA
"166763",42.307153,-71.120872,"Acer","rubrum",2019,103,115,365,46,"Treespotters","weldhill","166763;2019;weldhill",218.850217391304,172.137391304348,0
"166764",43.765837,-73.756662,"Acer","rubrum",2019,103,111,365,46,"Treespotters","weldhill","166764;2019;weldhill",218.850217391304,128.165217391304,0
"166765",42.683669,-70.98483,"Acer","rubrum",2019,91,111,365,46,"Treespotters","weldhill","166765;2019;weldhill",132.300652173913,200.926086956522,0
"166767",42.307153,-71.120872,"Acer","rubrum",2019,106,115,365,46,"Treespotters","weldhill","166767;2019;weldhill",256.628043478261,126.645652173913,0
"166766",42.307153,-71.120872,"Acer","rubrum",2019,107,111,365,46,"Treespotters","weldhill","166766;2019;weldhill",266.564565217391,73.2039130434783,0
"166780",42.307153,-71.120872,"Hamamelis","virginiana",2019,109,111,365,46,"Treespotters","weldhill","166780;2019;weldhill",295.035,54.6269565217391,0
"166779",42.307153,-71.120872,"Hamamelis","virginiana",2019,109,111,365,46,"Treespotters","weldhill","166779;2019;weldhill",295.035,54.6269565217391,0
"166776",NA,NA,"Hamamelis","virginiana",2019,109,115,365,46,"Treespotters","weldhill","166776;2019;weldhill",295.035,98.5991304347826,0
"166777",NA,NA,"Hamamelis","virginiana",2019,109,109,365,46,"Treespotters","weldhill","166777;2019;weldhill",295.035,19.83,0
"166778",42.307153,-71.120872,"Hamamelis","virginiana",2019,109,115,365,46,"Treespotters","weldhill","166778;2019;weldhill",295.035,98.5991304347826,0
"166768",45.560024,-73.563159,"Vaccinium","corymbosum",2019,107,111,365,46,"Treespotters","weldhill","166768;2019;weldhill",266.564565217391,73.2039130434783,0
"166769",42.32844,-72.522852,"Vaccinium","corymbosum",2019,106,117,365,46,"Treespotters","weldhill","166769;2019;weldhill",256.628043478261,143.115652173913,0
"166775",42.307153,-71.120872,"Vaccinium","corymbosum",2019,105,111,365,46,"Treespotters","weldhill","166775;2019;weldhill",247.15847826087,96.4917391304348,0
"166773",NA,NA,"Vaccinium","corymbosum",2019,104,117,365,46,"Treespotters","weldhill","166773;2019;weldhill",233.340217391304,171.423913043478,0
"166774",NA,NA,"Vaccinium","corymbosum",2019,104,117,365,46,"Treespotters","weldhill","166774;2019;weldhill",233.340217391304,171.423913043478,0
"169166",43.765837,-73.756662,"Viburnum","nudum",2019,101,103,365,46,"Treespotters","weldhill","169166;2019;weldhill",193.505434782609,31.3260869565217,0
"169165",43.765837,-73.756662,"Viburnum","nudum",2019,117,103,365,46,"Treespotters","weldhill","169165;2019;weldhill",NA,NA,NA
"169167",43.765837,-73.756662,"Viburnum","nudum",2019,117,103,365,46,"Treespotters","weldhill","169167;2019;weldhill",NA,NA,NA
"169168",43.765837,-73.756662,"Viburnum","nudum",2019,115,103,365,46,"Treespotters","weldhill","169168;2019;weldhill",NA,NA,NA
"ACEPEN_HF_12_12",42.531705,-72.18992,"Acer","pensylvanicum",2017,110,126,365,46,"Common Garden","weldhill","ACEPEN_HF_12_12;2017;weldhill",373.486086956522,191.231276595745,0
"ACEPEN_HF_12_2",42.531705,-72.18992,"Acer","pensylvanicum",2017,93,126,365,46,"Common Garden","weldhill","ACEPEN_HF_12_2;2017;weldhill",184.920869565217,359.952234042553,0
"ACEPEN_HF_12_3",42.531705,-72.18992,"Acer","pensylvanicum",2017,110,147,365,46,"Common Garden","weldhill","ACEPEN_HF_12_3;2017;weldhill",373.486086956522,464.053510638298,0
"ACEPEN_HF_12_5",42.531705,-72.18992,"Acer","pensylvanicum",2017,110,126,365,46,"Common Garden","weldhill","ACEPEN_HF_12_5;2017;weldhill",373.486086956522,191.231276595745,0
"ACEPEN_WM_5_2",44.112337,-71.230138,"Acer","pensylvanicum",2017,110,126,365,46,"Common Garden","weldhill","ACEPEN_WM_5_2;2017;weldhill",373.486086956522,191.231276595745,0
"ACEPEN_WM_5_5",44.112337,-71.230138,"Acer","pensylvanicum",2017,104,126,365,46,"Common Garden","weldhill","ACEPEN_WM_5_5;2017;weldhill",295.147391304348,262.408085106383,0
"ACESPI_GR_4_7",44.794942,-71.146683,"Acer","spicatum",2017,104,126,365,46,"Common Garden","weldhill","ACESPI_GR_4_7;2017;weldhill",295.147391304348,262.408085106383,0
"ALNINC_GR_11_1",44.794942,-71.146683,"Alnus","incana",2017,104,126,365,46,"Common Garden","weldhill","ALNINC_GR_11_1;2017;weldhill",295.147391304348,262.408085106383,0
"ALNINC_GR_8_5",44.794942,-71.146683,"Alnus","incana",2017,110,126,365,46,"Common Garden","weldhill","ALNINC_GR_8_5;2017;weldhill",373.486086956522,191.231276595745,0
"ALNINC_HF_8_12",42.531705,-72.18992,"Alnus","incana",2017,110,126,365,46,"Common Garden","weldhill","ALNINC_HF_8_12;2017;weldhill",373.486086956522,191.231276595745,0
"ALNINC_HF_9_15",42.531705,-72.18992,"Alnus","incana",2017,104,126,365,46,"Common Garden","weldhill","ALNINC_HF_9_15;2017;weldhill",295.147391304348,262.408085106383,0
"ALNINC_HF_9_9",42.531705,-72.18992,"Alnus","incana",2017,110,126,365,46,"Common Garden","weldhill","ALNINC_HF_9_9;2017;weldhill",373.486086956522,191.231276595745,0
"ALNINC_SH_4_2",45.932675,-74.02507,"Alnus","incana",2017,104,126,365,46,"Common Garden","weldhill","ALNINC_SH_4_2;2017;weldhill",295.147391304348,262.408085106383,0
"ALNINC_SH_5_2",45.932675,-74.02507,"Alnus","incana",2017,104,126,365,46,"Common Garden","weldhill","ALNINC_SH_5_2;2017;weldhill",295.147391304348,262.408085106383,0
"ALNINC_SH_6_12",45.932675,-74.02507,"Alnus","incana",2017,110,126,365,46,"Common Garden","weldhill","ALNINC_SH_6_12;2017;weldhill",373.486086956522,191.231276595745,0
"ALNINC_SH_8_9",45.932675,-74.02507,"Alnus","incana",2017,104,126,365,46,"Common Garden","weldhill","ALNINC_SH_8_9;2017;weldhill",295.147391304348,262.408085106383,0
"ALNINC_WM_1_3",44.112337,-71.230138,"Alnus","incana",2017,104,126,365,46,"Common Garden","weldhill","ALNINC_WM_1_3;2017;weldhill",295.147391304348,262.408085106383,0
"ALNINC_WM_2_1",44.112337,-71.230138,"Alnus","incana",2017,104,126,365,46,"Common Garden","weldhill","ALNINC_WM_2_1;2017;weldhill",295.147391304348,262.408085106383,0
"ALNINC_WM_5_1",44.112337,-71.230138,"Alnus","incana",2017,104,147,365,46,"Common Garden","weldhill","ALNINC_WM_5_1;2017;weldhill",295.147391304348,535.230319148936,0
"ALNINC_WM_5_2",44.112337,-71.230138,"Alnus","incana",2017,104,118,365,46,"Common Garden","weldhill","ALNINC_WM_5_2;2017;weldhill",295.147391304348,169.408191489362,0
"AMECAN_GR_10_5",44.794942,-71.146683,"Amelanchier","canadensis",2017,104,126,365,46,"Common Garden","weldhill","AMECAN_GR_10_5;2017;weldhill",295.147391304348,262.408085106383,0
"AMECAN_GR_10_6",44.794942,-71.146683,"Amelanchier","canadensis",2017,110,165,365,46,"Common Garden","weldhill","AMECAN_GR_10_6;2017;weldhill",373.486086956522,766.617340425532,0
"AROMEL_HF_10_11",42.531705,-72.18992,"Aronia","melonacarpa",2017,104,165,365,46,"Common Garden","weldhill","AROMEL_HF_10_11;2017;weldhill",295.147391304348,837.79414893617,0
"AROMEL_HF_4_8",42.531705,-72.18992,"Aronia","melonacarpa",2017,104,126,365,46,"Common Garden","weldhill","AROMEL_HF_4_8;2017;weldhill",295.147391304348,262.408085106383,0
"AROMEL_HF_8_11",42.531705,-72.18992,"Aronia","melonacarpa",2017,104,126,365,46,"Common Garden","weldhill","AROMEL_HF_8_11;2017;weldhill",295.147391304348,262.408085106383,0
"AROMEL_WM_7_8",44.112337,-71.230138,"Aronia","melonacarpa",2017,104,126,365,46,"Common Garden","weldhill","AROMEL_WM_7_8;2017;weldhill",295.147391304348,262.408085106383,0
"BETALL_GR_12_1",44.794942,-71.146683,"Betula","alleghaniensis",2017,110,126,365,46,"Common Garden","weldhill","BETALL_GR_12_1;2017;weldhill",373.486086956522,191.231276595745,0
"BETALL_GR_12_3",44.794942,-71.146683,"Betula","alleghaniensis",2017,110,126,365,46,"Common Garden","weldhill","BETALL_GR_12_3;2017;weldhill",373.486086956522,191.231276595745,0
"BETALL_GR_13_2",44.794942,-71.146683,"Betula","alleghaniensis",2017,110,126,365,46,"Common Garden","weldhill","BETALL_GR_13_2;2017;weldhill",373.486086956522,191.231276595745,0
"BETALL_GR_13_3",44.794942,-71.146683,"Betula","alleghaniensis",2017,110,126,365,46,"Common Garden","weldhill","BETALL_GR_13_3;2017;weldhill",373.486086956522,191.231276595745,0
"BETALL_GR_9_3",44.794942,-71.146683,"Betula","alleghaniensis",2017,118,126,365,46,"Common Garden","weldhill","BETALL_GR_9_3;2017;weldhill",464.513043478261,112.101170212766,0
"BETALL_SH_4_9",45.932675,-74.02507,"Betula","alleghaniensis",2017,110,126,365,46,"Common Garden","weldhill","BETALL_SH_4_9;2017;weldhill",373.486086956522,191.231276595745,0
"BETALL_SH_9_6",45.932675,-74.02507,"Betula","alleghaniensis",2017,110,126,365,46,"Common Garden","weldhill","BETALL_SH_9_6;2017;weldhill",373.486086956522,191.231276595745,0
"BETALL_WM_8_1",44.112337,-71.230138,"Betula","alleghaniensis",2017,110,126,365,46,"Common Garden","weldhill","BETALL_WM_8_1;2017;weldhill",373.486086956522,191.231276595745,0
"BETALL_WM_8_5",44.112337,-71.230138,"Betula","alleghaniensis",2017,104,126,365,46,"Common Garden","weldhill","BETALL_WM_8_5;2017;weldhill",295.147391304348,262.408085106383,0
"BETALL_WM_9_5",44.112337,-71.230138,"Betula","alleghaniensis",2017,110,126,365,46,"Common Garden","weldhill","BETALL_WM_9_5;2017;weldhill",373.486086956522,191.231276595745,0
"BETPAP_SH_1_1",45.932675,-74.02507,"Betula","papyrifera",2017,104,126,365,46,"Common Garden","weldhill","BETPAP_SH_1_1;2017;weldhill",295.147391304348,262.408085106383,0
"BETPOP_GR_5_1",44.794942,-71.146683,"Betula","populifolia",2017,104,147,365,46,"Common Garden","weldhill","BETPOP_GR_5_1;2017;weldhill",295.147391304348,535.230319148936,0
"BETPOP_GR_5_12",44.794942,-71.146683,"Betula","populifolia",2017,104,126,365,46,"Common Garden","weldhill","BETPOP_GR_5_12;2017;weldhill",295.147391304348,262.408085106383,0
"BETPOP_GR_5_3",44.794942,-71.146683,"Betula","populifolia",2017,104,126,365,46,"Common Garden","weldhill","BETPOP_GR_5_3;2017;weldhill",295.147391304348,262.408085106383,0
"BETPOP_GR_5_6",44.794942,-71.146683,"Betula","populifolia",2017,104,126,365,46,"Common Garden","weldhill","BETPOP_GR_5_6;2017;weldhill",295.147391304348,262.408085106383,0
"BETPOP_HF_1_2",42.531705,-72.18992,"Betula","populifolia",2017,110,126,365,46,"Common Garden","weldhill","BETPOP_HF_1_2;2017;weldhill",373.486086956522,191.231276595745,0
"BETPOP_HF_3_1",42.531705,-72.18992,"Betula","populifolia",2017,110,126,365,46,"Common Garden","weldhill","BETPOP_HF_3_1;2017;weldhill",373.486086956522,191.231276595745,0
"BETPOP_HF_4_9",42.531705,-72.18992,"Betula","populifolia",2017,110,126,365,46,"Common Garden","weldhill","BETPOP_HF_4_9;2017;weldhill",373.486086956522,191.231276595745,0
"BETPOP_WM_7_1",44.112337,-71.230138,"Betula","populifolia",2017,104,126,365,46,"Common Garden","weldhill","BETPOP_WM_7_1;2017;weldhill",295.147391304348,262.408085106383,0
"BETPOP_WM_7_15",44.112337,-71.230138,"Betula","populifolia",2017,104,126,365,46,"Common Garden","weldhill","BETPOP_WM_7_15;2017;weldhill",295.147391304348,262.408085106383,0
"BETPOP_WM_7_3",44.112337,-71.230138,"Betula","populifolia",2017,110,126,365,46,"Common Garden","weldhill","BETPOP_WM_7_3;2017;weldhill",373.486086956522,191.231276595745,0
"DIELON_GR_5_7",44.794942,-71.146683,"Diervilla","lonicera",2017,104,126,365,46,"Common Garden","weldhill","DIELON_GR_5_7;2017;weldhill",295.147391304348,262.408085106383,0
"DIELON_GR_8_13",44.794942,-71.146683,"Diervilla","lonicera",2017,104,126,365,46,"Common Garden","weldhill","DIELON_GR_8_13;2017;weldhill",295.147391304348,262.408085106383,0
"DIELON_HF_1_13",42.531705,-72.18992,"Diervilla","lonicera",2017,83,126,365,46,"Common Garden","weldhill","DIELON_HF_1_13;2017;weldhill",144.355217391304,383.879468085106,0
"DIELON_HF_2_13",42.531705,-72.18992,"Diervilla","lonicera",2017,93,126,365,46,"Common Garden","weldhill","DIELON_HF_2_13;2017;weldhill",184.920869565217,359.952234042553,0
"DIELON_SH_2_13",45.932675,-74.02507,"Diervilla","lonicera",2017,93,126,365,46,"Common Garden","weldhill","DIELON_SH_2_13;2017;weldhill",184.920869565217,359.952234042553,0
"DIELON_SH_4_10",45.932675,-74.02507,"Diervilla","lonicera",2017,110,147,365,46,"Common Garden","weldhill","DIELON_SH_4_10;2017;weldhill",373.486086956522,464.053510638298,0
"DIELON_SH_4_7",45.932675,-74.02507,"Diervilla","lonicera",2017,104,147,365,46,"Common Garden","weldhill","DIELON_SH_4_7;2017;weldhill",295.147391304348,535.230319148936,0
"SAMRAC_GR_7_7",44.794942,-71.146683,"Sambucus","racemosa",2017,83,126,365,46,"Common Garden","weldhill","SAMRAC_GR_7_7;2017;weldhill",144.355217391304,383.879468085106,0
"SAMRAC_HF_XX_13",42.531705,-72.18992,"Sambucus","racemosa",2017,83,126,365,46,"Common Garden","weldhill","SAMRAC_HF_XX_13;2017;weldhill",144.355217391304,383.879468085106,0
"SORAME_GR_9_7",44.794942,-71.146683,"Sorbus","americana",2017,104,147,365,46,"Common Garden","weldhill","SORAME_GR_9_7;2017;weldhill",295.147391304348,535.230319148936,0
"SPITOM_HF_13_8",42.531705,-72.18992,"Spiraea","tomentosa",2017,110,126,365,46,"Common Garden","weldhill","SPITOM_HF_13_8;2017;weldhill",373.486086956522,191.231276595745,0
"VIBCAS_GR_05_8",44.794942,-71.146683,"Viburnum","cassinoides",2017,172,207,365,46,"Common Garden","weldhill","VIBCAS_GR_05_8;2017;weldhill",1322.33304347826,757.532978723404,0
"VIBCAS_GR_10_4",44.794942,-71.146683,"Viburnum","cassinoides",2017,104,126,365,46,"Common Garden","weldhill","VIBCAS_GR_10_4;2017;weldhill",295.147391304348,262.408085106383,0
"VIBCAS_GR_12_8",44.794942,-71.146683,"Viburnum","cassinoides",2017,104,126,365,46,"Common Garden","weldhill","VIBCAS_GR_12_8;2017;weldhill",295.147391304348,262.408085106383,0
"VIBCAS_SH_1_4",45.932675,-74.02507,"Viburnum","cassinoides",2017,104,118,365,46,"Common Garden","weldhill","VIBCAS_SH_1_4;2017;weldhill",295.147391304348,169.408191489362,0
"VIBCAS_SH_5_8",45.932675,-74.02507,"Viburnum","cassinoides",2017,104,126,365,46,"Common Garden","weldhill","VIBCAS_SH_5_8;2017;weldhill",295.147391304348,262.408085106383,0
"VIBCAS_WM_4_11",44.112337,-71.230138,"Viburnum","cassinoides",2017,104,126,365,46,"Common Garden","weldhill","VIBCAS_WM_4_11;2017;weldhill",295.147391304348,262.408085106383,0
"VIBCAS_WM_4_4",44.112337,-71.230138,"Viburnum","cassinoides",2017,104,126,365,46,"Common Garden","weldhill","VIBCAS_WM_4_4;2017;weldhill",295.147391304348,262.408085106383,0
"ACEPEN_HF_12_12",42.531705,-72.18992,"Acer","pensylvanicum",2018,110,131,365,46,"Common Garden","weldhill","ACEPEN_HF_12_12;2018;weldhill",271.867529644269,287.853936170213,0
"ACEPEN_WM_5_2",44.112337,-71.230138,"Acer","pensylvanicum",2018,103,131,365,46,"Common Garden","weldhill","ACEPEN_WM_5_2;2018;weldhill",233.33709486166,324.673936170213,0
"ACEPEN_WM_5_5",44.112337,-71.230138,"Acer","pensylvanicum",2018,103,131,365,46,"Common Garden","weldhill","ACEPEN_WM_5_5;2018;weldhill",233.33709486166,324.673936170213,0
"ACESPI_GR_4_7",44.794942,-71.146683,"Acer","spicatum",2018,103,124,365,46,"Common Garden","weldhill","ACESPI_GR_4_7;2018;weldhill",233.33709486166,220.91670212766,0
"ACESPI_GR_4_10",44.794942,-71.146683,"Acer","spicatum",2018,103,124,365,46,"Common Garden","weldhill","ACESPI_GR_4_10;2018;weldhill",233.33709486166,220.91670212766,0
"ACESPI_SH_2_7",45.932675,-74.02507,"Acer","spicatum",2018,110,138,365,46,"Common Garden","weldhill","ACESPI_SH_2_7;2018;weldhill",271.867529644269,381.946063829787,0
"ACESPI_WM_1_7",44.112337,-71.230138,"Acer","spicatum",2018,103,124,365,46,"Common Garden","weldhill","ACESPI_WM_1_7;2018;weldhill",233.33709486166,220.91670212766,0
"ALNINC_GR_1_3",44.794942,-71.146683,"Alnus","incana",2018,107,124,365,46,"Common Garden","weldhill","ALNINC_GR_1_3;2018;weldhill",255.399268774704,196.305425531915,0
"ALNINC_GR_1_5",44.794942,-71.146683,"Alnus","incana",2018,103,128,365,46,"Common Garden","weldhill","ALNINC_GR_1_5;2018;weldhill",233.33709486166,280.543617021277,0
"ALNINC_GR_11_1",44.794942,-71.146683,"Alnus","incana",2018,107,124,365,46,"Common Garden","weldhill","ALNINC_GR_11_1;2018;weldhill",255.399268774704,196.305425531915,0
"ALNINC_GR_11_15",44.794942,-71.146683,"Alnus","incana",2018,103,124,365,46,"Common Garden","weldhill","ALNINC_GR_11_15;2018;weldhill",233.33709486166,220.91670212766,0
"ALNINC_GR_11A_3",44.794942,-71.146683,"Alnus","incana",2018,103,124,365,46,"Common Garden","weldhill","ALNINC_GR_11A_3;2018;weldhill",233.33709486166,220.91670212766,0
"ALNINC_GR_11B_3",44.794942,-71.146683,"Alnus","incana",2018,103,124,365,46,"Common Garden","weldhill","ALNINC_GR_11B_3;2018;weldhill",233.33709486166,220.91670212766,0
"ALNINC_GR_8_3",44.794942,-71.146683,"Alnus","incana",2018,107,124,365,46,"Common Garden","weldhill","ALNINC_GR_8_3;2018;weldhill",255.399268774704,196.305425531915,0
"ALNINC_GR_8A_5",44.794942,-71.146683,"Alnus","incana",2018,114,124,365,46,"Common Garden","weldhill","ALNINC_GR_8A_5;2018;weldhill",313.551007905138,153.623829787234,0
"ALNINC_GR_8B_5",44.794942,-71.146683,"Alnus","incana",2018,107,124,365,46,"Common Garden","weldhill","ALNINC_GR_8B_5;2018;weldhill",255.399268774704,196.305425531915,0
"ALNINC_HF_1_1",42.531705,-72.18992,"Alnus","incana",2018,114,128,365,46,"Common Garden","weldhill","ALNINC_HF_1_1;2018;weldhill",313.551007905138,213.250744680851,0
"ALNINC_HF_2_1",42.531705,-72.18992,"Alnus","incana",2018,114,124,365,46,"Common Garden","weldhill","ALNINC_HF_2_1;2018;weldhill",313.551007905138,153.623829787234,0
"ALNINC_HF_5_6",42.531705,-72.18992,"Alnus","incana",2018,110,128,365,46,"Common Garden","weldhill","ALNINC_HF_5_6;2018;weldhill",271.867529644269,243.723617021277,0
"ALNINC_HF_8_12",42.531705,-72.18992,"Alnus","incana",2018,110,124,365,46,"Common Garden","weldhill","ALNINC_HF_8_12;2018;weldhill",271.867529644269,184.09670212766,0
"ALNINC_HF_9_6",42.531705,-72.18992,"Alnus","incana",2018,114,124,365,46,"Common Garden","weldhill","ALNINC_HF_9_6;2018;weldhill",313.551007905138,153.623829787234,0
"ALNINC_HF_9_15",42.531705,-72.18992,"Alnus","incana",2018,110,122,365,46,"Common Garden","weldhill","ALNINC_HF_9_15;2018;weldhill",271.867529644269,138.886170212766,0
"ALNINC_HF_9_2",42.531705,-72.18992,"Alnus","incana",2018,110,128,365,46,"Common Garden","weldhill","ALNINC_HF_9_2;2018;weldhill",271.867529644269,243.723617021277,0
"ALNINC_HF_9_9",42.531705,-72.18992,"Alnus","incana",2018,110,128,365,46,"Common Garden","weldhill","ALNINC_HF_9_9;2018;weldhill",271.867529644269,243.723617021277,0
"ALNINC_SH_1_12",45.932675,-74.02507,"Alnus","incana",2018,110,128,365,46,"Common Garden","weldhill","ALNINC_SH_1_12;2018;weldhill",271.867529644269,243.723617021277,0
"ALNINC_SH_1_1",45.932675,-74.02507,"Alnus","incana",2018,103,124,365,46,"Common Garden","weldhill","ALNINC_SH_1_1;2018;weldhill",233.33709486166,220.91670212766,0
"ALNINC_SH_4_15",45.932675,-74.02507,"Alnus","incana",2018,110,124,365,46,"Common Garden","weldhill","ALNINC_SH_4_15;2018;weldhill",271.867529644269,184.09670212766,0
"ALNINC_SH_4_2",45.932675,-74.02507,"Alnus","incana",2018,107,124,365,46,"Common Garden","weldhill","ALNINC_SH_4_2;2018;weldhill",255.399268774704,196.305425531915,0
"ALNINC_SH_5_2",45.932675,-74.02507,"Alnus","incana",2018,114,124,365,46,"Common Garden","weldhill","ALNINC_SH_5_2;2018;weldhill",313.551007905138,153.623829787234,0
"ALNINC_SH_5_3",45.932675,-74.02507,"Alnus","incana",2018,114,124,365,46,"Common Garden","weldhill","ALNINC_SH_5_3;2018;weldhill",313.551007905138,153.623829787234,0
"ALNINC_SH_6_5",45.932675,-74.02507,"Alnus","incana",2018,107,124,365,46,"Common Garden","weldhill","ALNINC_SH_6_5;2018;weldhill",255.399268774704,196.305425531915,0
"ALNINC_SH_8_9",45.932675,-74.02507,"Alnus","incana",2018,103,124,365,46,"Common Garden","weldhill","ALNINC_SH_8_9;2018;weldhill",233.33709486166,220.91670212766,0
"ALNINC_WM_1_1",44.112337,-71.230138,"Alnus","incana",2018,114,124,365,46,"Common Garden","weldhill","ALNINC_WM_1_1;2018;weldhill",313.551007905138,153.623829787234,0
"ALNINC_WM_2A_1",44.112337,-71.230138,"Alnus","incana",2018,107,124,365,46,"Common Garden","weldhill","ALNINC_WM_2A_1;2018;weldhill",255.399268774704,196.305425531915,0
"ALNINC_WM_2B_1",44.112337,-71.230138,"Alnus","incana",2018,103,124,365,46,"Common Garden","weldhill","ALNINC_WM_2B_1;2018;weldhill",233.33709486166,220.91670212766,0
"ALNINC_WM_5_1",44.112337,-71.230138,"Alnus","incana",2018,114,124,365,46,"Common Garden","weldhill","ALNINC_WM_5_1;2018;weldhill",313.551007905138,153.623829787234,0
"ALNINC_WM_5A_2",44.112337,-71.230138,"Alnus","incana",2018,100,124,365,46,"Common Garden","weldhill","ALNINC_WM_5A_2;2018;weldhill",208.797964426877,231.128723404255,0
"ALNINC_WM_5B_2",44.112337,-71.230138,"Alnus","incana",2018,114,128,365,46,"Common Garden","weldhill","ALNINC_WM_5B_2;2018;weldhill",313.551007905138,213.250744680851,0
"AMECAN_GR_10_6",44.794942,-71.146683,"Amelanchier","canadensis",2018,103,124,365,46,"Common Garden","weldhill","AMECAN_GR_10_6;2018;weldhill",233.33709486166,220.91670212766,0
"AMECAN_GR_10_2",44.794942,-71.146683,"Amelanchier","canadensis",2018,96,124,365,46,"Common Garden","weldhill","AMECAN_GR_10_2;2018;weldhill",197.767529644269,233.904042553191,0
"AMECAN_GR_10A_5",44.794942,-71.146683,"Amelanchier","canadensis",2018,103,124,365,46,"Common Garden","weldhill","AMECAN_GR_10A_5;2018;weldhill",233.33709486166,220.91670212766,0
"AMECAN_GR_10A_3",44.794942,-71.146683,"Amelanchier","canadensis",2018,93,124,365,46,"Common Garden","weldhill","AMECAN_GR_10A_3;2018;weldhill",187.106225296443,241.548829787234,0
"AMECAN_GR_10B_5",44.794942,-71.146683,"Amelanchier","canadensis",2018,103,124,365,46,"Common Garden","weldhill","AMECAN_GR_10B_5;2018;weldhill",233.33709486166,220.91670212766,0
"AMECAN_GR_10B_3",44.794942,-71.146683,"Amelanchier","canadensis",2018,96,124,365,46,"Common Garden","weldhill","AMECAN_GR_10B_3;2018;weldhill",197.767529644269,233.904042553191,0
"AMECAN_SH_2_6",45.932675,-74.02507,"Amelanchier","canadensis",2018,110,131,365,46,"Common Garden","weldhill","AMECAN_SH_2_6;2018;weldhill",271.867529644269,287.853936170213,0
"AMECAN_SH_3_15",45.932675,-74.02507,"Amelanchier","canadensis",2018,103,124,365,46,"Common Garden","weldhill","AMECAN_SH_3_15;2018;weldhill",233.33709486166,220.91670212766,0
"AMECAN_SH_4_6",45.932675,-74.02507,"Amelanchier","canadensis",2018,103,124,365,46,"Common Garden","weldhill","AMECAN_SH_4_6;2018;weldhill",233.33709486166,220.91670212766,0
"AMECAN_SH_4_5",45.932675,-74.02507,"Amelanchier","canadensis",2018,96,124,365,46,"Common Garden","weldhill","AMECAN_SH_4_5;2018;weldhill",197.767529644269,233.904042553191,0
"AMECAN_WM_1_2",44.112337,-71.230138,"Amelanchier","canadensis",2018,93,124,365,46,"Common Garden","weldhill","AMECAN_WM_1_2;2018;weldhill",187.106225296443,241.548829787234,0
"AROMEL_HF_10_8",42.531705,-72.18992,"Aronia","melonacarpa",2018,96,124,365,46,"Common Garden","weldhill","AROMEL_HF_10_8;2018;weldhill",197.767529644269,233.904042553191,0
"AROMEL_HF_4_8",42.531705,-72.18992,"Aronia","melonacarpa",2018,100,124,365,46,"Common Garden","weldhill","AROMEL_HF_4_8;2018;weldhill",208.797964426877,231.128723404255,0
"AROMEL_WM_15_4",44.112337,-71.230138,"Aronia","melonacarpa",2018,96,124,365,46,"Common Garden","weldhill","AROMEL_WM_15_4;2018;weldhill",197.767529644269,233.904042553191,0
"AROMEL_WM_2_4",44.112337,-71.230138,"Aronia","melonacarpa",2018,100,124,365,46,"Common Garden","weldhill","AROMEL_WM_2_4;2018;weldhill",208.797964426877,231.128723404255,0
"AROMEL_WM_5_11",44.112337,-71.230138,"Aronia","melonacarpa",2018,96,124,365,46,"Common Garden","weldhill","AROMEL_WM_5_11;2018;weldhill",197.767529644269,233.904042553191,0
"AROMEL_WM_7_8",44.112337,-71.230138,"Aronia","melonacarpa",2018,96,124,365,46,"Common Garden","weldhill","AROMEL_WM_7_8;2018;weldhill",197.767529644269,233.904042553191,0
"BETALL_GR_1_3",44.794942,-71.146683,"Betula","alleghaniensis",2018,114,128,365,46,"Common Garden","weldhill","BETALL_GR_1_3;2018;weldhill",313.551007905138,213.250744680851,0
